subject	item	sentcond	questcond	dependnum	starttime	endtime	subresp	correctresp	accuracy
16	12	 3	 7	1	7251229	7253674	7	7	1
16	4	 3	 7	1	7268084	7270846	7	7	1
16	15	 6	 6	1	7318240	7320933	6	6	1
16	8	 7	 7	1	7339530	7341658	7	7	1
16	30	 5	 6	1	7351059	7352335	6	6	1
16	7	 6	 6	1	7413233	7417127	6	6	1
16	18	 1	 7	1	7424181	7426648	7	7	1
16	9	 8	 6	1	7455195	7457928	6	6	1
16	1	 8	 7	1	7509605	7511680	7	7	1
16	20	 3	 6	1	7525147	7527897	6	6	1
16	13	 4	 6	1	7556973	7559208	6	6	1
16	21	 4	 6	1	7604476	7606685	6	6	1
16	14	 5	 6	1	7636739	7641961	7	6	0
16	2	 1	 6	1	7682802	7685779	6	6	1
16	19	 2	 6	1	7693692	7696244	7	6	0
16	28	 3	 7	1	7738237	7741410	7	7	1
16	23	 6	 7	1	7768110	7769934	7	7	1
16	31	 6	 7	1	7807528	7811226	6	7	0
16	26	 1	 6	1	7818650	7821140	6	6	1
16	32	 7	 6	1	7857274	7859727	6	6	1
16	27	 2	 7	1	7868751	7871391	7	7	1
16	29	 4	 6	1	7891062	7893084	6	6	1
16	24	 7	 7	1	7929640	7931868	7	7	1
16	10	 1	 7	1	7981670	7983791	7	7	1
16	17	 8	 6	1	8023535	8025789	6	6	1
17	83	 9	 6	1	1973860	1978594	6	6	1
17	81	 9	 7	1	1987709	1990593	7	7	1
17	82	 9	 7	1	1999076	2001587	7	7	1
17	16	 8	 7	1	2037253	2039173	7	7	1
17	24	 8	 7	1	2046093	2048382	7	7	1
17	20	 4	 6	1	2065020	2067582	6	6	1
17	14	 6	 6	1	2073386	2075621	6	6	1
17	4	 4	 7	1	2094496	2096249	7	7	1
17	5	 5	 7	1	2128293	2130662	7	7	1
17	28	 4	 7	1	2166090	2167941	7	7	1
17	8	 8	 7	1	2179477	2181951	7	7	1
17	13	 5	 6	1	2189454	2191290	6	6	1
17	30	 6	 6	1	2231347	2232934	6	6	1
17	22	 6	 6	1	2247097	2249504	6	6	1
17	3	 3	 6	1	2279224	2280614	6	6	1
17	31	 7	 7	1	2308401	2310118	7	7	1
17	27	 3	 7	1	2315672	2316929	7	7	1
17	11	 3	 7	1	2321540	2322788	7	7	1
17	19	 3	 6	1	2387916	2393487	6	6	1
17	9	 1	 6	1	2409157	2410857	6	6	1
17	18	 2	 7	1	2421367	2423496	7	7	1
17	10	 2	 7	1	2444698	2446731	7	7	1
17	12	 4	 7	1	2459547	2461495	7	7	1
17	26	 2	 6	1	2478207	2479861	6	6	1
17	21	 5	 6	1	2486084	2487541	6	6	1
17	29	 5	 6	1	2499661	2501343	6	6	1
17	1	 1	 7	1	2518689	2520899	7	7	1
17	23	 7	 7	1	2526939	2528324	7	7	1
17	32	 8	 6	1	2539743	2541385	6	6	1
17	7	 7	 6	1	2546890	2549147	6	6	1
17	2	 2	 6	1	2555161	2556983	6	6	1
17	17	 1	 6	1	2563419	2565257	6	6	1
17	6	 6	 7	1	2571591	2573018	7	7	1
17	15	 7	 6	1	2593819	2595227	6	6	1
17	25	 1	 7	1	2607926	2609193	7	7	1
18	83	 9	 6	1	11636515	11638934	6	6	1
18	81	 9	 7	1	11644630	11646106	7	7	1
18	82	 9	 7	1	11653565	11655203	7	7	1
18	13	 6	 6	1	11682785	11684422	6	6	1
18	32	 1	 6	1	11700780	11701958	6	6	1
18	6	 7	 7	1	11706772	11708278	7	7	1
18	17	 2	 6	1	11720497	11721889	6	6	1
18	8	 1	 7	1	11748900	11750433	7	7	1
18	12	 5	 7	1	11784677	11786340	7	7	1
18	1	 2	 7	1	11810594	11812761	7	7	1
18	9	 2	 6	1	11841493	11842526	6	6	1
18	4	 5	 7	1	11849002	11849949	7	7	1
18	3	 4	 6	1	11861532	11862747	6	6	1
18	18	 3	 7	1	11896679	11897931	7	7	1
18	24	 1	 7	1	11902805	11903968	7	7	1
18	10	 3	 7	1	11917610	11918910	7	7	1
18	15	 8	 6	1	11922872	11923997	6	6	1
18	28	 5	 7	1	11940062	11941484	7	7	1
18	11	 4	 7	1	11946695	11948093	7	7	1
18	27	 4	 7	1	11954261	11955192	7	7	1
18	5	 6	 7	1	11987519	11989069	7	7	1
18	2	 3	 6	1	11995567	11997484	6	6	1
18	7	 8	 6	1	12002538	12004471	6	6	1
18	25	 2	 7	1	12012705	12013705	7	7	1
18	14	 7	 6	1	12021943	12023311	6	6	1
18	20	 5	 6	1	12029955	12031163	6	6	1
18	26	 3	 6	1	12062515	12063804	6	6	1
18	19	 4	 6	1	12081952	12085223	6	6	1
18	22	 7	 6	1	12106881	12108314	6	6	1
18	21	 6	 6	1	12124457	12125593	6	6	1
18	23	 8	 7	1	12130994	12131736	7	7	1
18	31	 8	 7	1	12154446	12155365	7	7	1
18	29	 6	 6	1	12166398	12167388	6	6	1
18	16	 1	 7	1	12172895	12174144	7	7	1
18	30	 7	 6	1	12189086	12190055	6	6	1
19	82	 9	 7	1	7663678	7667972	7	7	1
19	81	 9	 7	1	7676513	7677949	7	7	1
19	83	 9	 6	1	7695124	7696677	6	6	1
19	8	 2	 7	1	7721770	7723196	7	7	1
19	12	 6	 7	1	7814942	7817081	7	7	1
19	22	 8	 6	1	7839285	7840848	6	6	1
19	2	 4	 6	1	7851101	7853047	6	6	1
19	27	 5	 7	1	7860248	7861606	7	7	1
19	21	 7	 6	1	7870630	7872100	6	6	1
19	4	 6	 7	1	7880442	7881714	7	7	1
19	19	 5	 6	1	7915176	7918825	6	6	1
19	25	 3	 7	1	7929963	7931474	7	7	1
19	31	 1	 7	1	7961788	7962908	7	7	1
19	15	 1	 6	1	8021558	8023083	6	6	1
19	23	 1	 7	1	8059642	8060629	7	7	1
19	13	 7	 6	1	8092503	8093772	6	6	1
19	24	 2	 7	1	8107402	8108892	7	7	1
19	6	 8	 7	1	8145136	8147704	7	7	1
19	14	 8	 6	1	8176842	8179359	6	6	1
19	29	 7	 6	1	8186688	8187998	6	6	1
19	11	 5	 7	1	8203551	8204479	7	7	1
19	32	 2	 6	1	8227589	8229013	6	6	1
19	9	 3	 6	1	8235721	8236828	6	6	1
19	18	 4	 7	1	8248680	8249675	7	7	1
19	5	 7	 7	1	8262594	8265133	7	7	1
19	30	 8	 6	1	8270497	8271681	6	6	1
19	16	 2	 7	1	8290154	8291842	7	7	1
19	10	 4	 7	1	8296797	8298268	7	7	1
19	26	 4	 6	1	8319886	8322201	6	6	1
19	17	 3	 6	1	8335625	8336880	6	6	1
19	1	 3	 7	1	8344212	8345887	7	7	1
19	7	 1	 6	1	8370996	8373761	6	6	1
19	28	 6	 7	1	8400803	8402095	7	7	1
19	3	 5	 6	1	8409255	8410269	6	6	1
19	20	 6	 6	1	8415696	8416921	6	6	1
20	81	 9	 7	1	3053809	3056650	7	7	1
20	83	 9	 6	1	3064020	3065156	6	6	1
20	82	 9	 7	1	3072434	3073962	7	7	1
20	24	 3	 7	1	3119815	3121735	7	7	1
20	17	 4	 6	1	3136559	3137712	6	6	1
20	5	 8	 7	1	3185931	3187891	7	7	1
20	11	 6	 7	1	3214193	3215653	7	7	1
20	30	 1	 6	1	3221624	3222992	6	6	1
20	31	 2	 7	1	3231270	3232339	7	7	1
20	26	 5	 6	1	3249046	3250832	6	6	1
20	27	 6	 7	1	3257103	3258135	7	7	1
20	22	 1	 6	1	3283958	3285227	6	6	1
20	2	 5	 6	1	3308293	3310167	6	6	1
20	7	 2	 6	1	3316470	3318178	6	6	1
20	28	 7	 7	1	3342018	3343702	7	7	1
20	12	 7	 7	1	3355910	3357336	7	7	1
20	15	 2	 6	1	3376062	3377582	6	6	1
20	25	 4	 7	1	3383742	3384782	7	7	1
20	3	 6	 6	1	3397996	3399403	6	6	1
20	18	 5	 7	1	3423587	3425301	7	7	1
20	21	 8	 6	1	3452893	3454190	6	6	1
20	23	 2	 7	1	3458724	3459865	7	7	1
20	32	 3	 6	1	3465020	3466158	6	6	1
20	29	 8	 6	1	3472499	3473555	6	6	1
20	19	 6	 6	1	3490255	3493858	6	6	1
20	13	 8	 6	1	3504494	3505386	6	6	1
20	6	 1	 7	1	3510588	3512307	7	7	1
20	20	 7	 6	1	3526521	3528661	6	6	1
20	16	 3	 7	1	3544678	3545955	7	7	1
20	10	 5	 7	1	3555950	3557219	7	7	1
20	8	 3	 7	1	3572677	3573737	7	7	1
20	14	 1	 6	1	3586169	3587804	7	6	0
20	9	 4	 6	1	3599417	3601175	6	6	1
20	4	 7	 7	1	3606861	3607768	7	7	1
20	1	 4	 7	1	3621177	3622880	7	7	1
21	82	 9	 7	1	2147323	2149834	7	7	1
21	81	 9	 7	1	2164105	2165422	7	7	1
21	83	 9	 6	1	2172722	2173685	6	6	1
21	23	 3	 7	1	2184959	2185838	7	7	1
21	30	 2	 6	1	2195194	2196119	6	6	1
21	21	 1	 6	1	2204206	2205275	6	6	1
21	1	 5	 7	1	2221975	2222961	7	7	1
21	9	 5	 6	1	2228198	2229248	6	6	1
21	19	 7	 6	1	2239912	2241898	6	6	1
21	13	 1	 6	1	2251089	2252033	6	6	1
21	15	 3	 6	1	2333242	2334470	6	6	1
21	4	 8	 7	1	2348162	2349064	7	7	1
21	7	 3	 6	1	2370136	2371442	6	6	1
21	6	 2	 7	1	2377962	2379151	7	7	1
21	18	 6	 7	1	2398849	2399756	7	7	1
21	8	 4	 7	1	2406492	2407578	7	7	1
21	16	 4	 7	1	2417496	2418861	7	7	1
21	12	 8	 7	1	2441242	2442641	7	7	1
21	29	 1	 6	1	2449843	2450852	6	6	1
21	27	 7	 7	1	2457697	2458651	7	7	1
21	3	 7	 6	1	2472717	2473727	6	6	1
21	24	 4	 7	1	2485083	2486176	7	7	1
21	11	 7	 7	1	2512071	2513404	7	7	1
21	25	 5	 7	1	2529089	2530295	7	7	1
21	22	 2	 6	1	2568814	2570083	6	6	1
21	28	 8	 7	1	2593734	2594992	7	7	1
21	31	 3	 7	1	2618176	2619037	7	7	1
21	2	 6	 6	1	2633406	2634856	6	6	1
21	10	 6	 7	1	2652787	2654154	7	7	1
21	17	 5	 6	1	2675989	2677009	6	6	1
21	20	 8	 6	1	2698070	2699045	6	6	1
21	32	 4	 6	1	2735830	2736799	6	6	1
21	14	 2	 6	1	2746441	2747524	6	6	1
21	26	 6	 6	1	2754424	2755507	6	6	1
21	5	 1	 7	1	2760788	2762142	7	7	1
22	82	 9	 7	1	4513016	4515990	6	7	0
22	83	 9	 6	1	4522003	4523044	6	6	1
22	81	 9	 7	1	4535723	4537529	7	7	1
22	29	 2	 6	1	4565379	4566817	6	6	1
22	8	 5	 7	1	4573496	4574914	7	7	1
22	5	 2	 7	1	4582310	4583784	7	7	1
22	10	 7	 7	1	4596725	4598081	7	7	1
22	11	 8	 7	1	4622219	4623431	7	7	1
22	3	 8	 6	1	4631566	4632886	6	6	1
22	12	 1	 7	1	4638929	4640988	7	7	1
22	4	 1	 7	1	4648018	4649139	7	7	1
22	23	 4	 7	1	4655272	4656278	7	7	1
22	7	 4	 6	1	4664228	4667042	7	6	0
22	19	 8	 6	1	4685336	4687363	6	6	1
22	20	 1	 6	1	4693770	4694976	6	6	1
22	24	 5	 7	1	4712944	4714504	6	7	0
22	30	 3	 6	1	4730430	4731306	6	6	1
22	16	 5	 7	1	4765768	4767279	7	7	1
22	15	 4	 6	1	4781775	4782548	6	6	1
22	2	 7	 6	1	4792778	4794436	6	6	1
22	9	 6	 6	1	4829696	4831645	6	6	1
22	22	 3	 6	1	4837030	4838008	6	6	1
22	32	 5	 6	1	4854547	4855544	6	6	1
22	28	 1	 7	1	4867540	4869362	7	7	1
22	17	 6	 6	1	4887816	4889426	6	6	1
22	26	 7	 6	1	4895644	4897184	6	6	1
22	18	 7	 7	1	4938080	4939270	7	7	1
22	14	 3	 6	1	4944626	4945639	6	6	1
22	31	 4	 7	1	4961571	4962690	7	7	1
22	13	 2	 6	1	4969300	4970411	6	6	1
22	1	 6	 7	1	4980870	4983656	6	7	0
22	25	 6	 7	1	4989659	4990535	7	7	1
22	6	 3	 7	1	4996526	4998560	6	7	0
22	21	 2	 6	1	5008720	5009826	6	6	1
22	27	 8	 7	1	5048276	5049334	7	7	1
23	83	 9	 6	1	21378165	21379916	6	6	1
23	82	 9	 7	1	21386726	21388577	7	7	1
23	81	 9	 7	1	21405328	21406739	7	7	1
23	19	 1	 6	1	21455718	21457793	7	6	0
23	28	 2	 7	1	21463969	21467658	7	7	1
23	4	 2	 7	1	21473325	21474619	7	7	1
23	5	 3	 7	1	21502777	21504759	7	7	1
23	1	 7	 7	1	21515183	21517226	7	7	1
23	11	 1	 7	1	21522177	21526893	7	7	1
23	9	 7	 6	1	21537371	21538802	6	6	1
23	32	 6	 6	1	21558266	21559294	6	6	1
23	18	 8	 7	1	21581113	21583094	7	7	1
23	21	 3	 6	1	21608379	21609556	6	6	1
23	29	 3	 6	1	21627748	21628966	6	6	1
23	13	 3	 6	1	21635393	21636380	6	6	1
23	27	 1	 7	1	21641658	21642691	7	7	1
23	26	 8	 6	1	21648429	21651310	6	6	1
23	14	 4	 6	1	21698423	21700555	7	6	0
23	23	 5	 7	1	21706605	21707659	7	7	1
23	25	 7	 7	1	21715282	21716364	7	7	1
23	30	 4	 6	1	21727240	21728314	6	6	1
23	3	 1	 6	1	21757363	21758204	6	6	1
23	24	 6	 7	1	21767062	21769477	7	7	1
23	31	 5	 7	1	21780047	21784427	7	7	1
23	6	 4	 7	1	21794485	21795911	7	7	1
23	22	 4	 6	1	21810606	21813498	6	6	1
23	8	 6	 7	1	21818602	21819842	7	7	1
23	20	 2	 6	1	21828162	21829645	7	6	0
23	7	 5	 6	1	21859628	21862051	6	6	1
23	2	 8	 6	1	21872409	21874376	6	6	1
23	10	 8	 7	1	21881431	21883236	7	7	1
23	16	 6	 7	1	21913406	21914569	7	7	1
23	12	 2	 7	1	21936513	21937778	7	7	1
23	17	 7	 6	1	21980039	21981219	6	6	1
23	15	 5	 6	1	21996173	21996985	6	6	1
24	83	 9	 6	1	23842936	23846558	7	6	0
24	81	 9	 7	1	23855661	23857300	7	7	1
24	82	 9	 7	1	23865629	23870131	6	7	0
24	6	 5	 7	1	23898522	23901509	7	7	1
24	17	 8	 6	1	23923819	23928837	7	6	0
24	7	 6	 6	1	23943565	23947111	6	6	1
24	28	 3	 7	1	23980150	23982308	7	7	1
24	32	 7	 6	1	24000105	24003017	6	6	1
24	13	 4	 6	1	24037482	24038956	6	6	1
24	4	 3	 7	1	24047417	24049192	7	7	1
24	31	 6	 7	1	24065946	24067410	7	7	1
24	15	 6	 6	1	24110990	24112631	6	6	1
24	3	 2	 6	1	24130698	24132266	6	6	1
24	12	 3	 7	1	24144575	24147467	7	7	1
24	26	 1	 6	1	24190972	24193618	6	6	1
24	18	 1	 7	1	24223107	24224891	7	7	1
24	14	 5	 6	1	24242713	24247054	7	6	0
24	11	 2	 7	1	24273834	24279390	7	7	1
24	10	 1	 7	1	24317087	24319311	7	7	1
24	8	 7	 7	1	24379997	24382142	7	7	1
24	5	 4	 7	1	24393013	24396947	7	7	1
24	30	 5	 6	1	24419874	24421111	6	6	1
24	24	 7	 7	1	24451581	24454704	7	7	1
24	16	 7	 7	1	24491397	24494064	7	7	1
24	2	 1	 6	1	24512343	24514965	6	6	1
24	19	 2	 6	1	24522313	24528735	6	6	1
24	21	 4	 6	1	24538516	24540488	6	6	1
24	1	 8	 7	1	24565691	24567444	7	7	1
24	22	 5	 6	1	24576172	24578210	6	6	1
24	25	 8	 7	1	24607338	24608501	7	7	1
24	27	 2	 7	1	24619229	24620930	7	7	1
24	20	 3	 6	1	24649986	24652369	6	6	1
24	23	 6	 7	1	24680843	24682258	7	7	1
24	29	 4	 6	1	24696576	24699791	6	6	1
24	9	 8	 6	1	24743104	24744496	6	6	1
25	83	 9	 6	1	2194139	2196635	6	6	1
25	82	 9	 7	1	2231528	2234229	7	7	1
25	81	 9	 7	1	2245689	2247802	7	7	1
25	20	 4	 6	1	2259974	2263407	6	6	1
25	29	 5	 6	1	2276928	2279217	6	6	1
25	1	 1	 7	1	2319155	2321954	7	7	1
25	4	 4	 7	1	2363567	2365954	7	7	1
25	10	 2	 7	1	2374672	2377506	7	7	1
25	15	 7	 6	1	2394619	2397083	6	6	1
25	13	 5	 6	1	2406964	2409319	6	6	1
25	28	 4	 7	1	2442249	2445484	7	7	1
25	8	 8	 7	1	2470580	2473043	7	7	1
25	30	 6	 6	1	2528198	2529998	6	6	1
25	11	 3	 7	1	2577230	2580771	7	7	1
25	6	 6	 7	1	2600452	2602941	7	7	1
25	24	 8	 7	1	2616142	2618917	7	7	1
25	31	 7	 7	1	2628823	2632878	7	7	1
25	26	 2	 6	1	2655507	2657858	6	6	1
25	25	 1	 7	1	2695838	2698174	7	7	1
25	3	 3	 6	1	2724361	2727217	6	6	1
25	2	 2	 6	1	2774787	2777655	6	6	1
25	18	 2	 7	1	2787578	2790450	7	7	1
25	12	 4	 7	1	2797047	2799813	7	7	1
25	22	 6	 6	1	2885718	2887287	6	6	1
25	9	 1	 6	1	2895568	2897906	6	6	1
25	14	 6	 6	1	2905001	2907184	6	6	1
25	7	 7	 6	1	2917969	2921663	6	6	1
25	21	 5	 6	1	2932294	2934606	6	6	1
25	23	 7	 7	1	2944686	2946801	7	7	1
25	17	 1	 6	1	2963635	2965693	6	6	1
25	16	 8	 7	1	3031705	3034124	7	7	1
25	19	 3	 6	1	3048451	3055052	6	6	1
25	5	 5	 7	1	3076643	3079607	7	7	1
25	32	 8	 6	1	3089341	3092386	6	6	1
25	27	 3	 7	1	3103093	3106201	7	7	1
26	83	 9	 6	1	5126591	5133096	6	6	1
26	82	 9	 7	1	5146355	5149608	7	7	1
26	81	 9	 7	1	5164899	5167402	7	7	1
26	4	 5	 7	1	5197389	5200719	6	7	0
26	6	 7	 7	1	5210519	5218037	6	7	0
26	20	 5	 6	1	5239139	5246003	6	6	1
26	26	 3	 6	1	5273781	5276264	6	6	1
26	29	 6	 6	1	5337463	5339458	6	6	1
26	11	 4	 7	1	5345684	5348289	7	7	1
26	19	 4	 6	1	5352846	5360919	6	6	1
26	1	 2	 7	1	5383690	5386997	7	7	1
26	14	 7	 6	1	5457062	5461002	6	6	1
26	27	 4	 7	1	5484060	5486463	7	7	1
26	31	 8	 7	1	5503117	5506430	7	7	1
26	21	 6	 6	1	5514301	5516783	6	6	1
26	16	 1	 7	1	5563987	5566652	7	7	1
26	15	 8	 6	1	5599028	5600947	6	6	1
26	9	 2	 6	1	5674283	5675969	6	6	1
26	5	 6	 7	1	5700783	5702493	7	7	1
26	30	 7	 6	1	5712590	5715828	6	6	1
26	28	 5	 7	1	5722230	5723788	7	7	1
26	18	 3	 7	1	5730253	5731578	7	7	1
26	7	 8	 6	1	5761829	5766975	6	6	1
26	22	 7	 6	1	5775598	5778597	7	6	0
26	3	 4	 6	1	5811149	5813625	6	6	1
26	8	 1	 7	1	5828116	5829482	7	7	1
26	10	 3	 7	1	5844088	5845735	7	7	1
26	2	 3	 6	1	5869497	5871905	6	6	1
26	32	 1	 6	1	5882237	5883453	6	6	1
26	24	 1	 7	1	5893554	5894916	7	7	1
26	17	 2	 6	1	5902578	5904017	6	6	1
26	13	 6	 6	1	5939833	5941160	6	6	1
26	25	 2	 7	1	5953432	5955586	7	7	1
26	12	 5	 7	1	5971734	5974630	7	7	1
26	23	 8	 7	1	5994008	5995356	7	7	1
27	82	 9	 7	1	18951372	18955894	6	7	0
27	83	 9	 6	1	18965115	18966455	6	6	1
27	81	 9	 7	1	18993294	18995802	7	7	1
27	24	 2	 7	1	19011095	19013905	7	7	1
27	11	 5	 7	1	19023580	19026943	7	7	1
27	30	 8	 6	1	19035784	19037470	7	6	0
27	23	 1	 7	1	19049109	19050737	7	7	1
27	9	 3	 6	1	19067674	19070659	7	6	0
27	18	 4	 7	1	19086950	19092189	6	7	0
27	16	 2	 7	1	19120371	19122527	7	7	1
27	25	 3	 7	1	19136929	19138199	7	7	1
27	13	 7	 6	1	19165159	19166813	6	6	1
27	7	 1	 6	1	19182305	19184515	6	6	1
27	26	 4	 6	1	19192434	19194683	6	6	1
27	31	 1	 7	1	19210415	19212524	6	7	0
27	14	 8	 6	1	19242734	19244679	7	6	0
27	5	 7	 7	1	19279033	19281712	7	7	1
27	29	 7	 6	1	19289872	19292048	6	6	1
27	27	 5	 7	1	19317060	19318439	7	7	1
27	10	 4	 7	1	19326109	19328141	7	7	1
27	12	 6	 7	1	19351532	19353741	7	7	1
27	2	 4	 6	1	19365170	19366996	6	6	1
27	28	 6	 7	1	19378881	19383760	7	7	1
27	17	 3	 6	1	19392974	19394449	6	6	1
27	6	 8	 7	1	19405747	19408178	7	7	1
27	15	 1	 6	1	19419895	19421557	6	6	1
27	32	 2	 6	1	19436745	19438550	6	6	1
27	22	 8	 6	1	19453776	19457928	6	6	1
27	4	 6	 7	1	19464497	19466043	7	7	1
27	21	 7	 6	1	19524487	19526724	6	6	1
27	20	 6	 6	1	19538124	19539943	6	6	1
27	8	 2	 7	1	19566510	19568813	7	7	1
27	3	 5	 6	1	19585024	19586700	6	6	1
27	19	 5	 6	1	19600923	19603259	6	6	1
27	1	 3	 7	1	19625071	19626623	7	7	1
28	82	 9	 7	1	20937183	20940746	7	7	1
28	83	 9	 6	1	20947512	20949283	6	6	1
28	81	 9	 7	1	20959074	20960344	7	7	1
28	13	 8	 6	1	20988941	20990603	6	6	1
28	9	 4	 6	1	21008106	21009191	6	6	1
28	26	 5	 6	1	21020201	21022274	6	6	1
28	11	 6	 7	1	21027056	21028729	6	7	0
28	5	 8	 7	1	21035250	21036904	7	7	1
28	17	 4	 6	1	21044288	21045384	7	6	0
28	27	 6	 7	1	21066725	21068037	7	7	1
28	32	 3	 6	1	21084629	21085878	6	6	1
28	22	 1	 6	1	21097047	21098248	6	6	1
28	1	 4	 7	1	21114930	21115880	7	7	1
28	16	 3	 7	1	21133433	21134717	7	7	1
28	6	 1	 7	1	21146427	21147419	7	7	1
28	21	 8	 6	1	21159315	21160357	6	6	1
28	2	 5	 6	1	21165507	21167019	6	6	1
28	23	 2	 7	1	21173355	21174462	7	7	1
28	20	 7	 6	1	21180042	21181261	6	6	1
28	4	 7	 7	1	21210724	21211546	7	7	1
28	15	 2	 6	1	21258676	21259790	6	6	1
28	28	 7	 7	1	21267377	21268783	7	7	1
28	8	 3	 7	1	21316160	21317305	7	7	1
28	7	 2	 6	1	21331719	21333777	6	6	1
28	25	 4	 7	1	21339159	21340088	7	7	1
28	3	 6	 6	1	21356143	21358188	6	6	1
28	29	 8	 6	1	21369218	21370304	6	6	1
28	14	 1	 6	1	21376153	21377272	7	6	0
28	10	 5	 7	1	21389955	21391216	7	7	1
28	24	 3	 7	1	21400923	21402007	7	7	1
28	19	 6	 6	1	21422822	21423995	6	6	1
28	18	 5	 7	1	21440895	21442080	7	7	1
28	31	 2	 7	1	21474864	21475691	7	7	1
28	30	 1	 6	1	21480940	21481808	6	6	1
28	12	 7	 7	1	21488420	21489579	7	7	1
29	81	 9	 7	1	9350981	9353938	6	7	0
29	82	 9	 7	1	9363125	9366429	6	7	0
29	83	 9	 6	1	9373389	9374844	6	6	1
29	31	 3	 7	1	9407440	9410576	7	7	1
29	32	 4	 6	1	9418183	9420238	6	6	1
29	22	 2	 6	1	9426872	9428571	6	6	1
29	30	 2	 6	1	9444830	9446636	6	6	1
29	17	 5	 6	1	9455362	9457471	6	6	1
29	15	 3	 6	1	9464057	9465762	6	6	1
29	18	 6	 7	1	9472947	9475623	7	7	1
29	2	 6	 6	1	9503412	9506429	7	6	0
29	9	 5	 6	1	9513548	9516145	6	6	1
29	10	 6	 7	1	9554161	9556365	7	7	1
29	23	 3	 7	1	9587711	9588928	7	7	1
29	1	 5	 7	1	9612310	9613840	7	7	1
29	16	 4	 7	1	9647174	9648794	7	7	1
29	7	 3	 6	1	9702615	9706061	6	6	1
29	19	 7	 6	1	9717200	9720087	6	6	1
29	12	 8	 7	1	9733382	9736098	7	7	1
29	24	 4	 7	1	9769887	9771319	7	7	1
29	5	 1	 7	1	9780793	9782740	7	7	1
29	8	 4	 7	1	9797889	9799855	7	7	1
29	20	 8	 6	1	9838279	9840535	6	6	1
29	6	 2	 7	1	9849754	9851699	7	7	1
29	26	 6	 6	1	9878164	9881612	6	6	1
29	28	 8	 7	1	9902683	9905034	7	7	1
29	4	 8	 7	1	9914629	9916046	7	7	1
29	13	 1	 6	1	9928360	9930473	6	6	1
29	21	 1	 6	1	9941508	9942957	6	6	1
29	3	 7	 6	1	9952002	9953486	6	6	1
29	25	 5	 7	1	9960190	9961392	7	7	1
29	11	 7	 7	1	9975562	9977310	7	7	1
29	14	 2	 6	1	9986616	9990389	7	6	0
29	29	 1	 6	1	10017371	10019730	6	6	1
29	27	 7	 7	1	10027817	10029378	7	7	1
30	82	 9	 7	1	3542043	3547220	7	7	1
30	83	 9	 6	1	3563938	3565844	6	6	1
30	81	 9	 7	1	3592900	3594626	7	7	1
30	15	 4	 6	1	3672010	3674008	6	6	1
30	22	 3	 6	1	3685395	3686754	6	6	1
30	17	 6	 6	1	3695503	3697021	6	6	1
30	11	 8	 7	1	3726038	3727059	6	7	0
30	14	 3	 6	1	3746410	3748623	6	6	1
30	23	 4	 7	1	3809766	3811334	7	7	1
30	32	 5	 6	1	3823893	3825457	6	6	1
30	16	 5	 7	1	3845888	3847720	7	7	1
30	25	 6	 7	1	3873287	3874878	7	7	1
30	4	 1	 7	1	3884493	3885528	7	7	1
30	7	 4	 6	1	3907244	3910877	6	6	1
30	12	 1	 7	1	3939632	3941370	7	7	1
30	24	 5	 7	1	3951670	3953386	7	7	1
30	26	 7	 6	1	3972839	3974817	6	6	1
30	18	 7	 7	1	4019029	4025726	7	7	1
30	19	 8	 6	1	4071559	4079551	6	6	1
30	27	 8	 7	1	4087212	4088767	7	7	1
30	5	 2	 7	1	4112036	4114183	7	7	1
30	2	 7	 6	1	4135947	4139749	7	6	0
30	30	 3	 6	1	4179044	4180661	6	6	1
30	3	 8	 6	1	4208050	4209167	6	6	1
30	20	 1	 6	1	4266443	4268179	6	6	1
30	13	 2	 6	1	4275696	4276834	6	6	1
30	6	 3	 7	1	4299488	4302109	7	7	1
30	29	 2	 6	1	4315035	4316519	6	6	1
30	10	 7	 7	1	4330241	4332999	7	7	1
30	1	 6	 7	1	4340778	4343393	7	7	1
30	9	 6	 6	1	4360520	4363555	6	6	1
30	21	 2	 6	1	4390836	4392464	6	6	1
30	28	 1	 7	1	4402126	4404530	7	7	1
30	31	 4	 7	1	4413154	4414374	7	7	1
30	8	 5	 7	1	4434768	4436185	7	7	1
31	82	 9	 7	1	3986099	3988106	7	7	1
31	83	 9	 6	1	3998531	3999780	6	6	1
31	81	 9	 7	1	4014318	4015488	7	7	1
31	12	 2	 7	1	4020379	4021856	7	7	1
31	4	 2	 7	1	4037773	4038972	7	7	1
31	19	 1	 6	1	4048208	4050037	6	6	1
31	22	 4	 6	1	4056818	4058318	6	6	1
31	20	 2	 6	1	4080900	4082187	6	6	1
31	31	 5	 7	1	4087042	4088227	7	7	1
31	26	 8	 6	1	4112129	4114191	6	6	1
31	24	 6	 7	1	4119739	4121584	7	7	1
31	1	 7	 7	1	4126062	4127403	7	7	1
31	25	 7	 7	1	4132176	4133353	7	7	1
31	2	 8	 6	1	4139193	4140684	6	6	1
31	14	 4	 6	1	4149910	4151084	7	6	0
31	28	 2	 7	1	4169388	4171288	7	7	1
31	8	 6	 7	1	4208545	4209828	7	7	1
31	21	 3	 6	1	4219781	4221578	6	6	1
31	11	 1	 7	1	4240112	4241486	6	7	0
31	9	 7	 6	1	4250390	4251579	6	6	1
31	29	 3	 6	1	4256879	4258099	6	6	1
