"","sub","item","cond","nstarted","ncompleted","nboundary","problem","flags_equal"
"3073",39,77,3,17,17,17,"no","yes"
"3074",39,55,5,15,15,15,"no","yes"
"3075",39,59,1,15,15,15,"no","yes"
"3076",39,64,6,13,13,13,"no","yes"
"3077",39,78,4,13,13,13,"no","yes"
"3078",39,72,6,15,15,15,"no","yes"
"3079",39,8,6,17,17,17,"no","yes"
"3080",39,37,3,17,17,17,"no","yes"
"3081",39,28,2,13,13,13,"no","yes"
"3082",39,29,3,13,13,13,"no","yes"
"3083",39,44,2,12,12,13,"no","yes"
"3084",39,80,6,12,12,12,"no","yes"
"3085",39,11,1,14,14,14,"no","yes"
"3086",39,4,2,15,15,16,"no","yes"
"3087",39,51,1,13,13,13,"no","yes"
"3088",39,9,7,17,17,17,"no","yes"
"3089",39,21,3,13,13,13,"no","yes"
"3090",39,48,6,16,16,16,"no","yes"
"3091",39,1,7,14,14,14,"no","yes"
"3092",39,47,5,12,12,13,"no","yes"
"3093",39,19,1,13,13,13,"no","yes"
"3094",39,79,5,13,13,13,"no","yes"
"3095",39,36,2,14,14,14,"no","yes"
"3096",39,17,7,16,16,16,"no","yes"
"3097",39,56,6,10,10,10,"no","yes"
"3098",39,75,1,13,13,13,"no","yes"
"3099",39,26,8,15,15,15,"no","yes"
"3100",39,50,8,10,10,10,"no","yes"
"3101",39,24,6,13,13,13,"no","yes"
"3102",39,42,8,15,15,15,"no","yes"
"3103",39,71,5,14,14,14,"no","yes"
"3104",39,23,5,12,12,12,"no","yes"
"3105",39,34,8,15,15,15,"no","yes"
"3106",39,76,2,13,13,13,"no","yes"
"3107",39,38,4,15,15,16,"no","yes"
"3108",39,41,7,14,14,14,"no","yes"
"3109",39,61,3,16,16,16,"no","yes"
"3110",39,2,8,15,15,15,"no","yes"
"3111",39,18,8,10,10,11,"no","yes"
"3112",39,20,2,14,14,14,"no","yes"
"3113",39,7,5,14,14,14,"no","yes"
"3114",39,35,1,15,15,16,"no","yes"
"3115",39,31,5,15,15,15,"no","yes"
"3116",39,57,7,16,16,16,"no","yes"
"3117",39,12,2,15,15,15,"no","yes"
"3118",39,30,4,11,11,11,"no","yes"
"3119",39,52,2,15,15,15,"no","yes"
"3120",39,13,3,16,16,16,"no","yes"
"3121",40,25,8,10,11,15,"yes","no"
"3122",40,47,6,9,9,13,"no","yes"
"3123",40,34,1,8,9,15,"yes","no"
"3124",40,78,5,13,13,13,"no","yes"
"3125",40,79,6,58,58,13,"yes","yes"
"3126",40,33,8,12,12,12,"no","yes"
"3127",40,72,7,25,25,15,"yes","yes"
"3128",40,7,6,10,10,14,"no","yes"
"3129",40,36,3,11,12,14,"yes","no"
"3130",40,13,4,13,13,16,"no","yes"
"3131",40,20,3,7,7,14,"no","yes"
"3132",40,80,7,11,12,12,"yes","no"
"3133",40,32,7,11,12,16,"yes","no"
"3134",40,2,1,11,11,15,"no","yes"
"3135",40,58,1,44,44,15,"yes","yes"
"3136",40,76,3,10,10,13,"no","yes"
"3137",40,46,5,10,10,16,"no","yes"
"3138",40,22,5,10,10,15,"no","yes"
"3139",40,35,2,10,11,16,"yes","no"
"3140",40,62,5,13,13,13,"no","yes"
"3141",40,17,8,14,14,16,"no","yes"
"3142",40,65,8,13,15,16,"yes","no"
"3143",40,43,2,10,11,15,"yes","no"
"3144",40,38,5,16,16,16,"no","yes"
"3145",40,71,6,13,13,14,"no","yes"
"3146",40,30,5,11,11,11,"no","yes"
"3147",40,44,3,8,9,13,"yes","no"
"3148",40,28,3,13,13,13,"no","yes"
"3149",40,67,2,14,14,15,"no","yes"
"3150",40,73,8,15,15,16,"no","yes"
"3151",40,42,1,55,55,15,"yes","yes"
"3152",40,49,8,9,9,12,"no","yes"
"3153",40,60,3,12,12,15,"no","yes"
"3154",40,66,1,13,13,16,"no","yes"
"3155",40,64,7,9,10,13,"yes","no"
"3156",40,74,1,95,95,15,"yes","yes"
"3157",40,5,4,12,12,16,"no","yes"
"3158",40,31,6,11,11,15,"no","yes"
"3159",40,3,2,6,6,15,"no","yes"
"3160",40,68,3,11,11,13,"no","yes"
"3161",40,37,4,16,17,17,"yes","no"
"3162",40,54,5,13,13,13,"no","yes"
"3163",40,40,7,11,11,13,"no","yes"
"3164",40,29,4,150,150,13,"yes","yes"
"3165",40,45,4,11,11,13,"no","yes"
"3166",40,57,8,9,10,16,"yes","no"
"3167",40,41,8,12,12,14,"no","yes"
"3168",40,23,6,8,8,12,"no","yes"
"3169",40,26,1,15,15,15,"no","yes"
"3170",40,9,8,13,14,17,"yes","no"
"3171",40,69,4,11,12,14,"yes","no"
"3172",40,51,2,11,11,13,"no","yes"
"3173",40,50,1,9,9,10,"no","yes"
"3174",40,4,3,15,15,16,"no","yes"
"3175",40,27,2,125,125,14,"yes","yes"
"3176",40,61,4,14,14,16,"no","yes"
"3177",40,59,2,15,15,15,"no","yes"
"3178",40,11,2,13,14,14,"yes","no"
"3179",40,12,3,11,11,15,"no","yes"
"3180",40,15,6,13,14,13,"yes","no"
"3181",40,55,6,11,12,15,"yes","no"
"3182",40,18,1,9,9,11,"no","yes"
"3183",40,24,7,12,12,13,"no","yes"
"3184",40,39,6,10,11,15,"yes","no"
"3185",40,21,4,6,6,13,"no","yes"
"3186",40,14,5,15,15,15,"no","yes"
"3187",40,63,6,11,11,14,"no","yes"
"3188",40,75,2,7,7,13,"no","yes"
"3189",40,19,2,12,13,13,"yes","no"
"3190",40,70,5,13,15,16,"yes","no"
"3191",40,1,8,10,10,14,"no","yes"
"3192",40,16,7,12,12,17,"no","yes"
"3193",40,53,4,12,13,14,"yes","no"
"3194",40,56,7,10,10,10,"no","yes"
"3195",40,77,4,13,13,17,"no","yes"
"3196",40,10,1,16,16,17,"no","yes"
"3197",40,6,5,10,10,13,"no","yes"
"3198",40,52,3,11,11,15,"no","yes"
"3199",40,8,7,13,13,17,"no","yes"
"3200",40,48,7,14,14,16,"no","yes"
"3201",41,21,5,13,13,13,"no","yes"
"3202",41,72,8,15,15,15,"no","yes"
"3203",41,6,6,12,12,13,"no","yes"
"3204",41,30,6,11,11,11,"no","yes"
"3205",41,79,7,13,13,13,"no","yes"
"3206",41,57,1,15,15,16,"no","yes"
"3207",41,59,3,15,15,15,"no","yes"
"3208",41,32,8,15,15,16,"no","yes"
"3209",41,71,7,14,14,14,"no","yes"
"3210",41,19,3,13,13,13,"no","yes"
"3211",41,33,1,12,12,12,"no","yes"
"3212",41,51,3,13,13,13,"no","yes"
"3213",41,12,4,15,15,15,"no","yes"
"3214",41,56,8,10,10,10,"no","yes"
"3215",41,55,7,14,14,15,"no","yes"
"3216",41,47,7,13,13,13,"no","yes"
"3217",41,50,2,10,10,10,"no","yes"
"3218",41,9,1,16,16,17,"no","yes"
"3219",41,31,7,15,15,15,"no","yes"
"3220",41,38,6,16,16,16,"no","yes"
"3221",41,2,2,14,14,15,"no","yes"
"3222",41,16,8,17,17,17,"no","yes"
"3223",41,63,7,14,14,14,"no","yes"
"3224",41,42,2,14,14,15,"no","yes"
"3225",41,78,6,13,13,13,"no","yes"
"3226",41,3,3,15,15,15,"no","yes"
"3227",41,62,6,11,11,13,"no","yes"
"3228",41,61,5,16,16,16,"no","yes"
"3229",41,67,3,14,14,15,"no","yes"
"3230",41,70,6,13,13,16,"no","yes"
"3231",41,28,4,13,13,13,"no","yes"
"3232",41,10,2,16,16,17,"no","yes"
"3233",41,68,4,12,12,13,"no","yes"
"3234",41,46,6,14,14,16,"no","yes"
"3235",41,60,4,14,14,15,"no","yes"
"3236",41,43,3,15,15,15,"no","yes"
"3237",41,58,2,15,15,15,"no","yes"
"3238",41,24,8,13,13,13,"no","yes"
"3239",41,36,4,14,14,14,"no","yes"
"3240",41,69,5,14,14,14,"no","yes"
"3241",41,26,2,14,14,15,"no","yes"
"3242",41,8,8,17,17,17,"no","yes"
"3243",41,7,7,14,14,14,"no","yes"
"3244",41,41,1,14,14,14,"no","yes"
"3245",41,45,5,13,13,13,"no","yes"
"3246",41,40,8,13,13,13,"no","yes"
"3247",41,49,1,12,12,12,"no","yes"
"3248",41,13,5,15,15,16,"no","yes"
"3249",41,5,5,16,16,16,"no","yes"
"3250",41,18,2,11,11,11,"no","yes"
"3251",41,77,5,16,16,17,"no","yes"
"3252",41,14,6,14,14,15,"no","yes"
"3253",41,52,4,15,15,15,"no","yes"
"3254",41,66,2,16,16,16,"no","yes"
"3255",41,64,8,12,12,13,"no","yes"
"3256",41,1,1,14,14,14,"no","yes"
"3257",41,80,8,12,12,12,"no","yes"
"3258",41,22,6,15,15,15,"no","yes"
"3259",41,17,1,16,16,16,"no","yes"
"3260",41,27,3,14,14,14,"no","yes"
"3261",41,11,3,14,14,14,"no","yes"
"3262",41,29,5,13,13,13,"no","yes"
"3263",41,37,5,17,17,17,"no","yes"
"3264",41,48,8,16,16,16,"no","yes"
"3265",41,75,3,13,13,13,"no","yes"
"3266",41,35,3,16,16,16,"no","yes"
"3267",41,76,4,13,13,13,"no","yes"
"3268",41,20,4,14,14,14,"no","yes"
"3269",41,65,1,15,15,16,"no","yes"
"3270",41,74,2,15,15,15,"no","yes"
"3271",41,15,7,13,13,13,"no","yes"
"3272",41,39,7,13,13,15,"no","yes"
"3273",41,73,1,16,16,16,"no","yes"
"3274",41,23,7,12,12,12,"no","yes"
"3275",41,53,5,13,13,14,"no","yes"
"3276",41,54,6,13,13,13,"no","yes"
"3277",41,44,4,13,13,13,"no","yes"
"3278",41,4,4,15,15,16,"no","yes"
"3279",41,25,1,15,15,15,"no","yes"
"3280",41,34,2,14,14,15,"no","yes"
"3281",42,5,6,15,15,16,"no","yes"
"3282",42,19,4,13,13,13,"no","yes"
"3283",42,20,5,14,14,14,"no","yes"
"3284",42,15,8,13,13,13,"no","yes"
"3285",42,11,4,14,14,14,"no","yes"
"3286",42,13,6,16,16,16,"no","yes"
"3287",42,78,7,13,13,13,"no","yes"
"3288",42,31,8,15,15,15,"no","yes"
"3289",42,7,8,14,14,14,"no","yes"
"3290",42,80,1,12,12,12,"no","yes"
"3291",42,45,6,13,13,13,"no","yes"
"3292",42,62,7,13,13,13,"no","yes"
"3293",42,54,7,13,13,13,"no","yes"
"3294",42,35,4,16,16,16,"no","yes"
"3295",42,41,2,14,14,14,"no","yes"
"3296",42,58,3,14,14,15,"no","yes"
"3297",42,28,5,13,13,13,"no","yes"
"3298",42,42,3,15,15,15,"no","yes"
"3299",42,46,7,16,16,16,"no","yes"
"3300",42,34,3,15,15,15,"no","yes"
"3301",42,22,7,15,15,15,"no","yes"
"3302",42,37,6,17,17,17,"no","yes"
"3303",42,70,7,16,16,16,"no","yes"
"3304",42,60,5,15,15,15,"no","yes"
"3305",42,14,7,15,15,15,"no","yes"
"3306",42,26,3,15,15,15,"no","yes"
"3307",42,30,7,11,11,11,"no","yes"
"3308",42,66,3,16,16,16,"no","yes"
"3309",42,6,7,13,13,13,"no","yes"
"3310",42,61,6,16,16,16,"no","yes"
"3311",42,24,1,13,13,13,"no","yes"
"3312",42,63,8,12,12,14,"no","yes"
"3313",42,56,1,9,9,10,"no","yes"
"3314",42,47,8,12,12,13,"no","yes"
"3315",42,18,3,11,11,11,"no","yes"
"3316",42,73,2,16,16,16,"no","yes"
"3317",42,64,1,13,13,13,"no","yes"
"3318",42,72,1,15,15,15,"no","yes"
"3319",42,57,2,16,16,16,"no","yes"
"3320",42,3,4,15,15,15,"no","yes"
"3321",42,67,4,15,15,15,"no","yes"
"3322",42,16,1,16,16,17,"no","yes"
"3323",42,12,5,15,15,15,"no","yes"
"3324",42,59,4,15,15,15,"no","yes"
"3325",42,48,1,16,16,16,"no","yes"
"3326",42,40,1,13,13,13,"no","yes"
"3327",42,9,2,17,17,17,"no","yes"
"3328",42,4,5,16,16,16,"no","yes"
"3329",42,23,8,11,11,12,"no","yes"
"3330",42,36,5,14,14,14,"no","yes"
"3331",42,1,2,14,14,14,"no","yes"
"3332",42,39,8,13,13,15,"no","yes"
"3333",42,25,2,15,15,15,"no","yes"
"3334",42,33,2,12,12,12,"no","yes"
"3335",42,21,6,13,13,13,"no","yes"
"3336",42,79,8,13,13,13,"no","yes"
"3337",42,38,7,16,16,16,"no","yes"
"3338",42,32,1,16,16,16,"no","yes"
"3339",42,43,4,14,14,15,"no","yes"
"3340",42,51,4,13,13,13,"no","yes"
"3341",42,44,5,13,13,13,"no","yes"
"3342",42,53,6,14,14,14,"no","yes"
"3343",42,49,2,12,12,12,"no","yes"
"3344",42,17,2,16,16,16,"no","yes"
"3345",42,29,6,13,13,13,"no","yes"
"3346",42,68,5,13,13,13,"no","yes"
"3347",42,55,8,15,15,15,"no","yes"
"3348",42,52,5,14,14,15,"no","yes"
"3349",42,10,3,17,17,17,"no","yes"
"3350",42,74,3,15,15,15,"no","yes"
"3351",42,8,1,17,17,17,"no","yes"
"3352",42,2,3,15,15,15,"no","yes"
"3353",42,27,4,14,14,14,"no","yes"
"3354",42,65,2,16,16,16,"no","yes"
"3355",42,76,5,13,13,13,"no","yes"
"3356",42,71,8,14,14,14,"no","yes"
"3357",42,69,6,14,14,14,"no","yes"
"3358",42,77,6,17,17,17,"no","yes"
"3359",42,75,4,12,12,13,"no","yes"
"3360",42,50,3,10,10,10,"no","yes"
"3361",43,51,5,13,13,13,"no","yes"
"3362",43,63,1,14,14,14,"no","yes"
"3363",43,69,7,14,14,14,"no","yes"
"3364",43,2,4,15,15,15,"no","yes"
"3365",43,20,6,14,14,14,"no","yes"
"3366",43,39,1,15,15,15,"no","yes"
"3367",43,27,5,14,14,14,"no","yes"
"3368",43,70,8,16,17,16,"yes","no"
"3369",43,62,8,13,13,13,"no","yes"
"3370",43,1,3,14,14,14,"no","yes"
"3371",43,4,6,16,16,16,"no","yes"
"3372",43,36,6,14,14,14,"no","yes"
"3373",43,3,5,15,15,15,"no","yes"
"3374",43,74,4,15,15,15,"no","yes"
"3375",43,59,5,14,14,15,"no","yes"
"3376",43,58,4,15,15,15,"no","yes"
"3377",43,78,8,12,12,13,"no","yes"
"3378",43,53,7,11,11,14,"no","yes"
"3379",43,42,4,15,15,15,"no","yes"
"3380",43,28,6,13,13,13,"no","yes"
"3381",43,71,1,14,14,14,"no","yes"
"3382",43,11,5,14,14,14,"no","yes"
"3383",43,14,8,15,16,15,"yes","no"
"3384",43,7,1,14,14,14,"no","yes"
"3385",43,79,1,13,14,13,"yes","no"
"3386",43,21,7,13,13,13,"no","yes"
"3387",43,10,4,16,16,17,"no","yes"
"3388",43,48,2,16,16,16,"no","yes"
"3389",43,80,2,12,12,12,"no","yes"
"3390",43,30,8,10,10,11,"no","yes"
"3391",43,37,7,17,17,17,"no","yes"
"3392",43,75,5,13,13,13,"no","yes"
"3393",43,17,3,16,16,16,"no","yes"
"3394",43,65,3,15,15,16,"no","yes"
"3395",43,77,7,17,17,17,"no","yes"
"3396",43,52,6,15,16,15,"yes","no"
"3397",43,16,2,14,14,17,"no","yes"
"3398",43,46,8,15,15,16,"no","yes"
"3399",43,6,8,13,14,13,"yes","no"
"3400",43,72,2,14,14,15,"no","yes"
"3401",43,67,5,15,15,15,"no","yes"
"3402",43,55,1,15,15,15,"no","yes"
"3403",43,44,6,13,13,13,"no","yes"
"3404",43,54,8,13,13,13,"no","yes"
"3405",43,31,1,15,15,15,"no","yes"
"3406",43,64,2,11,11,13,"no","yes"
"3407",43,60,6,15,15,15,"no","yes"
"3408",43,12,6,15,15,15,"no","yes"
"3409",43,49,3,12,12,12,"no","yes"
"3410",43,41,3,14,15,14,"yes","no"
"3411",43,40,2,13,13,13,"no","yes"
"3412",43,45,7,12,12,13,"no","yes"
"3413",43,5,7,16,16,16,"no","yes"
"3414",43,73,3,16,17,16,"yes","no"
"3415",43,38,8,15,16,16,"yes","no"
"3416",43,68,6,13,15,13,"yes","no"
"3417",43,29,7,13,13,13,"no","yes"
"3418",43,32,2,16,16,16,"no","yes"
"3419",43,76,6,12,12,13,"no","yes"
"3420",43,57,3,16,16,16,"no","yes"
"3421",43,50,4,10,10,10,"no","yes"
"3422",43,13,7,15,16,16,"yes","no"
"3423",43,22,8,15,15,15,"no","yes"
"3424",43,24,2,13,13,13,"no","yes"
"3425",43,33,3,12,12,12,"no","yes"
"3426",43,66,4,15,15,16,"no","yes"
"3427",43,43,5,15,15,15,"no","yes"
"3428",43,47,1,13,13,13,"no","yes"
"3429",43,61,7,16,16,16,"no","yes"
"3430",43,23,1,12,12,12,"no","yes"
"3431",43,25,3,15,15,15,"no","yes"
"3432",43,15,1,13,13,13,"no","yes"
"3433",43,18,4,11,11,11,"no","yes"
"3434",43,8,2,17,18,17,"yes","no"
"3435",43,26,4,15,15,15,"no","yes"
"3436",43,34,4,15,15,15,"no","yes"
"3437",43,56,2,10,10,10,"no","yes"
"3438",43,19,5,13,13,13,"no","yes"
"3439",43,35,5,15,15,16,"no","yes"
"3440",43,9,3,17,17,17,"no","yes"
"3441",44,45,8,13,14,13,"yes","no"
"3442",44,16,3,16,17,17,"yes","no"
"3443",44,56,3,10,10,10,"no","yes"
"3444",44,38,1,16,18,16,"yes","no"
"3445",44,3,6,14,15,15,"yes","no"
"3446",44,68,7,13,13,13,"no","yes"
"3447",44,74,5,15,16,15,"yes","no"
"3448",44,21,8,13,13,13,"no","yes"
"3449",44,79,2,13,13,13,"no","yes"
"3450",44,31,2,15,15,15,"no","yes"
"3451",44,28,7,13,13,13,"no","yes"
"3452",44,76,7,13,13,13,"no","yes"
"3453",44,15,2,11,11,13,"no","yes"
"3454",44,71,2,14,14,14,"no","yes"
"3455",44,27,6,14,14,14,"no","yes"
"3456",44,5,8,12,14,16,"yes","no"
"3457",44,30,1,11,11,11,"no","yes"
"3458",44,60,7,15,17,15,"yes","no"
"3459",44,53,8,14,15,14,"yes","no"
"3460",44,17,4,16,16,16,"no","yes"
"3461",44,57,4,15,16,16,"yes","no"
"3462",44,36,7,14,14,14,"no","yes"
"3463",44,59,6,14,14,15,"no","yes"
"3464",44,75,6,13,15,13,"yes","no"
"3465",44,7,2,14,14,14,"no","yes"
"3466",44,64,3,13,13,13,"no","yes"
"3467",44,11,6,12,12,14,"no","yes"
"3468",44,58,5,14,14,15,"no","yes"
"3469",44,26,5,15,16,15,"yes","no"
"3470",44,1,4,14,14,14,"no","yes"
"3471",44,12,7,15,15,15,"no","yes"
"3472",44,63,2,14,14,14,"no","yes"
"3473",44,70,1,16,17,16,"yes","no"
"3474",44,34,5,15,16,15,"yes","no"
"3475",44,46,1,15,16,16,"yes","no"
"3476",44,49,4,12,13,12,"yes","no"
"3477",44,20,7,14,14,14,"no","yes"
"3478",44,67,6,15,16,15,"yes","no"
"3479",44,22,1,15,15,15,"no","yes"
"3480",44,43,6,15,15,15,"no","yes"
"3481",44,40,3,12,12,13,"no","yes"
"3482",44,25,4,15,15,15,"no","yes"
"3483",44,14,1,14,15,15,"yes","no"
"3484",44,33,4,11,11,12,"no","yes"
"3485",44,23,2,11,11,12,"no","yes"
"3486",44,35,6,16,16,16,"no","yes"
"3487",44,10,5,17,18,17,"yes","no"
"3488",44,29,8,13,14,13,"yes","no"
"3489",44,65,4,16,16,16,"no","yes"
"3490",44,52,7,15,15,15,"no","yes"
"3491",44,72,3,15,15,15,"no","yes"
"3492",44,66,5,16,16,16,"no","yes"
"3493",44,32,3,16,16,16,"no","yes"
"3494",44,78,1,13,13,13,"no","yes"
"3495",44,37,8,17,17,17,"no","yes"
"3496",44,55,2,15,15,15,"no","yes"
"3497",44,50,5,10,10,10,"no","yes"
"3498",44,42,5,15,15,15,"no","yes"
"3499",44,24,3,13,13,13,"no","yes"
"3500",44,2,5,13,15,15,"yes","no"
"3501",44,51,6,13,13,13,"no","yes"
"3502",44,73,4,16,16,16,"no","yes"
"3503",44,61,8,15,19,16,"yes","no"
"3504",44,41,4,14,15,14,"yes","no"
"3505",44,19,6,12,13,13,"yes","no"
"3506",44,62,1,13,13,13,"no","yes"
"3507",44,54,1,13,13,13,"no","yes"
"3508",44,48,3,16,16,16,"no","yes"
"3509",44,8,3,17,17,17,"no","yes"
"3510",44,4,7,16,16,16,"no","yes"
"3511",44,77,8,17,18,17,"yes","no"
"3512",44,80,3,12,13,12,"yes","no"
"3513",44,69,8,14,14,14,"no","yes"
"3514",44,39,2,13,13,15,"no","yes"
"3515",44,9,4,16,17,17,"yes","no"
"3516",44,44,7,13,14,13,"yes","no"
"3517",44,18,5,10,11,11,"yes","no"
"3518",44,6,1,13,13,13,"no","yes"
"3519",44,47,2,12,12,13,"no","yes"
"3520",44,13,8,16,17,16,"yes","no"
"3521",45,26,6,15,15,15,"no","yes"
"3522",45,8,4,17,17,17,"no","yes"
"3523",45,77,1,16,16,17,"no","yes"
"3524",45,63,3,14,14,14,"no","yes"
"3525",45,73,5,16,16,16,"no","yes"
"3526",45,34,6,15,15,15,"no","yes"
"3527",45,9,5,17,17,17,"no","yes"
"3528",45,32,4,15,15,16,"no","yes"
"3529",45,7,3,14,14,14,"no","yes"
"3530",45,68,8,12,12,13,"no","yes"
"3531",45,38,2,16,16,16,"no","yes"
"3532",45,75,7,13,13,13,"no","yes"
"3533",45,40,4,13,13,13,"no","yes"
"3534",45,21,1,13,13,13,"no","yes"
"3535",45,55,3,15,15,15,"no","yes"
"3536",45,69,1,14,14,14,"no","yes"
"3537",45,67,7,15,15,15,"no","yes"
"3538",45,33,5,12,12,12,"no","yes"
"3539",45,62,2,13,13,13,"no","yes"
"3540",45,6,2,13,13,13,"no","yes"
"3541",45,14,2,13,13,15,"no","yes"
"3542",45,51,7,13,13,13,"no","yes"
"3543",45,71,3,14,14,14,"no","yes"
"3544",45,31,3,15,15,15,"no","yes"
"3545",45,12,8,15,15,15,"no","yes"
"3546",45,43,7,15,15,15,"no","yes"
"3547",45,5,1,14,14,16,"no","yes"
"3548",45,35,7,16,16,16,"no","yes"
"3549",45,49,5,12,12,12,"no","yes"
"3550",45,60,8,15,15,15,"no","yes"
"3551",45,72,4,15,15,15,"no","yes"
"3552",45,25,5,15,15,15,"no","yes"
"3553",45,24,4,13,13,13,"no","yes"
"3554",45,19,7,13,13,13,"no","yes"
"3555",45,13,1,16,16,16,"no","yes"
"3556",45,15,3,13,13,13,"no","yes"
"3557",45,17,5,16,16,16,"no","yes"
"3558",45,39,3,15,15,15,"no","yes"
"3559",45,20,8,14,14,14,"no","yes"
"3560",45,22,2,15,15,15,"no","yes"
"3561",45,2,6,15,15,15,"no","yes"
"3562",45,50,6,10,10,10,"no","yes"
"3563",45,37,1,17,17,17,"no","yes"
"3564",45,29,1,13,13,13,"no","yes"
"3565",45,44,8,13,13,13,"no","yes"
"3566",45,28,8,13,13,13,"no","yes"
"3567",45,57,5,16,16,16,"no","yes"
"3568",45,27,7,14,14,14,"no","yes"
"3569",45,52,8,15,15,15,"no","yes"
"3570",45,46,2,16,16,16,"no","yes"
"3571",45,48,4,16,16,16,"no","yes"
"3572",45,45,1,13,13,13,"no","yes"
"3573",45,61,1,15,15,16,"no","yes"
"3574",45,47,3,13,13,13,"no","yes"
"3575",45,54,2,13,13,13,"no","yes"
"3576",45,3,7,15,15,15,"no","yes"
"3577",45,56,4,10,10,10,"no","yes"
"3578",45,76,8,13,13,13,"no","yes"
"3579",45,74,6,15,15,15,"no","yes"
"3580",45,4,8,16,16,16,"no","yes"
"3581",45,58,6,15,15,15,"no","yes"
"3582",45,59,7,15,15,15,"no","yes"
"3583",45,18,6,11,11,11,"no","yes"
"3584",45,70,2,16,16,16,"no","yes"
"3585",45,53,1,14,14,14,"no","yes"
"3586",45,79,3,13,13,13,"no","yes"
"3587",45,78,2,13,13,13,"no","yes"
"3588",45,42,6,15,15,15,"no","yes"
"3589",45,10,6,16,16,17,"no","yes"
"3590",45,30,2,11,11,11,"no","yes"
"3591",45,23,3,12,12,12,"no","yes"
"3592",45,11,7,14,14,14,"no","yes"
"3593",45,1,5,13,13,14,"no","yes"
"3594",45,41,5,14,14,14,"no","yes"
"3595",45,16,4,17,17,17,"no","yes"
"3596",45,80,4,12,12,12,"no","yes"
"3597",45,36,8,14,14,14,"no","yes"
"3598",45,64,4,13,13,13,"no","yes"
"3599",45,66,6,16,16,16,"no","yes"
"3600",45,65,5,16,16,16,"no","yes"
"3601",46,39,4,15,15,15,"no","yes"
"3602",46,73,6,16,16,16,"no","yes"
"3603",46,12,1,15,15,15,"no","yes"
"3604",46,47,4,13,13,13,"no","yes"
"3605",46,72,5,15,15,15,"no","yes"
"3606",46,23,4,11,11,12,"no","yes"
"3607",46,7,4,14,14,14,"no","yes"
"3608",46,38,3,16,16,16,"no","yes"
"3609",46,68,1,13,13,13,"no","yes"
"3610",46,65,6,16,16,16,"no","yes"
"3611",46,57,6,15,15,16,"no","yes"
"3612",46,60,1,15,15,15,"no","yes"
"3613",46,3,8,15,15,15,"no","yes"
"3614",46,25,6,15,15,15,"no","yes"
"3615",46,19,8,13,13,13,"no","yes"
"3616",46,11,8,14,14,14,"no","yes"
"3617",46,30,3,11,11,11,"no","yes"
"3618",46,42,7,15,15,15,"no","yes"
"3619",46,51,8,13,13,13,"no","yes"
"3620",46,31,4,15,15,15,"no","yes"
"3621",46,17,6,16,16,16,"no","yes"
"3622",46,44,1,13,13,13,"no","yes"
"3623",46,35,8,16,16,16,"no","yes"
"3624",46,1,6,14,14,14,"no","yes"
"3625",46,6,3,13,13,13,"no","yes"
"3626",46,40,5,13,13,13,"no","yes"
"3627",46,4,1,16,16,16,"no","yes"
"3628",46,9,6,17,17,17,"no","yes"
"3629",46,79,4,13,13,13,"no","yes"
"3630",46,56,5,10,10,10,"no","yes"
"3631",46,10,7,17,17,17,"no","yes"
"3632",46,46,3,15,15,16,"no","yes"
"3633",46,67,8,15,15,15,"no","yes"
"3634",46,48,5,16,16,16,"no","yes"
"3635",46,49,6,12,12,12,"no","yes"
"3636",46,76,1,13,13,13,"no","yes"
"3637",46,53,2,14,14,14,"no","yes"
"3638",46,15,4,13,13,13,"no","yes"
"3639",46,26,7,15,15,15,"no","yes"
"3640",46,29,2,13,13,13,"no","yes"
"3641",46,24,5,13,13,13,"no","yes"
"3642",46,37,2,17,17,17,"no","yes"
"3643",46,50,7,10,10,10,"no","yes"
"3644",46,28,1,12,12,13,"no","yes"
"3645",46,22,3,15,15,15,"no","yes"
"3646",46,55,4,14,14,15,"no","yes"
"3647",46,20,1,13,13,14,"no","yes"
"3648",46,13,2,16,16,16,"no","yes"
"3649",46,54,3,13,13,13,"no","yes"
"3650",46,21,2,13,13,13,"no","yes"
"3651",46,2,7,15,15,15,"no","yes"
"3652",46,43,8,15,15,15,"no","yes"
"3653",46,69,2,14,14,14,"no","yes"
"3654",46,66,7,14,14,16,"no","yes"
"3655",46,63,4,14,14,14,"no","yes"
"3656",46,41,6,14,14,14,"no","yes"
"3657",46,64,5,13,13,13,"no","yes"
"3658",46,61,2,16,16,16,"no","yes"
"3659",46,45,2,13,13,13,"no","yes"
"3660",46,71,4,14,14,14,"no","yes"
"3661",46,18,7,11,11,11,"no","yes"
"3662",46,5,2,16,16,16,"no","yes"
"3663",46,62,3,13,13,13,"no","yes"
"3664",46,52,1,15,15,15,"no","yes"
"3665",46,8,5,17,17,17,"no","yes"
"3666",46,32,5,15,15,16,"no","yes"
"3667",46,58,7,15,15,15,"no","yes"
"3668",46,34,7,15,15,15,"no","yes"
"3669",46,77,2,16,16,17,"no","yes"
"3670",46,78,3,13,13,13,"no","yes"
"3671",46,36,1,14,14,14,"no","yes"
"3672",46,14,3,14,14,15,"no","yes"
"3673",46,74,7,15,15,15,"no","yes"
"3674",46,70,3,16,16,16,"no","yes"
"3675",46,75,8,13,13,13,"no","yes"
"3676",46,27,8,14,14,14,"no","yes"
"3677",46,16,5,17,17,17,"no","yes"
"3678",46,59,8,15,15,15,"no","yes"
