subject	item	sentcond	questcond	dependnum	starttime	endtime	subresp	correctresp	accuracy
32	30	 5	 6	1	20036444	20037552	6	6	1
32	11	 2	 7	1	20044598	20047410	6	7	0
32	23	 6	 7	1	20058419	20059475	7	7	1
32	19	 2	 6	1	20066874	20069149	7	6	0
32	26	 1	 6	1	20094523	20095520	6	6	1
32	8	 7	 7	1	20103600	20104830	7	7	1
32	15	 6	 6	1	20136249	20137879	6	6	1
33	82	 9	 7	1	3048607	3053923	7	7	1
33	81	 9	 7	1	3063181	3068981	6	7	0
33	83	 9	 7	1	3085264	3087839	6	6	1
33	8	 8	 7	1	3110928	3114555	7	7	1
33	31	 7	 7	1	3177516	3180053	7	7	1
33	27	 3	 7	1	3197568	3200065	7	7	1
33	13	 5	 6	1	3207683	3210531	6	6	1
33	11	 3	 7	1	3239711	3242336	7	7	1
33	9	 1	 6	1	3260336	3264627	6	6	1
33	21	 5	 6	1	3274045	3276354	6	6	1
33	16	 8	 7	1	3283818	3285910	7	7	1
33	18	 2	 7	1	3309178	3312273	7	7	1
33	32	 8	 6	1	3345169	3348419	6	6	1
33	25	 1	 7	1	3366292	3369979	7	7	1
33	12	 4	 7	1	3382677	3384852	7	7	1
33	24	 8	 7	1	3418962	3421005	7	7	1
33	20	 4	 6	1	3462522	3468189	6	6	1
33	7	 7	 6	1	3474573	3478895	6	6	1
33	17	 1	 6	1	3486227	3488255	6	6	1
33	3	 3	 6	1	3503859	3505370	6	6	1
33	15	 7	 6	1	3517336	3519331	6	6	1
33	30	 6	 6	1	3527670	3528931	6	6	1
33	2	 2	 6	1	3556035	3558323	6	6	1
33	22	 6	 6	1	3566746	3568669	6	6	1
33	23	 7	 7	1	3583620	3585539	7	7	1
33	28	 4	 7	1	3593495	3595578	7	7	1
33	26	 2	 6	1	3636824	3639099	6	6	1
33	10	 2	 7	1	3647074	3649834	7	7	1
33	4	 4	 7	1	3717532	3718719	7	7	1
33	19	 3	 6	1	3727827	3730574	7	6	0
33	6	 6	 7	1	3749009	3752152	7	7	1
33	29	 5	 6	1	3776116	3782122	7	6	0
33	1	 1	 7	1	3794317	3796632	7	7	1
33	14	 6	 6	1	3805129	3806872	7	6	0
33	5	 5	 7	1	3838311	3840660	7	7	1
34	83	 9	 7	1	9889948	9893515	6	6	1
34	82	 9	 7	1	9918376	9920523	7	7	1
34	81	 9	 7	1	9940650	9942880	7	7	1
34	13	 6	 6	1	9950419	9952522	6	6	1
34	20	 5	 6	1	9987010	9989592	6	6	1
34	7	 8	 6	1	10124415	10129330	6	6	1
34	11	 4	 7	1	10175628	10177408	6	7	0
34	30	 7	 6	1	10188371	10190066	6	6	1
34	21	 6	 6	1	10196813	10199018	6	6	1
34	28	 5	 7	1	10218699	10221528	7	7	1
34	14	 7	 6	1	10258155	10260403	6	6	1
34	5	 6	 7	1	10348355	10351768	7	7	1
34	10	 3	 7	1	10362006	10364520	7	7	1
34	18	 3	 7	1	10386388	10390898	7	7	1
34	19	 4	 6	1	10406172	10410027	6	6	1
34	1	 2	 7	1	10426162	10428062	7	7	1
34	15	 8	 6	1	10444130	10446318	6	6	1
34	24	 1	 7	1	10458016	10461299	7	7	1
34	17	 2	 6	1	10468581	10470623	6	6	1
34	6	 7	 7	1	10488375	10491156	7	7	1
34	22	 7	 6	1	10535936	10537825	6	6	1
34	3	 4	 6	1	10546193	10547743	6	6	1
34	27	 4	 7	1	10566580	10568128	7	7	1
34	25	 2	 7	1	10581818	10583251	7	7	1
34	8	 1	 7	1	10593486	10595442	7	7	1
34	32	 1	 6	1	10602658	10603789	6	6	1
34	31	 8	 7	1	10661663	10663121	7	7	1
34	29	 6	 6	1	10676044	10677508	6	6	1
34	2	 3	 6	1	10688498	10690425	6	6	1
34	12	 5	 7	1	10706100	10707828	7	7	1
34	23	 8	 7	1	10733755	10735034	7	7	1
34	26	 3	 6	1	10743919	10746144	6	6	1
34	9	 2	 6	1	10757280	10759322	6	6	1
34	4	 5	 7	1	10766911	10767920	7	7	1
34	16	 1	 7	1	10777188	10778939	7	7	1
35	81	 9	 7	1	11877406	11879537	7	7	1
35	82	 9	 7	1	11891490	11893650	7	7	1
35	83	 9	 7	1	11920191	11922494	6	6	1
35	19	 5	 6	1	11941296	11944852	6	6	1
35	12	 6	 7	1	11965283	11967046	7	7	1
35	20	 6	 6	1	11982877	11984963	6	6	1
35	22	 8	 6	1	12010405	12012567	6	6	1
35	1	 3	 7	1	12022990	12024721	7	7	1
35	5	 7	 7	1	12043363	12046032	7	7	1
35	3	 5	 6	1	12054586	12056949	6	6	1
35	7	 1	 6	1	12069278	12073329	6	6	1
35	11	 5	 7	1	12104696	12107178	7	7	1
35	30	 8	 6	1	12123698	12125452	6	6	1
35	4	 6	 7	1	12139794	12141123	7	7	1
35	9	 3	 6	1	12168901	12171678	7	6	0
35	21	 7	 6	1	12229199	12231365	6	6	1
35	6	 8	 7	1	12259524	12261179	7	7	1
35	32	 2	 6	1	12278136	12280075	6	6	1
35	27	 5	 7	1	12315045	12316577	7	7	1
35	15	 1	 6	1	12325416	12328584	6	6	1
35	18	 4	 7	1	12353934	12356083	7	7	1
35	29	 7	 6	1	12372310	12373910	6	6	1
35	8	 2	 7	1	12393500	12395159	7	7	1
35	24	 2	 7	1	12460415	12463465	7	7	1
35	2	 4	 6	1	12509114	12511114	6	6	1
35	10	 4	 7	1	12518113	12519536	7	7	1
35	23	 1	 7	1	12525914	12527350	7	7	1
35	17	 3	 6	1	12552896	12554387	6	6	1
35	25	 3	 7	1	12567093	12568496	7	7	1
35	26	 4	 6	1	12624508	12626313	6	6	1
35	31	 1	 7	1	12635635	12636759	7	7	1
35	16	 2	 7	1	12645786	12647262	7	7	1
35	13	 7	 6	1	12665614	12667769	6	6	1
35	14	 8	 6	1	12695871	12697963	6	6	1
35	28	 6	 7	1	12712544	12713683	7	7	1
36	81	 9	 7	1	3270196	3272872	7	7	1
36	83	 9	 7	1	3288863	3290881	6	6	1
36	82	 9	 7	1	3298099	3302821	6	7	0
36	14	 1	 6	1	3361831	3364437	6	6	1
36	26	 5	 6	1	3371238	3373404	6	6	1
36	18	 5	 7	1	3380313	3382509	7	7	1
36	4	 7	 7	1	3388739	3394120	7	7	1
36	6	 1	 7	1	3408347	3412532	7	7	1
36	24	 3	 7	1	3420150	3423235	7	7	1
36	29	 8	 6	1	3429669	3431000	6	6	1
36	32	 3	 6	1	3439403	3440815	6	6	1
36	19	 6	 6	1	3447193	3451051	6	6	1
36	17	 4	 6	1	3476258	3478542	6	6	1
36	1	 4	 7	1	3485578	3488121	7	7	1
36	11	 6	 7	1	3506171	3509157	7	7	1
36	27	 6	 7	1	3518851	3520988	7	7	1
36	7	 2	 6	1	3547190	3549387	6	6	1
36	21	 8	 6	1	3556485	3558316	6	6	1
36	22	 1	 6	1	3564919	3566236	7	6	0
36	31	 2	 7	1	3579029	3585773	6	7	0
36	15	 2	 6	1	3591962	3594166	6	6	1
36	3	 6	 6	1	3635446	3636955	6	6	1
36	9	 4	 6	1	3664682	3666404	6	6	1
36	23	 2	 7	1	3671794	3673087	7	7	1
36	20	 7	 6	1	3698924	3700533	6	6	1
36	12	 7	 7	1	3722289	3724191	7	7	1
36	25	 4	 7	1	3741918	3743703	7	7	1
36	13	 8	 6	1	3749804	3751085	6	6	1
36	30	 1	 6	1	3756905	3758230	6	6	1
36	2	 5	 6	1	3809652	3812358	6	6	1
36	10	 5	 7	1	3824906	3826546	7	7	1
36	28	 7	 7	1	3842804	3845620	7	7	1
36	8	 3	 7	1	3851517	3853201	7	7	1
36	5	 8	 7	1	3862724	3864657	7	7	1
36	16	 3	 7	1	3899863	3901368	7	7	1
37	81	 9	 7	1	352672	356340	7	7	1
37	82	 9	 7	1	391882	393928	7	7	1
37	83	 9	 7	1	412485	413797	6	6	1
37	9	 5	 6	1	453196	458076	6	6	1
37	24	 4	 7	1	487707	490802	6	7	0
37	20	 8	 6	1	501297	502734	6	6	1
37	15	 3	 6	1	523088	525625	6	6	1
37	28	 8	 7	1	534611	536250	7	7	1
37	17	 5	 6	1	554357	557048	6	6	1
37	22	 2	 6	1	567887	569025	6	6	1
37	30	 2	 6	1	581398	582468	6	6	1
37	32	 4	 6	1	597669	598738	6	6	1
37	19	 7	 6	1	625138	632648	6	6	1
37	7	 3	 6	1	639528	642142	6	6	1
37	2	 6	 6	1	658708	659921	6	6	1
37	11	 7	 7	1	672675	675224	6	7	0
37	26	 6	 6	1	688918	690273	6	6	1
37	5	 1	 7	1	741885	743908	7	7	1
37	27	 7	 7	1	771668	774762	6	7	0
37	8	 4	 7	1	791815	794514	7	7	1
37	25	 5	 7	1	802923	806152	7	7	1
37	18	 6	 7	1	871898	875500	6	7	0
37	3	 7	 6	1	892326	894742	7	6	0
37	13	 1	 6	1	910126	912044	6	6	1
37	23	 3	 7	1	926312	927562	7	7	1
37	31	 3	 7	1	941236	942661	7	7	1
37	21	 1	 6	1	949294	950545	6	6	1
37	6	 2	 7	1	973078	974211	7	7	1
37	4	 8	 7	1	980118	981750	7	7	1
37	12	 8	 7	1	1009663	1012227	7	7	1
37	29	 1	 6	1	1018217	1020369	6	6	1
37	16	 4	 7	1	1026058	1026826	7	7	1
37	1	 5	 7	1	1033542	1035513	7	7	1
37	14	 2	 6	1	1043395	1045208	7	6	0
37	10	 6	 7	1	1070789	1071800	7	7	1
38	82	 9	 7	1	1440804	1442988	7	7	1
38	83	 9	 7	1	1466654	1467685	6	6	1
38	81	 9	 7	1	1474377	1475695	7	7	1
38	24	 5	 7	1	1511178	1512508	7	7	1
38	18	 7	 7	1	1519562	1520707	7	7	1
38	17	 6	 6	1	1535626	1536971	6	6	1
38	25	 6	 7	1	1544289	1545621	7	7	1
38	3	 8	 6	1	1551869	1553274	6	6	1
38	26	 7	 6	1	1561669	1563002	6	6	1
38	16	 5	 7	1	1584438	1586121	7	7	1
38	29	 2	 6	1	1605605	1607572	7	6	0
38	13	 2	 6	1	1614074	1615910	6	6	1
38	11	 8	 7	1	1624818	1627379	7	7	1
38	8	 5	 7	1	1635824	1637144	7	7	1
38	6	 3	 7	1	1647067	1648470	7	7	1
38	5	 2	 7	1	1662794	1664798	7	7	1
38	20	 1	 6	1	1688350	1690641	6	6	1
38	22	 3	 6	1	1711992	1713448	6	6	1
38	10	 7	 7	1	1752158	1753788	7	7	1
38	27	 8	 7	1	1769423	1770637	7	7	1
38	14	 3	 6	1	1791512	1793567	6	6	1
38	12	 1	 7	1	1823342	1824910	7	7	1
38	2	 7	 6	1	1832370	1834397	6	6	1
38	7	 4	 6	1	1878942	1882633	7	6	0
38	15	 4	 6	1	1897490	1898981	6	6	1
38	1	 6	 7	1	1905651	1906792	7	7	1
38	28	 1	 7	1	1927381	1928734	7	7	1
38	21	 2	 6	1	1957855	1959418	6	6	1
38	4	 1	 7	1	1970671	1971829	7	7	1
38	31	 4	 7	1	2020632	2021811	7	7	1
38	23	 4	 7	1	2032717	2033919	7	7	1
38	32	 5	 6	1	2044944	2045979	6	6	1
38	30	 3	 6	1	2088068	2089233	6	6	1
38	9	 6	 6	1	2108801	2109960	6	6	1
38	19	 8	 6	1	2120454	2122829	6	6	1
39	83	 9	 7	1	2470527	2473351	6	6	1
39	81	 9	 7	1	2480452	2481924	7	7	1
39	82	 9	 7	1	2494149	2496584	7	7	1
39	19	 1	 6	1	2509087	2511520	6	6	1
39	27	 1	 7	1	2518082	2520142	7	7	1
39	24	 6	 7	1	2526059	2529263	7	7	1
39	32	 6	 6	1	2540463	2542452	6	6	1
39	13	 3	 6	1	2559027	2560736	6	6	1
39	16	 6	 7	1	2570800	2572181	7	7	1
39	25	 7	 7	1	2592203	2593756	7	7	1
39	8	 6	 7	1	2600032	2602463	7	7	1
39	26	 8	 6	1	2618205	2620247	6	6	1
39	23	 5	 7	1	2626743	2628216	7	7	1
39	10	 8	 7	1	2645537	2647819	7	7	1
39	29	 3	 6	1	2678533	2680121	6	6	1
39	21	 3	 6	1	2685601	2687281	6	6	1
39	20	 2	 6	1	2693327	2695351	6	6	1
39	2	 8	 6	1	2702565	2704598	6	6	1
39	28	 2	 7	1	2721367	2723154	7	7	1
39	9	 7	 6	1	2753294	2755133	6	6	1
39	1	 7	 7	1	2774925	2776637	7	7	1
39	30	 4	 6	1	2782573	2783763	6	6	1
39	22	 4	 6	1	2824330	2825723	6	6	1
39	15	 5	 6	1	2832694	2833979	6	6	1
39	11	 1	 7	1	2844767	2846952	6	7	0
39	3	 1	 6	1	2862617	2864035	6	6	1
39	18	 8	 7	1	2870283	2871542	7	7	1
39	7	 5	 6	1	2887459	2889752	6	6	1
39	14	 4	 6	1	2934193	2935890	6	6	1
39	12	 2	 7	1	2947068	2948834	7	7	1
39	4	 2	 7	1	2954178	2955841	7	7	1
39	5	 3	 7	1	2962836	2964501	7	7	1
39	6	 4	 7	1	2970475	2973460	7	7	1
39	17	 7	 6	1	2979270	2980841	6	6	1
39	31	 5	 7	1	2993357	2994698	6	7	0
40	82	 9	 7	1	3537582	3540052	7	7	1
40	81	 9	 7	1	3546668	3549189	7	7	1
40	83	 9	 7	1	3567633	3569062	6	6	1
40	10	 1	 7	1	3583969	3586448	7	7	1
40	27	 2	 7	1	3624994	3627501	7	7	1
40	14	 5	 6	1	3636021	3639548	6	6	1
40	19	 2	 6	1	3681375	3684239	7	6	0
40	21	 4	 6	1	3740813	3743444	6	6	1
40	29	 4	 6	1	3755412	3757794	6	6	1
40	20	 3	 6	1	3820326	3822709	6	6	1
40	9	 8	 6	1	3845929	3847541	6	6	1
40	18	 1	 7	1	3854420	3858043	7	7	1
40	30	 5	 6	1	3866698	3867995	6	6	1
40	6	 5	 7	1	3890995	3893212	7	7	1
40	5	 4	 7	1	3901935	3904206	7	7	1
40	2	 1	 6	1	3958278	3960489	6	6	1
40	31	 6	 7	1	3969452	3973307	7	7	1
40	22	 5	 6	1	3990541	3993660	6	6	1
40	28	 3	 7	1	4006250	4008771	7	7	1
40	11	 2	 7	1	4021300	4023756	7	7	1
40	12	 3	 7	1	4071029	4074140	7	7	1
40	8	 7	 7	1	4085778	4089490	7	7	1
40	24	 7	 7	1	4108747	4111223	7	7	1
40	16	 7	 7	1	4117664	4120152	7	7	1
40	4	 3	 7	1	4127567	4130551	7	7	1
40	1	 8	 7	1	4158572	4161475	7	7	1
40	32	 7	 6	1	4168437	4170297	6	6	1
40	3	 2	 6	1	4176780	4179545	6	6	1
40	13	 4	 6	1	4186549	4188507	6	6	1
40	7	 6	 6	1	4203457	4206770	6	6	1
40	17	 8	 6	1	4215392	4217133	6	6	1
40	25	 8	 7	1	4236015	4237923	7	7	1
40	15	 6	 6	1	4245207	4247291	6	6	1
40	23	 6	 7	1	4253731	4255346	7	7	1
40	26	 1	 6	1	4269356	4272056	6	6	1
41	81	 9	 7	1	4653445	4654925	7	7	1
41	83	 9	 7	1	4661349	4662584	6	6	1
41	82	 9	 7	1	4673810	4674917	7	7	1
41	8	 8	 7	1	4685551	4686775	7	7	1
41	12	 4	 7	1	4692929	4694233	7	7	1
41	28	 4	 7	1	4700391	4701943	7	7	1
41	3	 3	 6	1	4720589	4721821	6	6	1
41	21	 5	 6	1	4733867	4735207	6	6	1
41	30	 6	 6	1	4742080	4743223	6	6	1
41	24	 8	 7	1	4789341	4790908	7	7	1
41	23	 7	 7	1	4803117	4804338	7	7	1
41	27	 3	 7	1	4810670	4812140	7	7	1
41	4	 4	 7	1	4818018	4819252	7	7	1
41	7	 7	 6	1	4831112	4832762	6	6	1
41	18	 2	 7	1	4838624	4839626	7	7	1
41	5	 5	 7	1	4873380	4875323	7	7	1
41	26	 2	 6	1	4891777	4892926	6	6	1
41	22	 6	 6	1	4898805	4900452	7	6	0
41	14	 6	 6	1	4947300	4948774	6	6	1
41	10	 2	 7	1	4954590	4956131	7	7	1
41	6	 6	 7	1	4962111	4963103	7	7	1
41	19	 3	 6	1	4985577	4987243	6	6	1
41	31	 7	 7	1	4999339	5000743	7	7	1
41	20	 4	 6	1	5024727	5025963	6	6	1
41	13	 5	 6	1	5038174	5039310	6	6	1
41	32	 8	 6	1	5045158	5046376	6	6	1
41	25	 1	 7	1	5052545	5054130	7	7	1
41	9	 1	 6	1	5094538	5095983	6	6	1
41	17	 1	 6	1	5106287	5107463	6	6	1
41	16	 8	 7	1	5124182	5126166	7	7	1
41	11	 3	 7	1	5131389	5132886	7	7	1
41	1	 1	 7	1	5151471	5153108	7	7	1
41	2	 2	 6	1	5172981	5174056	6	6	1
41	15	 7	 6	1	5209786	5210673	6	6	1
41	29	 5	 6	1	5228309	5229555	6	6	1
42	81	 9	 7	1	1302145	1305696	6	7	0
42	82	 9	 7	1	1316034	1318074	7	7	1
42	83	 9	 7	1	1334843	1336512	6	6	1
42	2	 3	 6	1	1343650	1347170	6	6	1
42	3	 4	 6	1	1361924	1364644	6	6	1
42	28	 5	 7	1	1387084	1389832	7	7	1
42	32	 1	 6	1	1397154	1399169	6	6	1
42	11	 4	 7	1	1421741	1426548	6	7	0
42	7	 8	 6	1	1443392	1446159	6	6	1
42	5	 6	 7	1	1461328	1463946	7	7	1
42	8	 1	 7	1	1505698	1508003	7	7	1
42	14	 7	 6	1	1517257	1520360	7	6	0
42	4	 5	 7	1	1529148	1530833	7	7	1
42	16	 1	 7	1	1541062	1542879	7	7	1
42	29	 6	 6	1	1549959	1552173	6	6	1
42	9	 2	 6	1	1578822	1581038	6	6	1
42	17	 2	 6	1	1596780	1598708	6	6	1
42	1	 2	 7	1	1612016	1613504	7	7	1
42	23	 8	 7	1	1625653	1627493	7	7	1
42	15	 8	 6	1	1639480	1642083	6	6	1
42	22	 7	 6	1	1656569	1658607	6	6	1
42	20	 5	 6	1	1684946	1687175	6	6	1
42	12	 5	 7	1	1705624	1707814	7	7	1
42	21	 6	 6	1	1719657	1721947	6	6	1
42	19	 4	 6	1	1728517	1732448	6	6	1
42	10	 3	 7	1	1745641	1747867	7	7	1
42	30	 7	 6	1	1768955	1770533	6	6	1
42	13	 6	 6	1	1796336	1797849	6	6	1
42	26	 3	 6	1	1805840	1807392	6	6	1
42	6	 7	 7	1	1821000	1822966	7	7	1
42	25	 2	 7	1	1835297	1836745	7	7	1
42	18	 3	 7	1	1846516	1848240	7	7	1
42	27	 4	 7	1	1876717	1878488	7	7	1
42	24	 1	 7	1	1895079	1896979	7	7	1
42	31	 8	 7	1	1951585	1953174	7	7	1
43	82	 9	 7	1	6074157	6076820	6	7	0
43	81	 9	 7	1	6088078	6089115	7	7	1
43	83	 9	 7	1	6095128	6096204	6	6	1
43	3	 5	 6	1	6138061	6139349	6	6	1
43	30	 8	 6	1	6145451	6146782	6	6	1
43	23	 1	 7	1	6158011	6159845	7	7	1
43	7	 1	 6	1	6167424	6168657	6	6	1
43	29	 7	 6	1	6176788	6178996	6	6	1
43	5	 7	 7	1	6185579	6187547	7	7	1
43	26	 4	 6	1	6194810	6197159	6	6	1
43	10	 4	 7	1	6215420	6216831	7	7	1
43	15	 1	 6	1	6223520	6224676	6	6	1
43	12	 6	 7	1	6241552	6243059	7	7	1
43	4	 6	 7	1	6249615	6250947	7	7	1
43	8	 2	 7	1	6256932	6260973	7	7	1
43	19	 5	 6	1	6277484	6280715	6	6	1
43	28	 6	 7	1	6291506	6293265	7	7	1
43	9	 3	 6	1	6307361	6308527	6	6	1
43	20	 6	 6	1	6319210	6321324	6	6	1
43	13	 7	 6	1	6333251	6334313	6	6	1
43	22	 8	 6	1	6340570	6341487	6	6	1
43	31	 1	 7	1	6353498	6354398	7	7	1
43	18	 4	 7	1	6406229	6409763	6	7	0
43	11	 5	 7	1	6437127	6438669	7	7	1
43	25	 3	 7	1	6486023	6487539	7	7	1
43	24	 2	 7	1	6498860	6500984	7	7	1
43	27	 5	 7	1	6511896	6513070	7	7	1
43	32	 2	 6	1	6524989	6526207	6	6	1
43	17	 3	 6	1	6557244	6558294	6	6	1
43	1	 3	 7	1	6569715	6571412	7	7	1
43	2	 4	 6	1	6583979	6585327	6	6	1
43	21	 7	 6	1	6595391	6596502	6	6	1
43	6	 8	 7	1	6602826	6603968	7	7	1
43	16	 2	 7	1	6611567	6614000	6	7	0
43	14	 8	 6	1	6625349	6627099	6	6	1
44	83	 9	 7	1	7643034	7645633	6	6	1
44	82	 9	 7	1	7658888	7661002	7	7	1
44	81	 9	 7	1	7675725	7677028	7	7	1
44	27	 6	 7	1	7685831	7687668	7	7	1
44	28	 7	 7	1	7697171	7699044	7	7	1
44	26	 5	 6	1	7761579	7764543	6	6	1
44	10	 5	 7	1	7772670	7774287	7	7	1
44	18	 5	 7	1	7784141	7786776	7	7	1
44	13	 8	 6	1	7837710	7839639	6	6	1
44	11	 6	 7	1	7861035	7863052	7	7	1
44	16	 3	 7	1	7879197	7880623	7	7	1
44	2	 5	 6	1	7900621	7906044	7	6	0
44	4	 7	 7	1	7921811	7923597	7	7	1
44	9	 4	 6	1	7931861	7933518	6	6	1
44	7	 2	 6	1	7971610	7974390	6	6	1
44	24	 3	 7	1	7984439	7988650	7	7	1
44	3	 6	 6	1	8021991	8023756	6	6	1
44	5	 8	 7	1	8031074	8033647	7	7	1
44	15	 2	 6	1	8041580	8043390	6	6	1
44	8	 3	 7	1	8051362	8053274	7	7	1
44	14	 1	 6	1	8074570	8076790	6	6	1
44	29	 8	 6	1	8085146	8088283	7	6	0
44	32	 3	 6	1	8095583	8096868	6	6	1
44	25	 4	 7	1	8143314	8144998	7	7	1
44	17	 4	 6	1	8159986	8164560	7	6	0
44	23	 2	 7	1	8183419	8184805	7	7	1
44	12	 7	 7	1	8196005	8198906	7	7	1
44	20	 7	 6	1	8209116	8210532	6	6	1
44	22	 1	 6	1	8216983	8219394	6	6	1
44	30	 1	 6	1	8227826	8229139	6	6	1
44	19	 6	 6	1	8240740	8244005	6	6	1
44	21	 8	 6	1	8255972	8257768	6	6	1
44	31	 2	 7	1	8271225	8274121	7	7	1
44	6	 1	 7	1	8300964	8304937	7	7	1
44	1	 4	 7	1	8316113	8319471	7	7	1
45	81	 9	 7	1	12224141	12226284	6	7	0
45	83	 9	 7	1	12276154	12277851	6	6	1
45	82	 9	 7	1	12295736	12297464	7	7	1
45	11	 7	 7	1	12305561	12308109	7	7	1
45	2	 6	 6	1	12327881	12329858	6	6	1
45	25	 5	 7	1	12341590	12342712	7	7	1
45	29	 1	 6	1	12351363	12353202	6	6	1
45	5	 1	 7	1	12360406	12361872	7	7	1
45	32	 4	 6	1	12386738	12387892	6	6	1
45	17	 5	 6	1	12418260	12419429	6	6	1
45	22	 2	 6	1	12446180	12448808	7	6	0
45	13	 1	 6	1	12455161	12456175	6	6	1
45	1	 5	 7	1	12463277	12465025	7	7	1
45	23	 3	 7	1	12477752	12479044	7	7	1
45	7	 3	 6	1	12525289	12528163	6	6	1
45	30	 2	 6	1	12534788	12535754	6	6	1
45	31	 3	 7	1	12542324	12543243	7	7	1
45	16	 4	 7	1	12556624	12557759	7	7	1
45	24	 4	 7	1	12593623	12594886	7	7	1
45	27	 7	 7	1	12609295	12610304	7	7	1
45	4	 8	 7	1	12622977	12624633	7	7	1
45	15	 3	 6	1	12659388	12661579	6	6	1
45	21	 1	 6	1	12710292	12712025	6	6	1
45	20	 8	 6	1	12719601	12721105	6	6	1
45	12	 8	 7	1	12729078	12730423	7	7	1
45	3	 7	 6	1	12735892	12736980	6	6	1
45	9	 5	 6	1	12772372	12773525	6	6	1
45	19	 7	 6	1	12779384	12783216	7	6	0
45	14	 2	 6	1	12791926	12793717	6	6	1
45	6	 2	 7	1	12807790	12809747	7	7	1
45	8	 4	 7	1	12816825	12821954	7	7	1
45	10	 6	 7	1	12829587	12830833	7	7	1
45	28	 8	 7	1	12837504	12839040	7	7	1
45	18	 6	 7	1	12847188	12847980	7	7	1
45	26	 6	 6	1	12871386	12875397	7	6	0
46	83	 9	 7	1	278498	280175	6	6	1
46	82	 9	 7	1	298977	300354	7	7	1
46	81	 9	 7	1	306283	307459	7	7	1
46	28	 1	 7	1	332884	334666	7	7	1
46	25	 6	 7	1	344934	346197	7	7	1
46	20	 1	 6	1	374816	376883	6	6	1
46	8	 5	 7	1	399152	400543	7	7	1
46	18	 7	 7	1	406542	407790	7	7	1
46	3	 8	 6	1	424724	426798	6	6	1
46	11	 8	 7	1	433908	435326	7	7	1
46	19	 8	 6	1	441593	443733	6	6	1
46	26	 7	 6	1	449708	451466	6	6	1
46	13	 2	 6	1	463222	465102	6	6	1
46	21	 2	 6	1	471122	472461	6	6	1
46	22	 3	 6	1	483258	485864	6	6	1
46	7	 4	 6	1	512793	514394	6	6	1
46	24	 5	 7	1	532191	533402	7	7	1
46	31	 4	 7	1	560725	562442	7	7	1
46	5	 2	 7	1	582016	583515	7	7	1
46	30	 3	 6	1	593707	594620	6	6	1
46	23	 4	 7	1	600377	601843	7	7	1
46	12	 1	 7	1	608731	610321	7	7	1
46	6	 3	 7	1	628702	632018	7	7	1
46	2	 7	 6	1	641362	644142	6	6	1
46	1	 6	 7	1	660045	661478	7	7	1
46	10	 7	 7	1	667668	669006	7	7	1
46	29	 2	 6	1	699059	700000	6	6	1
46	32	 5	 6	1	715599	716725	6	6	1
46	17	 6	 6	1	722467	726468	7	6	0
46	27	 8	 7	1	738981	740128	7	7	1
46	15	 4	 6	1	745632	747870	6	6	1
46	16	 5	 7	1	758234	759462	7	7	1
46	9	 6	 6	1	770582	771772	6	6	1
46	4	 1	 7	1	802741	805259	7	7	1
46	14	 3	 6	1	811231	813046	6	6	1
47	83	 9	 7	1	9360594	9363065	6	6	1
47	81	 9	 7	1	9384681	9386764	7	7	1
47	82	 9	 7	1	9393642	9395160	7	7	1
47	4	 2	 7	1	9412743	9413971	7	7	1
47	26	 8	 6	1	9427322	9429480	6	6	1
47	25	 7	 7	1	9444855	9446330	7	7	1
47	20	 2	 6	1	9452742	9454441	6	6	1
47	29	 3	 6	1	9465436	9466947	6	6	1
47	6	 4	 7	1	9474467	9476448	7	7	1
47	10	 8	 7	1	9496918	9498705	7	7	1
47	2	 8	 6	1	9505280	9507770	6	6	1
47	7	 5	 6	1	9527771	9530347	6	6	1
47	22	 4	 6	1	9538252	9542206	6	6	1
47	31	 5	 7	1	9560936	9566065	6	7	0
47	32	 6	 6	1	9574974	9576170	6	6	1
47	13	 3	 6	1	9613610	9614936	6	6	1
47	11	 1	 7	1	9622287	9623677	7	7	1
47	8	 6	 7	1	9648926	9651002	7	7	1
47	24	 6	 7	1	9673218	9675862	7	7	1
47	9	 7	 6	1	9689763	9691539	6	6	1
47	1	 7	 7	1	9730900	9732830	7	7	1
47	17	 7	 6	1	9740738	9741840	6	6	1
47	18	 8	 7	1	9764201	9765634	7	7	1
47	21	 3	 6	1	9777883	9779565	6	6	1
47	3	 1	 6	1	9796478	9797718	6	6	1
47	27	 1	 7	1	9808187	9811109	7	7	1
47	12	 2	 7	1	9832017	9836091	6	7	0
47	15	 5	 6	1	9848724	9849835	6	6	1
47	14	 4	 6	1	9858101	9859419	6	6	1
47	23	 5	 7	1	9864766	9865942	7	7	1
47	28	 2	 7	1	9885224	9887012	7	7	1
47	16	 6	 7	1	9894759	9896670	7	7	1
47	30	 4	 6	1	9901957	9903070	6	6	1
47	5	 3	 7	1	9909196	9910982	7	7	1
47	19	 1	 6	1	9926399	9929078	6	6	1
48	81	 9	 7	1	543848	546286	7	7	1
48	83	 9	 7	1	562714	564205	6	6	1
48	82	 9	 7	1	579225	581811	7	7	1
48	6	 5	 7	1	597970	599232	7	7	1
48	25	 8	 7	1	629615	631093	7	7	1
48	12	 3	 7	1	649925	652620	7	7	1
48	8	 7	 7	1	667406	670635	7	7	1
48	21	 4	 6	1	684587	686293	6	6	1
48	17	 8	 6	1	697118	698633	6	6	1
48	7	 6	 6	1	718220	723040	6	6	1
