"","sub","item","seq","cond","nfix","deg"
"1608",21,8,74,4,6,"0"
"1609",21,9,48,5,7,"20"
"1610",21,10,39,6,5,"0"
"1611",21,11,18,7,6,"20"
"1612",21,12,72,8,4,"0"
"1613",21,13,56,1,6,"20"
"1614",21,14,77,2,6,"0"
"1615",21,15,14,3,2,"20"
"1616",21,16,45,4,5,"0"
"1617",21,17,66,5,6,"20"
"1618",21,18,38,6,6,"0"
"1619",21,19,43,7,4,"20"
"1620",21,20,41,8,4,"0"
"1621",21,21,17,1,7,"20"
"1622",21,22,19,2,8,"0"
"1623",21,23,67,3,3,"20"
"1624",21,24,22,4,9,"0"
"1625",21,25,79,5,5,"20"
"1626",21,26,30,6,6,"0"
"1627",21,27,60,7,6,"20"
"1628",21,28,6,8,9,"0"
"1629",21,29,9,1,9,"20"
"1630",21,30,76,2,7,"0"
"1631",21,31,80,3,6,"20"
"1632",21,32,47,4,7,"0"
"1633",21,33,37,5,6,"20"
"1634",21,34,50,6,7,"0"
"1635",21,35,5,7,8,"20"
"1636",21,36,63,8,6,"0"
"1637",21,37,64,1,9,"20"
"1638",21,38,46,2,7,"0"
"1639",21,39,35,3,7,"20"
"1640",21,40,36,4,6,"0"
"1641",21,41,31,5,6,"20"
"1642",21,42,44,6,6,"0"
"1643",21,43,3,7,10,"20"
"1644",21,44,7,8,9,"0"
"1645",21,45,12,1,7,"20"
"1646",21,46,78,2,5,"0"
"1647",21,47,2,3,8,"20"
"1648",21,48,57,4,8,"0"
"1649",21,49,62,5,6,"20"
"1650",21,50,40,6,4,"0"
"1651",21,51,58,7,7,"20"
"1652",21,52,25,8,6,"0"
"1653",21,53,68,1,9,"20"
"1654",21,54,13,2,8,"0"
"1655",21,55,70,3,9,"20"
"1656",21,56,65,4,5,"0"
"1657",21,57,11,5,7,"20"
"1658",21,58,71,6,6,"0"
"1659",21,59,61,7,7,"20"
"1660",21,60,8,8,7,"0"
"1661",21,61,33,1,8,"20"
"1662",21,62,69,2,4,"0"
"1663",21,63,49,3,6,"20"
"1664",21,64,59,4,5,"0"
"1665",21,65,55,5,7,"20"
"1666",21,66,10,6,7,"0"
"1667",21,67,21,7,7,"20"
"1668",21,68,29,8,7,"0"
"1669",21,69,27,1,6,"20"
"1670",21,70,73,2,8,"0"
"1671",21,71,34,3,6,"20"
"1672",21,72,1,4,8,"0"
"1673",21,73,32,5,6,"20"
"1674",21,74,52,6,4,"0"
"1675",21,75,51,7,5,"20"
"1676",21,76,54,8,6,"0"
"1677",21,77,20,1,6,"20"
"1678",21,78,24,2,8,"0"
"1679",21,79,42,3,6,"20"
"1680",21,80,26,4,6,"0"
"1681",22,1,61,6,9,"0"
"1682",22,2,48,7,10,"20"
"1683",22,3,71,8,15,"0"
"1684",22,4,44,1,12,"20"
"1685",22,5,2,2,18,"0"
"1686",22,6,52,3,26,"20"
"1687",22,7,77,4,10,"0"
"1688",22,8,24,5,9,"20"
"1689",22,9,35,6,11,"0"
"1690",22,10,6,7,13,"20"
"1691",22,11,53,8,10,"0"
"1692",22,12,8,1,10,"20"
"1693",22,13,75,2,8,"0"
"1694",22,14,51,3,14,"20"
"1695",22,15,29,4,7,"0"
"1696",22,16,79,5,9,"20"
"1697",22,17,1,6,20,"0"
"1698",22,18,32,7,9,"20"
"1699",22,19,65,8,9,"0"
"1700",22,20,23,1,17,"20"
"1701",22,21,36,2,17,"0"
"1702",22,22,72,3,28,"20"
"1703",22,23,68,4,6,"0"
"1704",22,24,54,5,12,"20"
"1705",22,25,16,6,11,"0"
"1706",22,26,9,7,12,"20"
"1707",22,27,50,8,12,"0"
"1708",22,28,26,1,18,"20"
"1709",22,29,56,2,12,"0"
"1710",22,30,3,3,13,"20"
"1711",22,31,12,4,11,"0"
"1712",22,32,31,5,15,"20"
"1713",22,33,40,6,9,"0"
"1714",22,34,14,7,22,"20"
"1715",22,35,73,8,16,"0"
"1716",22,36,27,1,25,"20"
"1717",22,37,25,2,10,"0"
"1718",22,38,42,3,18,"20"
"1719",22,39,76,4,13,"0"
"1720",22,40,47,5,10,"20"
"1721",22,41,10,6,11,"0"
"1722",22,42,41,7,16,"20"
"1723",22,43,59,8,11,"0"
"1724",22,44,49,1,11,"20"
"1725",22,45,46,2,9,"0"
"1726",22,46,30,3,10,"20"
"1727",22,47,21,4,15,"0"
"1728",22,48,28,5,11,"20"
"1729",22,49,17,6,11,"0"
"1730",22,50,33,7,9,"20"
"1731",22,51,15,8,23,"0"
"1732",22,52,11,1,10,"20"
"1733",22,53,64,2,12,"0"
"1734",22,54,60,3,10,"20"
"1735",22,55,45,4,12,"0"
"1736",22,56,39,5,13,"20"
"1737",22,57,66,6,16,"0"
"1738",22,58,70,7,12,"20"
"1739",22,59,19,8,14,"0"
"1740",22,60,22,1,11,"20"
"1741",22,61,62,2,15,"0"
"1742",22,62,74,3,14,"20"
"1743",22,63,67,4,12,"0"
"1744",22,64,18,5,9,"20"
"1745",22,65,57,6,12,"0"
"1746",22,66,37,7,22,"20"
"1747",22,67,13,8,22,"0"
"1748",22,68,38,1,10,"20"
"1749",22,69,63,2,15,"0"
"1750",22,70,69,3,17,"20"
"1751",22,71,34,4,10,"0"
"1752",22,72,20,5,15,"20"
"1753",22,73,4,6,11,"0"
"1754",22,74,43,7,13,"20"
"1755",22,75,78,8,13,"0"
"1756",22,76,55,1,13,"20"
"1757",22,77,7,2,11,"0"
"1758",22,78,58,3,13,"20"
"1759",22,79,5,4,10,"0"
"1760",22,80,80,5,10,"20"
"1761",23,1,40,7,15,"20"
"1762",23,2,27,8,11,"0"
"1763",23,3,2,1,12,"20"
"1764",23,4,6,2,10,"0"
"1765",23,5,45,3,14,"20"
"1766",23,6,73,4,10,"0"
"1767",23,7,10,5,11,"20"
"1768",23,8,65,6,11,"0"
"1769",23,9,74,7,15,"20"
"1770",23,10,33,8,12,"0"
"1771",23,11,52,1,16,"20"
"1772",23,12,60,2,16,"0"
"1773",23,13,22,3,12,"20"
"1774",23,14,57,4,12,"0"
"1775",23,15,20,5,8,"20"
"1776",23,16,62,6,11,"0"
"1777",23,17,37,7,11,"20"
"1778",23,18,19,8,9,"0"
"1779",23,19,30,1,9,"20"
"1780",23,20,72,2,11,"0"
"1781",23,21,26,3,11,"20"
"1782",23,22,53,4,13,"0"
"1783",23,23,51,5,12,"20"
"1784",23,24,21,6,21,"0"
"1785",23,25,4,7,13,"20"
"1786",23,26,16,8,12,"0"
"1787",23,27,28,1,10,"20"
"1788",23,28,24,2,15,"0"
"1789",23,29,50,3,12,"20"
"1790",23,30,48,4,8,"0"
"1791",23,31,29,5,13,"20"
"1792",23,32,63,6,10,"0"
"1793",23,33,18,7,11,"20"
"1794",23,34,80,8,13,"0"
"1795",23,35,25,1,10,"20"
"1796",23,36,59,2,11,"0"
"1797",23,37,9,3,11,"20"
"1798",23,38,12,4,11,"0"
"1799",23,39,41,5,14,"20"
"1800",23,40,46,6,13,"0"
"1801",23,41,42,7,16,"20"
"1802",23,42,11,8,12,"0"
"1803",23,43,36,1,12,"20"
"1804",23,44,3,2,12,"0"
"1805",23,45,39,3,8,"20"
"1806",23,46,49,4,11,"0"
"1807",23,47,54,5,14,"20"
"1808",23,48,38,6,12,"0"
"1809",23,49,7,7,11,"20"
"1810",23,50,66,8,10,"0"
"1811",23,51,17,1,23,"20"
"1812",23,52,14,2,18,"0"
"1813",23,53,77,3,14,"20"
"1814",23,54,70,4,17,"0"
"1815",23,55,31,5,13,"20"
"1816",23,56,55,6,16,"0"
"1817",23,57,56,7,10,"20"
"1818",23,58,75,8,9,"0"
"1819",23,59,1,1,15,"20"
"1820",23,60,79,2,8,"0"
"1821",23,61,64,3,20,"20"
"1822",23,62,69,4,10,"0"
"1823",23,63,68,5,17,"20"
"1824",23,64,61,6,12,"0"
"1825",23,65,71,7,14,"20"
"1826",23,66,67,8,11,"0"
"1827",23,67,5,1,29,"20"
"1828",23,68,76,2,10,"0"
"1829",23,69,23,3,15,"20"
"1830",23,70,15,4,14,"0"
"1831",23,71,47,5,11,"20"
"1832",23,72,32,6,17,"0"
"1833",23,73,8,7,16,"20"
"1834",23,74,35,8,12,"0"
"1835",23,75,34,1,12,"20"
"1836",23,76,13,2,11,"0"
"1837",23,77,58,3,12,"20"
"1838",23,78,44,4,10,"0"
"1839",23,79,78,5,20,"20"
"1840",23,80,43,6,10,"0"
"1841",24,1,21,8,11,"0"
"1842",24,2,7,1,21,"20"
"1843",24,3,71,2,13,"0"
"1844",24,4,12,3,15,"20"
"1845",24,5,65,4,11,"0"
"1846",24,6,34,5,26,"20"
"1847",24,7,72,6,11,"0"
"1848",24,8,44,7,14,"20"
"1849",24,9,50,8,19,"0"
"1850",24,10,20,1,28,"20"
"1851",24,11,10,2,14,"0"
"1852",24,12,68,3,20,"20"
"1853",24,13,5,4,13,"0"
"1854",24,14,30,5,17,"20"
"1855",24,15,67,6,9,"0"
"1856",24,16,39,7,16,"20"
"1857",24,17,78,8,19,"0"
"1858",24,18,45,1,14,"20"
"1859",24,19,41,2,17,"0"
"1860",24,20,27,3,14,"20"
"1861",24,21,59,4,14,"0"
"1862",24,22,25,5,21,"20"
"1863",24,23,77,6,18,"0"
"1864",24,24,32,7,16,"20"
"1865",24,25,18,8,14,"0"
"1866",24,26,23,1,24,"20"
"1867",24,27,11,2,15,"0"
"1868",24,28,64,3,19,"20"
"1869",24,29,62,4,16,"0"
"1870",24,30,60,5,13,"20"
"1871",24,31,43,6,27,"0"
"1872",24,32,15,7,25,"20"
"1873",24,33,61,8,10,"0"
"1874",24,34,80,1,16,"20"
"1875",24,35,52,2,21,"0"
"1876",24,36,38,3,22,"20"
"1877",24,37,55,4,10,"0"
"1878",24,38,3,5,20,"20"
"1879",24,39,8,6,17,"0"
"1880",24,40,66,7,13,"20"
"1881",24,41,56,8,11,"0"
"1882",24,42,22,1,20,"20"
"1883",24,43,24,2,12,"0"
"1884",24,44,58,3,24,"20"
"1885",24,45,4,4,8,"0"
"1886",24,46,14,5,17,"20"
"1887",24,47,17,6,10,"0"
"1888",24,48,49,7,17,"20"
"1889",24,49,36,8,12,"0"
"1890",24,50,9,1,22,"20"
"1891",24,51,42,2,14,"0"
"1892",24,52,51,3,14,"20"
"1893",24,53,16,4,22,"0"
"1894",24,54,37,5,23,"20"
"1895",24,55,70,6,12,"0"
"1896",24,56,1,7,19,"20"
"1897",24,57,73,8,12,"0"
"1898",24,58,54,1,17,"20"
"1899",24,59,74,2,12,"0"
"1900",24,60,79,3,14,"20"
"1901",24,61,31,4,13,"0"
"1902",24,62,26,5,18,"20"
"1903",24,63,47,6,16,"0"
"1904",24,64,53,7,11,"20"
"1905",24,65,2,8,25,"0"
"1906",24,66,46,1,14,"20"
"1907",24,67,6,2,13,"0"
"1908",24,68,76,3,15,"20"
"1909",24,69,69,4,16,"0"
"1910",24,70,57,5,34,"20"
"1911",24,71,13,6,12,"0"
"1912",24,72,33,7,12,"20"
"1913",24,73,63,8,15,"0"
"1914",24,74,35,1,16,"20"
"1915",24,75,19,2,14,"0"
"1916",24,76,29,3,24,"20"
"1917",24,77,75,4,16,"0"
"1918",24,78,40,5,20,"20"
"1919",24,79,48,6,21,"0"
"1920",24,80,28,7,11,"20"
"1921",25,1,65,1,10,"20"
"1922",25,2,61,2,8,"0"
"1923",25,3,71,3,14,"20"
"1924",25,4,56,4,9,"0"
"1925",25,5,33,5,10,"20"
"1926",25,6,73,6,13,"0"
"1927",25,7,57,7,11,"20"
"1928",25,8,41,8,11,"0"
"1929",25,9,45,1,14,"20"
"1930",25,10,79,2,10,"0"
"1931",25,11,32,3,8,"20"
"1932",25,12,75,4,14,"0"
"1933",25,13,20,5,10,"20"
"1934",25,14,15,6,13,"0"
"1935",25,15,28,7,10,"20"
"1936",25,16,37,8,7,"0"
"1937",25,17,67,1,11,"20"
"1938",25,18,12,2,6,"0"
"1939",25,19,2,3,10,"20"
"1940",25,20,80,4,9,"0"
"1941",25,21,8,5,12,"20"
"1942",25,22,43,6,12,"0"
"1943",25,23,16,7,6,"20"
"1944",25,24,51,8,12,"0"
"1945",25,25,62,1,11,"20"
"1946",25,26,9,2,8,"0"
"1947",25,27,36,3,12,"20"
"1948",25,28,3,4,10,"0"
"1949",25,29,6,5,15,"20"
"1950",25,30,10,6,9,"0"
"1951",25,31,77,7,10,"20"
"1952",25,32,55,8,10,"0"
"1953",25,33,22,1,11,"20"
"1954",25,34,25,2,12,"0"
"1955",25,35,38,3,10,"20"
"1956",25,36,27,4,11,"0"
"1957",25,37,26,5,11,"20"
"1958",25,38,4,6,11,"0"
"1959",25,39,64,7,10,"20"
"1960",25,40,30,8,10,"0"
"1961",25,41,63,1,9,"20"
"1962",25,42,18,2,9,"0"
"1963",25,43,69,3,19,"20"
"1964",25,44,7,4,9,"0"
"1965",25,45,60,5,8,"20"
"1966",25,46,44,6,11,"0"
"1967",25,47,17,7,11,"20"
"1968",25,48,58,8,13,"0"
"1969",25,49,74,1,10,"20"
"1970",25,50,52,2,7,"0"
"1971",25,51,14,3,15,"20"
"1972",25,52,42,4,11,"0"
"1973",25,53,24,5,10,"20"
"1974",25,54,66,6,10,"0"
"1975",25,55,40,7,13,"20"
"1976",25,56,59,8,5,"0"
"1977",25,57,31,1,12,"20"
"1978",25,58,21,2,12,"0"
"1979",25,59,49,3,18,"20"
"1980",25,60,39,4,9,"0"
"1981",25,61,1,5,13,"20"
"1982",25,62,46,6,13,"0"
"1983",25,63,48,7,11,"20"
"1984",25,64,19,8,11,"0"
"1985",25,65,76,1,12,"20"
"1986",25,66,70,2,11,"0"
"1987",25,67,35,3,11,"20"
"1988",25,68,5,4,9,"0"
"1989",25,69,78,5,13,"20"
"1990",25,70,54,6,11,"0"
"1991",25,71,68,7,10,"20"
"1992",25,72,29,8,14,"0"
"1993",25,73,13,1,13,"20"
"1994",25,74,23,2,10,"0"
"1995",25,75,34,3,12,"20"
"1996",25,76,47,4,10,"0"
"1997",25,77,53,5,6,"20"
"1998",25,78,11,6,12,"0"
"1999",25,79,50,7,12,"20"
"2000",25,80,72,8,9,"0"
"2001",26,1,20,2,12,"0"
"2002",26,2,11,3,11,"20"
"2003",26,3,26,4,13,"0"
"2004",26,4,71,5,11,"20"
"2005",26,5,15,6,14,"0"
"2006",26,6,27,7,12,"20"
"2007",26,7,18,8,12,"0"
"2008",26,8,10,1,19,"20"
"2009",26,9,78,2,15,"0"
"2010",26,10,9,3,12,"20"
"2011",26,11,12,4,13,"0"
"2012",26,12,37,5,11,"20"
"2013",26,13,21,6,15,"0"
"2014",26,14,57,7,10,"20"
"2015",26,15,45,8,11,"0"
"2016",26,16,43,1,10,"20"
"2017",26,17,13,2,14,"0"
"2018",26,18,38,3,13,"20"
"2019",26,19,49,4,6,"0"
"2020",26,20,51,5,5,"20"
"2021",26,21,54,6,17,"0"
"2022",26,22,29,7,13,"20"
"2023",26,23,61,8,7,"0"
"2024",26,24,77,1,12,"20"
"2025",26,25,2,2,12,"0"
"2026",26,26,16,3,10,"20"
"2027",26,27,23,4,11,"0"
"2028",26,28,66,5,13,"20"
"2029",26,29,3,6,7,"0"
"2030",26,30,41,7,9,"20"
"2031",26,31,67,8,9,"0"
"2032",26,32,64,1,11,"20"
"2033",26,33,44,2,10,"0"
"2034",26,34,24,3,10,"20"
"2035",26,35,55,4,9,"0"
"2036",26,36,14,5,11,"20"
"2037",26,37,42,6,10,"0"
"2038",26,38,52,7,7,"20"
"2039",26,39,7,8,14,"0"
"2040",26,40,8,1,9,"20"
"2041",26,41,30,2,19,"0"
"2042",26,42,25,3,14,"20"
"2043",26,43,70,4,9,"0"
"2044",26,44,74,5,12,"20"
"2045",26,45,60,6,10,"0"
"2046",26,46,68,7,15,"20"
"2047",26,47,79,8,8,"0"
"2048",26,48,35,1,15,"20"
"2049",26,49,58,2,8,"0"
"2050",26,50,4,3,13,"20"
"2051",26,51,46,4,13,"0"
"2052",26,52,40,5,11,"20"
"2053",26,53,53,6,8,"0"
"2054",26,54,50,7,11,"20"
"2055",26,55,33,8,13,"0"
"2056",26,56,80,1,12,"20"
"2057",26,57,75,2,13,"0"
"2058",26,58,56,3,10,"20"
"2059",26,59,6,4,12,"0"
"2060",26,60,34,5,15,"20"
"2061",26,61,59,6,10,"0"
"2062",26,62,22,7,10,"20"
"2063",26,63,19,8,13,"0"
"2064",26,64,47,1,5,"20"
"2065",26,65,76,2,14,"0"
"2066",26,66,72,3,18,"20"
"2067",26,67,32,4,11,"0"
"2068",26,68,69,5,13,"20"
"2069",26,69,48,6,8,"0"
"2070",26,70,39,7,16,"20"
"2071",26,71,36,8,11,"0"
"2072",26,72,1,1,11,"20"
"2073",26,73,31,2,11,"0"
"2074",26,74,73,3,12,"20"
"2075",26,75,65,4,8,"0"
"2076",26,76,63,5,7,"20"
"2077",26,77,28,6,19,"0"
"2078",26,78,5,7,11,"20"
"2079",26,79,17,8,20,"0"
"2080",26,80,62,1,12,"20"
"2081",27,1,7,3,14,"20"
"2082",27,2,54,4,11,"0"
"2083",27,3,58,5,13,"20"
"2084",27,4,75,6,11,"0"
"2085",27,5,14,7,17,"20"
"2086",27,6,36,8,18,"0"
"2087",27,7,37,1,12,"20"
"2088",27,8,5,2,17,"0"
"2089",27,9,24,3,19,"20"
"2090",27,10,61,4,15,"0"
"2091",27,11,40,5,10,"20"
"2092",27,12,55,6,14,"0"
"2093",27,13,10,7,22,"20"
"2094",27,14,35,8,15,"0"
"2095",27,15,9,1,11,"20"
"2096",27,16,59,2,13,"0"
"2097",27,17,20,3,21,"20"
"2098",27,18,41,4,25,"0"
"2099",27,19,34,5,11,"20"
"2100",27,20,17,6,8,"0"
"2101",27,21,23,7,13,"20"
"2102",27,22,72,8,12,"0"
"2103",27,23,2,1,13,"20"
"2104",27,24,47,2,20,"0"
"2105",27,25,4,3,12,"20"
"2106",27,26,11,4,22,"0"
"2107",27,27,65,5,11,"20"
"2108",27,28,6,6,15,"0"
"2109",27,29,1,7,16,"20"
"2110",27,30,39,8,8,"0"
"2111",27,31,63,1,18,"20"
"2112",27,32,29,2,14,"0"
"2113",27,33,76,3,14,"20"
"2114",27,34,53,4,18,"0"
"2115",27,35,46,5,13,"20"
"2116",27,36,51,6,11,"0"
"2117",27,37,16,7,16,"20"
"2118",27,38,48,8,21,"0"
"2119",27,39,28,1,11,"20"
"2120",27,40,19,2,15,"0"
"2121",27,41,31,3,10,"20"
"2122",27,42,26,4,16,"0"
"2123",27,43,52,5,12,"20"
"2124",27,44,57,6,14,"0"
"2125",27,45,50,7,14,"20"
"2126",27,46,25,8,16,"0"
"2127",27,47,80,1,7,"20"
"2128",27,48,30,2,20,"0"
"2129",27,49,33,3,13,"20"
"2130",27,50,44,4,9,"0"
"2131",27,51,18,5,11,"20"
"2132",27,52,77,6,14,"0"
"2133",27,53,42,7,16,"20"
"2134",27,54,38,8,16,"0"
"2135",27,55,13,1,14,"20"
"2136",27,56,64,2,11,"0"
"2137",27,57,27,3,14,"20"
"2138",27,58,67,4,12,"0"
"2139",27,59,21,5,21,"20"
"2140",27,60,8,6,19,"0"
"2141",27,61,45,7,18,"20"
"2142",27,62,12,8,19,"0"
"2143",27,63,49,1,12,"20"
"2144",27,64,68,2,11,"0"
"2145",27,65,74,3,15,"20"
"2146",27,66,32,4,15,"0"
"2147",27,67,73,5,18,"20"
"2148",27,68,71,6,15,"0"
"2149",27,69,62,7,12,"20"
"2150",27,70,69,8,22,"0"
"2151",27,71,3,1,13,"20"
"2152",27,72,56,2,15,"0"
"2153",27,73,66,3,11,"20"
"2154",27,74,79,4,13,"0"
"2155",27,75,78,5,14,"20"
"2156",27,76,60,6,24,"0"
"2157",27,77,22,7,13,"20"
"2158",27,78,70,8,12,"0"
"2159",27,79,15,1,12,"20"
"2160",27,80,43,2,8,"0"
"2161",28,1,57,4,9,"0"
"2162",28,2,34,5,11,"20"
"2163",28,3,71,6,10,"0"
"2164",28,4,37,7,10,"20"
"2165",28,5,65,8,10,"0"
"2166",28,6,19,1,21,"20"
"2167",28,7,27,2,14,"0"
"2168",28,8,29,3,21,"20"
"2169",28,9,35,4,10,"0"
"2170",28,10,42,5,19,"20"
"2171",28,11,9,6,10,"0"
"2172",28,12,66,7,9,"20"
"2173",28,13,60,8,15,"0"
"2174",28,14,46,1,9,"20"
"2175",28,15,73,2,5,"0"
"2176",28,16,53,3,8,"20"
"2177",28,17,23,4,10,"0"
"2178",28,18,64,5,8,"20"
"2179",28,19,41,6,9,"0"
"2180",28,20,33,7,10,"20"
"2181",28,21,30,8,10,"0"
"2182",28,22,78,1,15,"20"
"2183",28,23,76,2,7,"0"
"2184",28,24,1,3,11,"20"
"2185",28,25,8,4,13,"0"
"2186",28,26,31,5,10,"20"
"2187",28,27,79,6,9,"0"
"2188",28,28,43,7,15,"20"
"2189",28,29,59,8,13,"0"
"2190",28,30,68,1,10,"20"
"2191",28,31,6,2,14,"0"
"2192",28,32,77,3,11,"20"
"2193",28,33,13,4,14,"0"
"2194",28,34,47,5,13,"20"
"2195",28,35,7,6,16,"0"
"2196",28,36,52,7,11,"20"
"2197",28,37,38,8,7,"0"
"2198",28,38,18,1,13,"20"
"2199",28,39,51,2,10,"0"
"2200",28,40,80,3,12,"20"
"2201",28,41,61,4,9,"0"
"2202",28,42,72,5,12,"20"
"2203",28,43,11,6,11,"0"
"2204",28,44,26,7,8,"20"
"2205",28,45,21,8,9,"0"
"2206",28,46,40,1,11,"20"
"2207",28,47,17,2,8,"0"
"2208",28,48,12,3,11,"20"
"2209",28,49,62,4,9,"0"
"2210",28,50,75,5,9,"20"
"2211",28,51,45,6,10,"0"
"2212",28,52,5,7,20,"20"
"2213",28,53,16,8,26,"0"
"2214",28,54,54,1,21,"20"
"2215",28,55,67,2,11,"0"
"2216",28,56,55,3,12,"20"
"2217",28,57,49,4,10,"0"
"2218",28,58,10,5,25,"20"
"2219",28,59,2,6,14,"0"
"2220",28,60,4,7,12,"20"
"2221",28,61,24,8,22,"0"
"2222",28,62,56,1,13,"20"
"2223",28,63,3,2,15,"0"
"2224",28,64,39,3,9,"20"
"2225",28,65,36,4,18,"0"
"2226",28,66,48,5,11,"20"
"2227",28,67,44,6,15,"0"
"2228",28,68,74,7,8,"20"
"2229",28,69,15,8,15,"0"
"2230",28,70,20,1,15,"20"
"2231",28,71,32,2,12,"0"
"2232",28,72,70,3,10,"20"
"2233",28,73,28,4,10,"0"
"2234",28,74,58,5,8,"20"
"2235",28,75,14,6,13,"0"
"2236",28,76,25,7,17,"20"
"2237",28,77,63,8,12,"0"
"2238",28,78,22,1,17,"20"
"2239",28,79,69,2,12,"0"
"2240",28,80,50,3,8,"20"
"2241",29,1,37,5,18,"20"
"2242",29,2,8,6,25,"0"
"2243",29,3,73,7,9,"20"
"2244",29,4,33,8,18,"0"
"2245",29,5,5,1,18,"20"
"2246",29,6,18,2,17,"0"
"2247",29,7,63,3,13,"20"
"2248",29,8,13,4,24,"0"
"2249",29,9,44,5,16,"20"
"2250",29,10,51,6,15,"0"
"2251",29,11,52,7,9,"20"
"2252",29,12,21,8,13,"0"
"2253",29,13,40,1,21,"20"
"2254",29,14,68,2,12,"0"
"2255",29,15,46,3,11,"20"
"2256",29,16,47,4,10,"0"
"2257",29,17,6,5,22,"20"
"2258",29,18,20,6,27,"0"
"2259",29,19,35,7,15,"20"
"2260",29,20,42,8,11,"0"
"2261",29,21,59,1,15,"20"
"2262",29,22,65,2,16,"0"
"2263",29,23,12,3,13,"20"
"2264",29,24,1,4,17,"0"
"2265",29,25,7,5,23,"20"
"2266",29,26,3,6,19,"0"
"2267",29,27,48,7,13,"20"
"2268",29,28,77,8,12,"0"
"2269",29,29,14,1,36,"20"
"2270",29,30,50,2,11,"0"
"2271",29,31,71,3,11,"20"
"2272",29,32,39,4,11,"0"
"2273",29,33,57,5,11,"20"
"2274",29,34,23,6,22,"0"
"2275",29,35,10,7,25,"20"
"2276",29,36,16,8,13,"0"
"2277",29,37,76,1,9,"20"
"2278",29,38,64,2,14,"0"
"2279",29,39,41,3,14,"20"
"2280",29,40,53,4,10,"0"
"2281",29,41,67,5,10,"20"
"2282",29,42,45,6,17,"0"
"2283",29,43,36,7,14,"20"
"2284",29,44,43,8,17,"0"
"2285",29,45,70,1,9,"20"
"2286",29,46,54,2,13,"0"
"2287",29,47,69,3,13,"20"
"2288",29,48,75,4,12,"0"
"2289",29,49,29,5,13,"20"
"2290",29,50,79,6,14,"0"
"2291",29,51,30,7,18,"20"
"2292",29,52,60,8,20,"0"
"2293",29,53,49,1,17,"20"
"2294",29,54,56,2,14,"0"
"2295",29,55,24,3,17,"20"
"2296",29,56,22,4,12,"0"
"2297",29,57,11,5,22,"20"
"2298",29,58,72,6,11,"0"
"2299",29,59,38,7,13,"20"
"2300",29,60,78,8,12,"0"
"2301",29,61,34,1,18,"20"
"2302",29,62,2,2,20,"0"
"2303",29,63,27,3,17,"20"
"2304",29,64,58,4,9,"0"
"2305",29,65,4,5,17,"20"
"2306",29,66,15,6,20,"0"
"2307",29,67,17,7,21,"20"
"2308",29,68,19,8,17,"0"
"2309",29,69,28,1,27,"20"
"2310",29,70,25,2,21,"0"
"2311",29,71,9,3,17,"20"
"2312",29,72,66,4,21,"0"
"2313",29,73,61,5,13,"20"
"2314",29,74,31,6,19,"0"
"2315",29,75,26,7,17,"20"
"2316",29,76,32,8,20,"0"
"2317",29,77,62,1,17,"20"
"2318",29,78,74,2,10,"0"
"2319",29,79,55,3,18,"20"
"2320",29,80,80,4,11,"0"
"2321",30,1,59,6,17,"0"
"2322",30,2,35,7,12,"20"
"2323",30,3,31,8,13,"0"
"2324",30,4,65,1,12,"20"
"2325",30,5,7,2,20,"0"
"2326",30,6,24,3,43,"20"
"2327",30,7,41,4,19,"0"
"2328",30,8,27,5,16,"20"
"2329",30,9,79,6,14,"0"
"2330",30,10,39,7,10,"20"
"2331",30,11,11,8,13,"0"
"2332",30,12,75,1,9,"20"
"2333",30,13,48,2,15,"0"
"2334",30,14,54,3,17,"20"
"2335",30,15,49,4,17,"0"
"2336",30,16,36,5,15,"20"
"2337",30,17,22,6,20,"0"
"2338",30,18,32,7,25,"20"
"2339",30,19,57,8,11,"0"
"2340",30,20,60,1,9,"20"
"2341",30,21,64,2,17,"0"
"2342",30,22,23,3,20,"20"
"2343",30,23,45,4,13,"0"
"2344",30,24,62,5,14,"20"
"2345",30,25,16,6,13,"0"
"2346",30,26,18,7,12,"20"
"2347",30,27,26,8,19,"0"
"2348",30,28,67,1,12,"20"
"2349",30,29,14,2,29,"0"
"2350",30,30,71,3,13,"20"
"2351",30,31,28,4,22,"0"
"2352",30,32,77,5,16,"20"
"2353",30,33,44,6,10,"0"
"2354",30,34,1,7,24,"20"
"2355",30,35,13,8,14,"0"
"2356",30,36,2,1,19,"20"
"2357",30,37,73,2,9,"0"
"2358",30,38,20,3,17,"20"
"2359",30,39,40,4,21,"0"
"2360",30,40,17,5,12,"20"
"2361",30,41,52,6,11,"0"
"2362",30,42,19,7,18,"20"
"2363",30,43,3,8,32,"0"
"2364",30,44,6,1,13,"20"
"2365",30,45,42,2,9,"0"
"2366",30,46,55,3,13,"20"
"2367",30,47,25,4,14,"0"
"2368",30,48,30,5,16,"20"
"2369",30,49,10,6,15,"0"
"2370",30,50,38,7,18,"20"
"2371",30,51,74,8,14,"0"
"2372",30,52,34,1,13,"20"
"2373",30,53,66,2,17,"0"
"2374",30,54,37,3,24,"20"
"2375",30,55,33,4,15,"0"
"2376",30,56,56,5,13,"20"
"2377",30,57,72,6,16,"0"
"2378",30,58,4,7,22,"20"
"2379",30,59,29,8,26,"0"
"2380",30,60,12,1,17,"20"
"2381",30,61,76,2,21,"0"
"2382",30,62,68,3,17,"20"
"2383",30,63,80,4,20,"0"
