"","sub","item","seq","cond","nfix","deg"
"2380",30,61,10,2,14,"0"
"2381",30,62,40,3,15,"20"
"2382",30,63,30,4,19,"0"
"2383",30,64,16,5,16,"20"
"2384",30,65,57,6,20,"0"
"2385",30,66,12,7,24,"20"
"2386",30,67,51,8,11,"0"
"2387",30,68,24,1,15,"20"
"2388",30,70,70,3,27,"20"
"2389",30,71,25,4,18,"0"
"2390",30,72,72,5,17,"20"
"2391",30,73,39,6,16,"0"
"2392",30,74,80,7,12,"20"
"2393",30,75,42,8,11,"0"
"2394",30,77,28,2,15,"0"
"2395",30,78,22,3,24,"20"
"2396",30,79,73,4,15,"0"
"2397",30,80,62,5,15,"20"
"2398",31,1,19,7,9,"20"
"2399",31,2,21,8,12,"0"
"2400",31,3,57,1,10,"20"
"2401",31,4,4,2,12,"0"
"2402",31,5,58,3,11,"20"
"2403",31,6,78,4,12,"0"
"2404",31,7,70,5,13,"20"
"2405",31,8,36,6,8,"0"
"2406",31,9,44,7,11,"20"
"2407",31,10,62,8,11,"0"
"2408",31,11,42,1,9,"20"
"2409",31,12,1,2,10,"0"
"2410",31,13,65,3,10,"20"
"2411",31,14,23,4,13,"0"
"2412",31,15,71,5,8,"20"
"2413",31,16,56,6,11,"0"
"2414",31,17,50,7,11,"20"
"2415",31,18,75,8,10,"0"
"2416",31,19,6,1,11,"20"
"2417",31,20,11,2,10,"0"
"2418",31,21,38,3,10,"20"
"2419",31,22,7,4,15,"0"
"2420",31,23,80,5,6,"20"
"2421",31,24,18,6,9,"0"
"2422",31,25,20,7,9,"20"
"2423",31,26,17,8,13,"0"
"2424",31,27,67,1,14,"20"
"2425",31,28,27,2,11,"0"
"2426",31,29,45,3,8,"20"
"2427",31,30,55,4,8,"0"
"2428",31,31,12,5,11,"20"
"2429",31,32,76,6,10,"0"
"2430",31,33,5,7,11,"20"
"2431",31,34,63,8,9,"0"
"2432",31,35,22,1,7,"20"
"2433",31,36,10,2,18,"0"
"2434",31,37,72,3,9,"20"
"2435",31,38,2,4,12,"0"
"2436",31,39,66,5,13,"20"
"2437",31,40,13,6,12,"0"
"2438",31,41,39,7,11,"20"
"2439",31,42,79,8,9,"0"
"2440",31,43,68,1,7,"20"
"2441",31,44,43,2,9,"0"
"2442",31,45,32,3,9,"20"
"2443",31,46,52,4,12,"0"
"2444",31,47,59,5,13,"20"
"2445",31,48,30,6,12,"0"
"2446",31,49,47,7,7,"20"
"2447",31,50,77,8,12,"0"
"2448",31,51,41,1,10,"20"
"2449",31,52,16,2,13,"0"
"2450",31,53,46,3,10,"20"
"2451",31,54,29,4,11,"0"
"2452",31,55,51,5,10,"20"
"2453",31,56,54,6,9,"0"
"2454",31,57,26,7,9,"20"
"2455",31,58,15,8,8,"0"
"2456",31,59,40,1,11,"20"
"2457",31,60,25,2,9,"0"
"2458",31,61,53,3,11,"20"
"2459",31,62,73,4,15,"0"
"2460",31,63,74,5,11,"20"
"2461",31,64,3,6,11,"0"
"2462",31,65,8,7,10,"20"
"2463",31,66,9,8,9,"0"
"2464",31,67,64,1,8,"20"
"2465",31,68,49,2,10,"0"
"2466",31,69,14,3,9,"20"
"2467",31,70,60,4,10,"0"
"2468",31,71,34,5,9,"20"
"2469",31,72,24,6,14,"0"
"2470",31,73,35,7,9,"20"
"2471",31,74,69,8,9,"0"
"2472",31,75,37,1,9,"20"
"2473",31,76,61,2,12,"0"
"2474",31,77,31,3,7,"20"
"2475",31,78,48,4,10,"0"
"2476",31,79,33,5,9,"20"
"2477",31,80,28,6,9,"0"
"2478",32,1,22,8,10,"0"
"2479",32,2,34,1,14,"20"
"2480",32,3,75,2,15,"0"
"2481",32,4,78,3,10,"20"
"2482",32,5,24,4,13,"0"
"2483",32,6,50,5,14,"20"
"2484",32,7,32,6,11,"0"
"2485",32,8,1,7,16,"20"
"2486",32,9,3,8,18,"0"
"2487",32,10,49,1,18,"20"
"2488",32,11,31,2,10,"0"
"2489",32,12,16,3,9,"20"
"2490",32,13,41,4,14,"0"
"2491",32,14,51,5,21,"20"
"2492",32,15,17,6,9,"0"
"2493",32,16,67,7,10,"20"
"2494",32,17,64,8,25,"0"
"2495",32,18,9,1,15,"20"
"2496",32,19,38,2,14,"0"
"2497",32,20,35,3,8,"20"
"2498",32,21,61,4,12,"0"
"2499",32,22,65,5,12,"20"
"2500",32,23,62,6,10,"0"
"2501",32,24,37,7,14,"20"
"2502",32,25,30,8,12,"0"
"2503",32,26,39,1,17,"20"
"2504",32,27,10,2,13,"0"
"2505",32,28,66,3,11,"20"
"2506",32,29,6,4,14,"0"
"2507",32,30,44,5,14,"20"
"2508",32,31,14,6,11,"0"
"2509",32,32,43,7,11,"20"
"2510",32,33,8,8,17,"0"
"2511",32,34,79,1,17,"20"
"2512",32,35,70,2,19,"0"
"2513",32,36,11,3,12,"20"
"2514",32,37,63,4,12,"0"
"2515",32,38,54,5,17,"20"
"2516",32,39,48,6,15,"0"
"2517",32,40,58,7,10,"20"
"2518",32,41,18,8,9,"0"
"2519",32,42,42,1,13,"20"
"2520",32,43,74,2,10,"0"
"2521",32,44,13,3,12,"20"
"2522",32,45,77,4,12,"0"
"2523",32,46,68,5,11,"20"
"2524",32,47,57,6,8,"0"
"2525",32,48,4,7,16,"20"
"2526",32,49,25,8,17,"0"
"2527",32,50,28,1,10,"20"
"2528",32,51,47,2,14,"0"
"2529",32,52,46,3,13,"20"
"2530",32,53,40,4,16,"0"
"2531",32,54,69,5,14,"20"
"2532",32,55,20,6,13,"0"
"2533",32,56,72,7,11,"20"
"2534",32,57,60,8,11,"0"
"2535",32,58,76,1,17,"20"
"2536",32,59,59,2,12,"0"
"2537",32,60,12,3,10,"20"
"2538",32,61,15,4,13,"0"
"2539",32,62,26,5,19,"20"
"2540",32,63,80,6,15,"0"
"2541",32,64,53,7,11,"20"
"2542",32,65,2,8,13,"0"
"2543",32,66,33,1,16,"20"
"2544",32,67,71,2,26,"0"
"2545",32,68,29,3,13,"20"
"2546",32,69,52,4,8,"0"
"2547",32,70,73,5,9,"20"
"2548",32,71,21,6,17,"0"
"2549",32,72,19,7,15,"20"
"2550",32,73,7,8,16,"0"
"2551",32,74,23,1,17,"20"
"2552",32,75,56,2,11,"0"
"2553",32,76,45,3,17,"20"
"2554",32,77,36,4,14,"0"
"2555",32,78,5,5,12,"20"
"2556",32,79,55,6,10,"0"
"2557",32,80,27,7,10,"20"
"2558",33,1,3,1,18,"20"
"2559",33,2,12,2,17,"0"
"2560",33,3,17,3,14,"20"
"2561",33,4,28,4,10,"0"
"2562",33,5,54,5,19,"20"
"2563",33,6,9,6,15,"0"
"2564",33,7,35,7,14,"20"
"2565",33,8,2,8,11,"0"
"2566",33,9,71,1,13,"20"
"2567",33,10,75,2,12,"0"
"2568",33,11,37,3,16,"20"
"2569",33,12,20,4,12,"0"
"2570",33,13,43,5,18,"20"
"2571",33,14,72,6,23,"0"
"2572",33,15,52,7,13,"20"
"2573",33,16,18,8,12,"0"
"2574",33,17,68,1,16,"20"
"2575",33,18,22,2,13,"0"
"2576",33,19,13,3,16,"20"
"2577",33,20,46,4,13,"0"
"2578",33,21,26,5,19,"20"
"2579",33,22,67,6,14,"0"
"2580",33,23,19,7,16,"20"
"2581",33,24,57,8,17,"0"
"2582",33,25,23,1,13,"20"
"2583",33,26,47,2,12,"0"
"2584",33,27,53,3,14,"20"
"2585",33,28,58,4,14,"0"
"2586",33,29,41,5,14,"20"
"2587",33,30,51,6,15,"0"
"2588",33,31,15,7,21,"20"
"2589",33,32,34,8,15,"0"
"2590",33,33,40,1,13,"20"
"2591",33,34,33,2,16,"0"
"2592",33,35,70,3,13,"20"
"2593",33,36,48,4,16,"0"
"2594",33,37,27,5,22,"20"
"2595",33,38,29,6,17,"0"
"2596",33,39,11,7,17,"20"
"2597",33,40,59,8,17,"0"
"2598",33,41,55,1,20,"20"
"2599",33,42,24,2,16,"0"
"2600",33,43,66,3,12,"20"
"2601",33,44,44,4,16,"0"
"2602",33,45,64,5,13,"20"
"2603",33,46,63,6,10,"0"
"2604",33,47,61,7,12,"20"
"2605",33,48,16,8,12,"0"
"2606",33,49,14,1,13,"20"
"2607",33,50,5,2,9,"0"
"2608",33,51,56,3,13,"20"
"2609",33,52,30,4,10,"0"
"2610",33,53,77,5,20,"20"
"2611",33,54,10,6,17,"0"
"2612",33,55,62,7,12,"20"
"2613",33,56,79,8,9,"0"
"2614",33,57,21,1,16,"20"
"2615",33,58,31,2,14,"0"
"2616",33,59,4,3,18,"20"
"2617",33,60,39,4,14,"0"
"2618",33,61,69,5,18,"20"
"2619",33,62,60,6,16,"0"
"2620",33,63,78,7,13,"20"
"2621",33,64,36,8,10,"0"
"2622",33,65,73,1,16,"20"
"2623",33,66,1,2,16,"0"
"2624",33,67,45,3,21,"20"
"2625",33,68,49,4,13,"0"
"2626",33,69,50,5,22,"20"
"2627",33,70,74,6,16,"0"
"2628",33,71,38,7,18,"20"
"2629",33,72,65,8,14,"0"
"2630",33,73,80,1,12,"20"
"2631",33,74,42,2,11,"0"
"2632",33,75,25,3,15,"20"
"2633",33,76,76,4,17,"0"
"2634",33,77,7,5,20,"20"
"2635",33,78,8,6,16,"0"
"2636",33,79,32,7,15,"20"
"2637",33,80,6,8,13,"0"
"2638",34,1,41,2,12,"0"
"2639",34,2,5,3,46,"20"
"2640",34,3,49,4,15,"0"
"2641",34,4,61,5,11,"20"
"2642",34,5,39,6,11,"0"
"2643",34,6,72,7,18,"20"
"2644",34,7,66,8,9,"0"
"2645",34,8,62,1,36,"20"
"2646",34,9,26,2,16,"0"
"2647",34,10,80,3,19,"20"
"2648",34,11,79,4,8,"0"
"2649",34,12,57,5,12,"20"
"2650",34,13,31,6,13,"0"
"2651",34,14,9,7,17,"20"
"2652",34,15,37,8,8,"0"
"2653",34,16,47,1,32,"20"
"2654",34,17,63,2,26,"0"
"2655",34,18,46,3,22,"20"
"2656",34,19,23,4,12,"0"
"2657",34,20,38,5,12,"20"
"2658",34,21,1,6,17,"0"
"2659",34,22,55,7,13,"20"
"2660",34,23,32,8,8,"0"
"2661",34,24,78,1,14,"20"
"2662",34,25,20,2,13,"0"
"2663",34,26,4,3,16,"20"
"2664",34,27,58,4,16,"0"
"2665",34,28,34,5,12,"20"
"2666",34,29,2,6,27,"0"
"2667",34,30,19,7,25,"20"
"2668",34,31,60,8,25,"0"
"2669",34,32,3,1,24,"20"
"2670",34,33,73,2,12,"0"
"2671",34,34,29,3,21,"20"
"2672",34,35,43,4,23,"0"
"2673",34,36,7,5,26,"20"
"2674",34,37,51,6,15,"0"
"2675",34,38,42,7,15,"20"
"2676",34,39,27,8,23,"0"
"2677",34,40,44,1,23,"20"
"2678",34,41,6,2,18,"0"
"2679",34,42,12,3,40,"20"
"2680",34,43,15,4,11,"0"
"2681",34,44,22,5,13,"20"
"2682",34,45,65,6,8,"0"
"2683",34,46,18,7,19,"20"
"2684",34,47,16,8,8,"0"
"2685",34,48,67,1,16,"20"
"2686",34,49,21,2,11,"0"
"2687",34,50,75,3,13,"20"
"2688",34,51,40,4,14,"0"
"2689",34,52,50,5,19,"20"
"2690",34,53,48,6,12,"0"
"2691",34,54,25,7,40,"20"
"2692",34,55,56,8,13,"0"
"2693",34,56,8,1,9,"20"
"2694",34,57,24,2,20,"0"
"2695",34,58,17,3,27,"20"
"2696",34,59,69,4,11,"0"
"2697",34,60,36,5,10,"20"
"2698",34,61,64,6,17,"0"
"2699",34,62,71,7,22,"20"
"2700",34,63,11,8,17,"0"
"2701",34,64,14,1,11,"20"
"2702",34,65,30,2,27,"0"
"2703",34,66,45,3,24,"20"
"2704",34,67,52,4,29,"0"
"2705",34,68,35,5,23,"20"
"2706",34,69,74,6,10,"0"
"2707",34,70,54,7,35,"20"
"2708",34,71,77,8,31,"0"
"2709",34,72,59,1,34,"20"
"2710",34,73,53,2,17,"0"
"2711",34,74,70,3,20,"20"
"2712",34,75,33,4,8,"0"
"2713",34,76,13,5,16,"20"
"2714",34,77,68,6,18,"0"
"2715",34,78,28,7,24,"20"
"2716",34,79,76,8,10,"0"
"2717",34,80,10,1,18,"20"
"2718",35,1,68,3,8,"20"
"2719",35,2,31,4,20,"0"
"2720",35,3,36,5,9,"20"
"2721",35,4,27,6,12,"0"
"2722",35,5,9,7,12,"20"
"2723",35,6,21,8,24,"0"
"2724",35,7,30,1,23,"20"
"2725",35,8,33,2,19,"0"
"2726",35,9,54,3,16,"20"
"2727",35,10,60,4,10,"0"
"2728",35,11,77,5,7,"20"
"2729",35,12,2,6,10,"0"
"2730",35,13,26,7,25,"20"
"2731",35,14,15,8,25,"0"
"2732",35,15,55,1,8,"20"
"2733",35,16,32,2,10,"0"
"2734",35,17,7,3,11,"20"
"2735",35,18,43,4,12,"0"
"2736",35,19,4,5,13,"20"
"2737",35,20,61,6,13,"0"
"2738",35,21,78,7,12,"20"
"2739",35,22,56,8,11,"0"
"2740",35,23,5,1,10,"20"
"2741",35,24,50,2,9,"0"
"2742",35,25,72,3,12,"20"
"2743",35,26,45,4,12,"0"
"2744",35,27,6,5,9,"20"
"2745",35,28,37,6,17,"0"
"2746",35,29,18,7,18,"20"
"2747",35,30,42,8,14,"0"
"2748",35,31,10,1,15,"20"
"2749",35,32,75,2,10,"0"
"2750",35,33,13,3,14,"20"
"2751",35,34,47,4,13,"0"
"2752",35,35,52,5,15,"20"
"2753",35,36,76,6,11,"0"
"2754",35,37,59,7,13,"20"
"2755",35,38,41,8,19,"0"
"2756",35,39,16,1,15,"20"
"2757",35,40,24,2,12,"0"
"2758",35,41,65,3,9,"20"
"2759",35,42,44,4,20,"0"
"2760",35,43,3,5,12,"20"
"2761",35,44,74,6,9,"0"
"2762",35,45,70,7,7,"20"
"2763",35,46,29,8,11,"0"
"2764",35,47,58,1,8,"20"
"2765",35,48,57,2,15,"0"
"2766",35,49,79,3,13,"20"
"2767",35,50,28,4,9,"0"
"2768",35,51,1,5,10,"20"
"2769",35,52,14,6,14,"0"
"2770",35,53,66,7,12,"20"
"2771",35,54,38,8,20,"0"
"2772",35,55,46,1,9,"20"
"2773",35,56,53,2,9,"0"
"2774",35,57,17,3,17,"20"
"2775",35,58,51,4,9,"0"
"2776",35,59,62,5,9,"20"
"2777",35,60,40,6,14,"0"
"2778",35,61,23,7,19,"20"
"2779",35,62,8,8,16,"0"
"2780",35,63,49,1,11,"20"
"2781",35,64,69,2,8,"0"
"2782",35,65,67,3,16,"20"
"2783",35,66,71,4,23,"0"
"2784",35,67,63,5,18,"20"
"2785",35,68,12,6,16,"0"
"2786",35,69,64,7,9,"20"
"2787",35,70,73,8,19,"0"
"2788",35,71,80,1,10,"20"
"2789",35,72,48,2,11,"0"
"2790",35,73,39,3,9,"20"
"2791",35,74,11,4,14,"0"
"2792",35,75,20,5,11,"20"
"2793",35,76,19,6,18,"0"
"2794",35,77,34,7,8,"20"
"2795",35,78,25,8,10,"0"
"2796",35,79,35,1,9,"20"
"2797",35,80,22,2,14,"0"
"2798",36,1,68,4,11,"0"
"2799",36,2,42,5,12,"20"
"2800",36,3,55,6,13,"0"
"2801",36,4,40,7,14,"20"
"2802",36,5,61,8,14,"0"
"2803",36,6,56,1,19,"20"
"2804",36,7,70,2,12,"0"
"2805",36,8,17,3,21,"20"
"2806",36,9,13,4,15,"0"
"2807",36,10,11,5,21,"20"
"2808",36,11,80,6,12,"0"
"2809",36,12,2,7,21,"20"
"2810",36,13,51,8,12,"0"
"2811",36,14,44,1,14,"20"
"2812",36,15,74,2,9,"0"
"2813",36,16,27,3,13,"20"
"2814",36,17,72,4,17,"0"
"2815",36,18,69,5,9,"20"
"2816",36,19,20,6,10,"0"
"2817",36,20,25,7,11,"20"
"2818",36,21,67,8,11,"0"
"2819",36,22,75,1,20,"20"
"2820",36,23,19,2,9,"0"
"2821",36,24,58,3,22,"20"
"2822",36,25,1,4,16,"0"
"2823",36,26,39,5,16,"20"
"2824",36,27,14,6,16,"0"
"2825",36,28,33,7,17,"20"
"2826",36,29,53,8,11,"0"
"2827",36,30,30,1,12,"20"
"2828",36,31,32,2,13,"0"
"2829",36,32,52,3,18,"20"
"2830",36,33,26,4,8,"0"
"2831",36,34,76,5,17,"20"
"2832",36,35,36,6,18,"0"
"2833",36,36,35,7,13,"20"
"2834",36,37,7,8,14,"0"
"2835",36,38,31,1,19,"20"
"2836",36,39,41,2,13,"0"
"2837",36,40,10,3,12,"20"
"2838",36,41,16,4,23,"0"
"2839",36,42,18,5,15,"20"
"2840",36,43,73,6,14,"0"
"2841",36,44,79,7,12,"20"
"2842",36,45,48,8,8,"0"
"2843",36,46,29,1,17,"20"
"2844",36,47,57,2,13,"0"
"2845",36,48,22,3,13,"20"
"2846",36,49,64,4,12,"0"
"2847",36,50,5,5,11,"20"
"2848",36,51,21,6,15,"0"
"2849",36,52,24,7,15,"20"
"2850",36,53,34,8,12,"0"
"2851",36,54,6,1,14,"20"
"2852",36,55,71,2,15,"0"
"2853",36,56,54,3,8,"20"
"2854",36,57,47,4,12,"0"
"2855",36,58,65,5,16,"20"
"2856",36,59,4,6,17,"0"
"2857",36,60,62,7,14,"20"
"2858",36,61,66,8,12,"0"
"2859",36,62,78,1,15,"20"
"2860",36,63,43,2,17,"0"
"2861",36,64,77,3,15,"20"
"2862",36,65,49,4,14,"0"
"2863",36,66,59,5,15,"20"
"2864",36,67,9,6,16,"0"
"2865",36,68,12,7,19,"20"
"2866",36,69,23,8,16,"0"
"2867",36,70,63,1,19,"20"
"2868",36,71,28,2,15,"0"
"2869",36,72,50,3,13,"20"
"2870",36,73,60,4,11,"0"
"2871",36,74,38,5,15,"20"
"2872",36,75,45,6,15,"0"
"2873",36,76,37,7,17,"20"
"2874",36,77,15,8,13,"0"
"2875",36,78,46,1,11,"20"
"2876",36,79,8,2,14,"0"
"2877",36,80,3,3,14,"20"
"2878",37,1,63,5,12,"20"
"2879",37,2,59,6,9,"0"
"2880",37,3,40,7,16,"20"
"2881",37,4,67,8,17,"0"
"2882",37,5,53,1,16,"20"
"2883",37,6,57,2,11,"0"
"2884",37,7,28,3,17,"20"
"2885",37,8,30,4,11,"0"
"2886",37,9,35,5,17,"20"
"2887",37,10,10,6,14,"0"
"2888",37,11,37,7,12,"20"
"2889",37,12,65,8,10,"0"
"2890",37,13,1,1,16,"20"
"2891",37,14,32,2,10,"0"
"2892",37,15,51,3,10,"20"
"2893",37,16,12,4,10,"0"
"2894",37,17,4,5,16,"20"
"2895",37,18,68,6,8,"0"
"2896",37,19,36,7,11,"20"
"2897",37,20,71,8,10,"0"
"2898",37,21,14,1,18,"20"
"2899",37,22,77,2,15,"0"
"2900",37,23,52,3,12,"20"
"2901",37,24,60,4,15,"0"
"2902",37,25,7,5,13,"20"
"2903",37,26,74,6,11,"0"
"2904",37,27,72,7,17,"20"
"2905",37,28,5,8,17,"0"
"2906",37,29,48,1,10,"20"
"2907",37,30,23,2,10,"0"
"2908",37,31,19,3,20,"20"
"2909",37,32,43,4,10,"0"
"2910",37,33,21,5,10,"20"
"2911",37,34,29,6,10,"0"
"2912",37,35,79,7,15,"20"
"2913",37,36,6,8,14,"0"
"2914",37,37,34,1,13,"20"
"2915",37,38,24,2,17,"0"
"2916",37,39,80,3,15,"20"
"2917",37,40,3,4,14,"0"
"2918",37,41,33,5,13,"20"
"2919",37,42,17,6,19,"0"
"2920",37,43,62,7,14,"20"
"2921",37,44,49,8,8,"0"
"2922",37,45,45,1,9,"20"
"2923",37,46,73,2,15,"0"
"2924",37,47,13,3,17,"20"
"2925",37,48,56,4,11,"0"
"2926",37,49,58,5,12,"20"
"2927",37,50,22,6,11,"0"
"2928",37,51,70,7,12,"20"
"2929",37,52,69,8,13,"0"
"2930",37,53,54,1,19,"20"
"2931",37,54,42,2,10,"0"
"2932",37,55,55,3,11,"20"
"2933",37,56,46,4,10,"0"
"2934",37,57,39,5,18,"20"
"2935",37,58,26,6,14,"0"
"2936",37,59,20,7,14,"20"
"2937",37,60,66,8,10,"0"
"2938",37,61,16,1,21,"20"
"2939",37,62,31,2,18,"0"
"2940",37,63,44,3,16,"20"
"2941",37,64,47,4,8,"0"
"2942",37,65,78,5,17,"20"
"2943",37,66,41,6,10,"0"
"2944",37,67,38,7,25,"20"
"2945",37,68,11,8,13,"0"
"2946",37,69,18,1,15,"20"
"2947",37,70,76,2,9,"0"
"2948",37,71,15,3,17,"20"
"2949",37,72,75,4,16,"0"
"2950",37,73,25,5,13,"20"
"2951",37,74,9,6,14,"0"
"2952",37,75,8,7,15,"20"
"2953",37,76,61,8,11,"0"
"2954",37,77,27,1,13,"20"
"2955",37,78,64,2,12,"0"
"2956",37,79,50,3,12,"20"
"2957",37,80,2,4,14,"0"
"2958",38,1,4,6,11,"0"
"2959",38,2,66,7,9,"20"
"2960",38,3,73,8,17,"0"
"2961",38,4,14,1,10,"20"
"2962",38,5,69,2,13,"0"
"2963",38,6,29,3,17,"20"
"2964",38,7,44,4,12,"0"
"2965",38,8,18,5,13,"20"
"2966",38,9,9,6,13,"0"
"2967",38,10,38,7,14,"20"
"2968",38,11,8,8,12,"0"
"2969",38,12,23,1,13,"20"
"2970",38,13,75,2,11,"0"
"2971",38,14,72,3,14,"20"
"2972",38,15,54,4,9,"0"
"2973",38,16,27,5,12,"20"
"2974",38,17,80,6,12,"0"
"2975",38,18,64,7,12,"20"
"2976",38,19,78,8,10,"0"
"2977",38,20,68,1,9,"20"
"2978",38,21,13,2,8,"0"
"2979",38,22,51,3,12,"20"
"2980",38,23,20,4,5,"0"
"2981",38,24,45,5,11,"20"
"2982",38,25,60,6,9,"0"
"2983",38,26,11,7,13,"20"
"2984",38,27,10,8,11,"0"
"2985",38,28,33,1,16,"20"
"2986",38,29,15,2,29,"0"
"2987",38,30,61,3,12,"20"
"2988",38,31,6,4,12,"0"
"2989",38,32,36,5,16,"20"
"2990",38,33,71,6,9,"0"
"2991",38,34,40,7,16,"20"
"2992",38,35,7,8,17,"0"
"2993",38,36,17,1,11,"20"
"2994",38,37,70,2,11,"0"
"2995",38,38,46,3,14,"20"
"2996",38,39,79,4,12,"0"
"2997",38,40,21,5,12,"20"
"2998",38,41,37,6,9,"0"
"2999",38,42,41,7,13,"20"
"3000",38,43,5,8,12,"0"
"3001",38,44,2,1,10,"20"
"3002",38,45,74,2,8,"0"
"3003",38,46,56,3,19,"20"
"3004",38,47,24,4,10,"0"
"3005",38,48,1,5,17,"20"
"3006",38,49,49,6,9,"0"
"3007",38,50,42,7,8,"20"
"3008",38,51,47,8,10,"0"
"3009",38,52,63,1,13,"20"
"3010",38,53,30,2,22,"0"
"3011",38,54,35,3,15,"20"
"3012",38,55,26,4,9,"0"
"3013",38,56,59,5,10,"20"
"3014",38,57,67,6,9,"0"
"3015",38,58,31,7,15,"20"
"3016",38,59,25,8,34,"0"
"3017",38,60,65,1,13,"20"
"3018",38,61,22,2,12,"0"
"3019",38,62,52,3,12,"20"
"3020",38,63,32,4,10,"0"
"3021",38,64,62,5,14,"20"
"3022",38,65,3,6,12,"0"
"3023",38,66,77,7,10,"20"
"3024",38,67,76,8,11,"0"
"3025",38,68,19,1,10,"20"
"3026",38,69,55,2,11,"0"
"3027",38,70,50,3,14,"20"
"3028",38,71,34,4,14,"0"
"3029",38,72,16,5,12,"20"
"3030",38,73,53,6,13,"0"
"3031",38,74,48,7,22,"20"
"3032",38,75,28,8,13,"0"
"3033",38,76,58,1,20,"20"
"3034",38,77,39,2,13,"0"
"3035",38,78,43,3,11,"20"
"3036",38,79,12,4,9,"0"
"3037",38,80,57,5,9,"20"
"3038",39,1,51,7,16,"20"
"3039",39,2,70,8,12,"0"
"3040",39,3,7,1,17,"20"
"3041",39,4,46,2,13,"0"
"3042",39,5,29,3,18,"20"
"3043",39,6,22,4,20,"0"
"3044",39,7,73,5,14,"20"
"3045",39,8,39,6,12,"0"
"3046",39,9,48,7,18,"20"
"3047",39,10,14,8,19,"0"
"3048",39,11,45,1,12,"20"
"3049",39,12,77,2,15,"0"
"3050",39,13,80,3,15,"20"
"3051",39,14,3,4,21,"0"
"3052",39,15,4,5,14,"20"
"3053",39,16,13,6,18,"0"
"3054",39,17,56,7,17,"20"
"3055",39,18,71,8,9,"0"
"3056",39,19,53,1,16,"20"
"3057",39,20,72,2,13,"0"
"3058",39,21,49,3,15,"20"
"3059",39,22,5,4,17,"0"
"3060",39,23,64,5,13,"20"
"3061",39,24,61,6,16,"0"
"3062",39,25,19,7,17,"20"
"3063",39,26,59,8,14,"0"
"3064",39,27,31,1,15,"20"
"3065",39,28,41,2,17,"0"
"3066",39,29,42,3,21,"20"
"3067",39,30,78,4,10,"0"
"3068",39,31,75,5,13,"20"
"3069",39,32,26,6,16,"0"
"3070",39,33,6,7,14,"20"
"3071",39,34,65,8,16,"0"
"3072",39,35,74,1,14,"20"
"3073",39,36,55,2,13,"0"
"3074",39,37,40,3,21,"20"
"3075",39,38,67,4,15,"0"
"3076",39,39,21,5,16,"20"
"3077",39,40,8,6,23,"0"
"3078",39,41,68,7,13,"20"
"3079",39,42,62,8,14,"0"
"3080",39,43,32,1,15,"20"
"3081",39,44,43,2,18,"0"
"3082",39,45,1,3,19,"20"
"3083",39,46,16,4,14,"0"
"3084",39,47,52,5,15,"20"
"3085",39,48,50,6,15,"0"
"3086",39,49,9,7,16,"20"
"3087",39,50,60,8,12,"0"
"3088",39,51,47,1,14,"20"
"3089",39,52,79,2,12,"0"
"3090",39,53,20,3,17,"20"
"3091",39,54,25,4,14,"0"
"3092",39,55,34,5,14,"20"
"3093",39,56,57,6,14,"0"
"3094",39,57,76,7,17,"20"
"3095",39,58,11,8,18,"0"
"3096",39,59,35,1,18,"20"
"3097",39,60,10,2,13,"0"
"3098",39,61,69,3,14,"20"
"3099",39,62,12,4,19,"0"
"3100",39,63,23,5,20,"20"
"3101",39,64,36,6,16,"0"
"3102",39,65,27,7,22,"20"
"3103",39,66,24,8,18,"0"
"3104",39,67,15,1,28,"20"
"3105",39,68,2,2,19,"0"
"3106",39,69,30,3,16,"20"
"3107",39,70,17,4,15,"0"
"3108",39,71,63,5,13,"20"
"3109",39,72,38,6,13,"0"
"3110",39,73,28,7,23,"20"
"3111",39,74,18,8,17,"0"
"3112",39,75,58,1,12,"20"
"3113",39,76,66,2,14,"0"
"3114",39,77,33,3,16,"20"
"3115",39,78,37,4,20,"0"
"3116",39,79,54,5,13,"20"
"3117",39,80,44,6,12,"0"
"3118",40,1,71,8,14,"0"
"3119",40,2,14,1,18,"20"
"3120",40,3,39,2,24,"0"
"3121",40,4,54,3,20,"20"
"3122",40,5,37,4,28,"0"
"3123",40,6,77,5,30,"20"
"3124",40,7,8,6,18,"0"
"3125",40,8,79,7,30,"20"
"3126",40,9,50,8,30,"0"
"3127",40,10,76,1,22,"20"
"3128",40,11,58,2,18,"0"
"3129",40,12,59,3,17,"20"
"3130",40,13,10,4,23,"0"
"3131",40,14,66,5,14,"20"
"3132",40,15,60,6,11,"0"
"3133",40,16,72,7,27,"20"
"3134",40,17,21,8,10,"0"
"3135",40,18,62,1,21,"20"
"3136",40,19,69,2,13,"0"
"3137",40,20,11,3,22,"20"
"3138",40,21,65,4,20,"0"
"3139",40,22,18,5,38,"20"
"3140",40,23,48,6,16,"0"
"3141",40,24,63,7,31,"20"
"3142",40,25,1,8,21,"0"
"3143",40,26,49,1,16,"20"
"3144",40,27,55,2,45,"0"
"3145",40,28,28,3,21,"20"
"3146",40,29,44,4,40,"0"
"3147",40,30,26,5,16,"20"
"3148",40,31,38,6,22,"0"
"3149",40,32,13,7,18,"20"
"3150",40,33,6,8,14,"0"
"3151",40,34,3,1,33,"20"
"3152",40,35,19,2,21,"0"
"3153",40,36,9,3,32,"20"
"3154",40,37,41,4,16,"0"
"3155",40,38,24,5,24,"20"
