"","sub","item","cond","seq","line","dataFile","prev","deg","Nfix_1st","Nfix_2nd","Nfix_all"
"27282",11,41,3,115,1,"D:/Data/E1DEG/E1DEG11.asc","mask","0",12,8,21
"27308",11,79,5,116,NA,"D:/Data/E1DEG/E1DEG11.asc","orth","20",9,6,20
"27331",11,23,3,117,1,"D:/Data/E1DEG/E1DEG11.asc","mask","0",8,7,18
"27352",11,28,2,118,NA,"D:/Data/E1DEG/E1DEG11.asc","orth","0",10,7,20
"27373",11,12,4,119,1,"D:/Data/E1DEG/E1DEG11.asc","valid","20",9,2,16
"27389",11,117,1,120,1,"D:/Data/E1DEG/E1DEG11.asc","valid","0",8,5,17
"27406",11,114,4,121,1,"D:/Data/E1DEG/E1DEG11.asc","valid","20",9,6,18
"27424",11,133,5,122,1,"D:/Data/E1DEG/E1DEG11.asc","orth","20",8,3,18
"27442",11,89,3,123,1,"D:/Data/E1DEG/E1DEG11.asc","mask","0",9,7,20
"27462",11,29,3,124,1,"D:/Data/E1DEG/E1DEG11.asc","mask","0",8,6,17
"27479",11,135,1,125,1,"D:/Data/E1DEG/E1DEG11.asc","valid","0",12,10,29
"27509",11,24,4,126,1,"D:/Data/E1DEG/E1DEG11.asc","valid","20",11,5,19
"27528",11,74,6,127,1,"D:/Data/E1DEG/E1DEG11.asc","mask","20",10,6,20
"27548",11,99,1,128,1,"D:/Data/E1DEG/E1DEG11.asc","valid","0",9,3,19
"27567",11,18,4,129,1,"D:/Data/E1DEG/E1DEG11.asc","valid","20",8,2,13
"27580",11,97,5,130,1,"D:/Data/E1DEG/E1DEG11.asc","orth","20",11,4,18
"27598",11,35,3,131,1,"D:/Data/E1DEG/E1DEG11.asc","mask","0",12,5,22
"27620",11,33,1,132,1,"D:/Data/E1DEG/E1DEG11.asc","valid","0",11,1,17
"27639",11,51,1,133,1,"D:/Data/E1DEG/E1DEG11.asc","valid","0",9,6,18
"27657",11,91,5,134,1,"D:/Data/E1DEG/E1DEG11.asc","orth","20",9,3,18
"27675",11,88,2,135,1,"D:/Data/E1DEG/E1DEG11.asc","orth","0",10,5,23
"27698",11,123,1,136,1,"D:/Data/E1DEG/E1DEG11.asc","valid","0",10,2,18
"27716",11,102,4,137,1,"D:/Data/E1DEG/E1DEG11.asc","valid","20",10,5,17
"27733",11,92,6,138,1,"D:/Data/E1DEG/E1DEG11.asc","mask","20",10,1,16
"27751",12,114,5,1,NA,"D:/Data/E1DEG/E1DEG12.asc","orth","20",10,1,14
"27766",12,78,5,2,1,"D:/Data/E1DEG/E1DEG12.asc","orth","20",7,0,12
"27778",12,125,4,3,1,"D:/Data/E1DEG/E1DEG12.asc","valid","20",8,3,15
"27793",12,7,6,4,1,"D:/Data/E1DEG/E1DEG12.asc","mask","20",8,1,14
"27807",12,86,1,5,1,"D:/Data/E1DEG/E1DEG12.asc","valid","0",5,0,11
"27820",12,82,3,6,1,"D:/Data/E1DEG/E1DEG12.asc","mask","0",7,4,17
"27837",12,35,4,7,1,"D:/Data/E1DEG/E1DEG12.asc","valid","20",8,5,18
"27857",12,5,4,8,1,"D:/Data/E1DEG/E1DEG12.asc","valid","20",8,1,14
"27877",12,50,1,9,1,"D:/Data/E1DEG/E1DEG12.asc","valid","0",9,2,16
"27895",12,102,5,10,1,"D:/Data/E1DEG/E1DEG12.asc","orth","20",7,3,14
"27911",12,69,2,11,1,"D:/Data/E1DEG/E1DEG12.asc","orth","0",6,4,16
"27927",12,112,3,12,1,"D:/Data/E1DEG/E1DEG12.asc","mask","0",8,2,14
"27941",12,101,4,13,1,"D:/Data/E1DEG/E1DEG12.asc","valid","20",8,4,16
"27959",12,60,5,14,1,"D:/Data/E1DEG/E1DEG12.asc","orth","20",11,2,18
"27978",12,137,4,15,1,"D:/Data/E1DEG/E1DEG12.asc","valid","20",7,2,15
"27994",12,25,6,16,1,"D:/Data/E1DEG/E1DEG12.asc","mask","20",8,2,16
"28010",12,103,6,17,1,"D:/Data/E1DEG/E1DEG12.asc","mask","20",9,7,19
"28029",12,58,3,18,1,"D:/Data/E1DEG/E1DEG12.asc","mask","0",9,1,15
"28046",12,117,2,19,1,"D:/Data/E1DEG/E1DEG12.asc","orth","0",6,5,17
"28063",12,97,6,20,1,"D:/Data/E1DEG/E1DEG12.asc","mask","20",8,2,15
"28079",12,47,4,21,1,"D:/Data/E1DEG/E1DEG12.asc","valid","20",7,4,14
"28094",12,115,6,22,1,"D:/Data/E1DEG/E1DEG12.asc","mask","20",8,4,16
"28110",12,26,1,23,1,"D:/Data/E1DEG/E1DEG12.asc","valid","0",7,2,14
"28126",12,66,5,24,1,"D:/Data/E1DEG/E1DEG12.asc","orth","20",8,5,18
"28144",12,30,5,25,1,"D:/Data/E1DEG/E1DEG12.asc","orth","20",6,2,10
"28157",12,16,3,26,1,"D:/Data/E1DEG/E1DEG12.asc","mask","0",10,3,20
"28177",12,98,1,27,1,"D:/Data/E1DEG/E1DEG12.asc","valid","0",10,3,16
"28193",12,128,1,28,1,"D:/Data/E1DEG/E1DEG12.asc","valid","0",7,5,20
"28213",12,126,5,29,1,"D:/Data/E1DEG/E1DEG12.asc","orth","20",7,4,16
"28229",12,33,2,30,1,"D:/Data/E1DEG/E1DEG12.asc","orth","0",8,0,16
"28245",12,18,5,31,1,"D:/Data/E1DEG/E1DEG12.asc","orth","20",6,1,11
"28256",12,127,6,32,1,"D:/Data/E1DEG/E1DEG12.asc","mask","20",8,0,15
"28272",12,123,2,33,1,"D:/Data/E1DEG/E1DEG12.asc","orth","0",9,6,20
"28293",12,94,3,34,1,"D:/Data/E1DEG/E1DEG12.asc","mask","0",7,2,15
"28310",12,39,2,35,1,"D:/Data/E1DEG/E1DEG12.asc","orth","0",8,2,16
"28326",12,36,5,36,1,"D:/Data/E1DEG/E1DEG12.asc","orth","20",8,2,13
"28339",12,57,2,37,1,"D:/Data/E1DEG/E1DEG12.asc","orth","0",8,3,18
"28357",12,63,2,38,1,"D:/Data/E1DEG/E1DEG12.asc","orth","0",7,1,14
"28371",12,77,4,39,1,"D:/Data/E1DEG/E1DEG12.asc","valid","20",7,0,14
"28387",12,21,2,40,1,"D:/Data/E1DEG/E1DEG12.asc","orth","0",8,0,13
"28401",12,132,5,41,1,"D:/Data/E1DEG/E1DEG12.asc","orth","20",9,5,17
"28418",12,6,5,42,1,"D:/Data/E1DEG/E1DEG12.asc","orth","20",10,1,14
"28432",12,88,3,43,1,"D:/Data/E1DEG/E1DEG12.asc","mask","0",8,4,18
"28450",12,75,2,44,1,"D:/Data/E1DEG/E1DEG12.asc","orth","0",10,1,18
"28469",12,71,4,45,1,"D:/Data/E1DEG/E1DEG12.asc","valid","20",8,0,13
"28482",12,32,1,46,1,"D:/Data/E1DEG/E1DEG12.asc","valid","0",7,1,16
"28498",12,74,1,47,1,"D:/Data/E1DEG/E1DEG12.asc","valid","0",7,3,16
"28514",12,124,3,48,1,"D:/Data/E1DEG/E1DEG12.asc","mask","0",7,2,14
"28528",12,22,3,49,1,"D:/Data/E1DEG/E1DEG12.asc","mask","0",9,0,15
"28543",12,61,6,50,1,"D:/Data/E1DEG/E1DEG12.asc","mask","20",8,2,15
"28562",12,120,5,51,1,"D:/Data/E1DEG/E1DEG12.asc","orth","20",8,1,15
"28577",12,83,4,52,1,"D:/Data/E1DEG/E1DEG12.asc","valid","20",12,2,19
"28597",12,56,1,53,1,"D:/Data/E1DEG/E1DEG12.asc","valid","0",8,2,15
"28614",12,62,1,54,1,"D:/Data/E1DEG/E1DEG12.asc","valid","0",7,3,15
"28629",12,9,2,55,1,"D:/Data/E1DEG/E1DEG12.asc","orth","0",9,0,16
"28646",12,55,6,56,1,"D:/Data/E1DEG/E1DEG12.asc","mask","20",7,2,13
"28659",12,135,2,57,1,"D:/Data/E1DEG/E1DEG12.asc","orth","0",6,6,18
"28679",12,87,2,58,1,"D:/Data/E1DEG/E1DEG12.asc","orth","0",9,5,19
"28698",12,129,2,59,1,"D:/Data/E1DEG/E1DEG12.asc","orth","0",9,0,15
"28713",12,65,4,60,1,"D:/Data/E1DEG/E1DEG12.asc","valid","20",8,1,16
"28729",12,122,1,61,1,"D:/Data/E1DEG/E1DEG12.asc","valid","0",6,0,11
"28740",12,8,1,62,1,"D:/Data/E1DEG/E1DEG12.asc","valid","0",8,1,17
"28758",12,133,6,63,1,"D:/Data/E1DEG/E1DEG12.asc","mask","20",8,1,15
"28774",12,64,3,64,1,"D:/Data/E1DEG/E1DEG12.asc","mask","0",9,1,16
"28790",12,24,5,65,1,"D:/Data/E1DEG/E1DEG12.asc","orth","20",9,2,15
"28805",12,76,3,66,1,"D:/Data/E1DEG/E1DEG12.asc","mask","0",8,4,16
"28822",12,14,1,67,1,"D:/Data/E1DEG/E1DEG12.asc","valid","0",10,3,18
"28840",12,119,4,68,1,"D:/Data/E1DEG/E1DEG12.asc","valid","20",9,5,17
"28857",12,38,1,69,1,"D:/Data/E1DEG/E1DEG12.asc","valid","0",8,3,14
"28871",12,41,4,70,1,"D:/Data/E1DEG/E1DEG12.asc","valid","20",11,0,15
"28887",12,85,6,71,1,"D:/Data/E1DEG/E1DEG12.asc","mask","20",9,0,16
"28903",12,48,5,72,1,"D:/Data/E1DEG/E1DEG12.asc","orth","20",6,0,9
"28913",12,80,1,73,1,"D:/Data/E1DEG/E1DEG12.asc","valid","0",7,1,15
"28928",12,130,3,74,NA,"D:/Data/E1DEG/E1DEG12.asc","mask","0",9,4,20
"28948",12,15,2,75,1,"D:/Data/E1DEG/E1DEG12.asc","orth","0",5,1,12
"28960",12,51,2,76,1,"D:/Data/E1DEG/E1DEG12.asc","orth","0",8,0,14
"28975",12,92,1,77,1,"D:/Data/E1DEG/E1DEG12.asc","valid","0",8,2,18
"28993",12,45,2,78,1,"D:/Data/E1DEG/E1DEG12.asc","orth","0",6,1,13
"29006",12,95,4,79,1,"D:/Data/E1DEG/E1DEG12.asc","valid","20",5,2,14
"29022",12,4,3,80,NA,"D:/Data/E1DEG/E1DEG12.asc","mask","0",7,2,16
"29040",12,37,6,81,1,"D:/Data/E1DEG/E1DEG12.asc","mask","20",8,4,17
"29057",12,53,4,82,1,"D:/Data/E1DEG/E1DEG12.asc","valid","20",9,2,15
"29072",12,11,4,83,1,"D:/Data/E1DEG/E1DEG12.asc","valid","20",7,3,14
"29087",12,43,6,84,1,"D:/Data/E1DEG/E1DEG12.asc","mask","20",6,1,13
"29100",12,79,6,85,1,"D:/Data/E1DEG/E1DEG12.asc","mask","20",7,0,13
"29117",12,23,4,86,1,"D:/Data/E1DEG/E1DEG12.asc","valid","20",7,2,12
"29129",12,59,4,87,1,"D:/Data/E1DEG/E1DEG12.asc","valid","20",7,4,20
"29152",12,3,2,88,1,"D:/Data/E1DEG/E1DEG12.asc","orth","0",9,4,18
"29171",12,68,1,89,1,"D:/Data/E1DEG/E1DEG12.asc","valid","0",6,7,18
"29189",12,118,3,90,1,"D:/Data/E1DEG/E1DEG12.asc","mask","0",10,1,15
"29205",12,13,6,91,1,"D:/Data/E1DEG/E1DEG12.asc","mask","20",9,3,18
"29224",12,52,3,92,1,"D:/Data/E1DEG/E1DEG12.asc","mask","0",9,4,16
"29240",12,49,6,93,1,"D:/Data/E1DEG/E1DEG12.asc","mask","20",10,2,18
"29259",12,72,5,94,1,"D:/Data/E1DEG/E1DEG12.asc","orth","20",9,2,15
"29274",12,70,3,95,1,"D:/Data/E1DEG/E1DEG12.asc","mask","0",9,5,19
"29293",12,134,1,96,1,"D:/Data/E1DEG/E1DEG12.asc","valid","0",7,2,18
"29311",12,96,5,97,1,"D:/Data/E1DEG/E1DEG12.asc","orth","20",9,5,17
"29328",12,44,1,98,1,"D:/Data/E1DEG/E1DEG12.asc","valid","0",6,2,14
"29342",12,73,6,99,1,"D:/Data/E1DEG/E1DEG12.asc","mask","20",8,4,17
"29359",12,19,6,100,1,"D:/Data/E1DEG/E1DEG12.asc","mask","20",8,1,13
"29372",12,108,5,101,1,"D:/Data/E1DEG/E1DEG12.asc","orth","20",8,2,15
"29387",12,106,3,102,1,"D:/Data/E1DEG/E1DEG12.asc","mask","0",7,0,12
"29399",12,67,6,103,1,"D:/Data/E1DEG/E1DEG12.asc","mask","20",7,0,12
"29412",12,42,5,104,1,"D:/Data/E1DEG/E1DEG12.asc","orth","20",9,1,15
"29427",12,131,4,105,1,"D:/Data/E1DEG/E1DEG12.asc","valid","20",8,1,15
"29443",12,31,6,106,1,"D:/Data/E1DEG/E1DEG12.asc","mask","20",8,1,16
"29460",12,12,5,107,1,"D:/Data/E1DEG/E1DEG12.asc","orth","20",8,3,16
"29477",12,99,2,108,1,"D:/Data/E1DEG/E1DEG12.asc","orth","0",6,3,19
"29496",12,34,3,109,1,"D:/Data/E1DEG/E1DEG12.asc","mask","0",7,2,15
"29511",12,105,2,110,1,"D:/Data/E1DEG/E1DEG12.asc","orth","0",5,3,13
"29525",12,17,4,111,1,"D:/Data/E1DEG/E1DEG12.asc","valid","20",10,4,20
"29545",12,54,5,112,1,"D:/Data/E1DEG/E1DEG12.asc","orth","20",8,1,14
"29560",12,100,3,113,1,"D:/Data/E1DEG/E1DEG12.asc","mask","0",7,3,16
"29576",12,28,3,114,1,"D:/Data/E1DEG/E1DEG12.asc","mask","0",7,3,16
"29592",12,136,3,115,1,"D:/Data/E1DEG/E1DEG12.asc","mask","0",8,2,15
"29607",12,40,3,116,1,"D:/Data/E1DEG/E1DEG12.asc","mask","0",9,2,19
"29626",12,93,2,117,1,"D:/Data/E1DEG/E1DEG12.asc","orth","0",9,3,16
"29642",12,84,5,118,1,"D:/Data/E1DEG/E1DEG12.asc","orth","20",6,7,16
"29659",12,91,6,119,1,"D:/Data/E1DEG/E1DEG12.asc","mask","20",8,1,15
"29674",12,2,1,120,1,"D:/Data/E1DEG/E1DEG12.asc","valid","0",7,4,19
"29693",12,116,1,121,1,"D:/Data/E1DEG/E1DEG12.asc","valid","0",7,2,13
"29706",12,89,4,122,1,"D:/Data/E1DEG/E1DEG12.asc","valid","20",8,5,18
"29724",12,46,3,123,1,"D:/Data/E1DEG/E1DEG12.asc","mask","0",6,5,17
"29741",12,29,4,124,1,"D:/Data/E1DEG/E1DEG12.asc","valid","20",7,4,15
"29756",12,1,6,125,1,"D:/Data/E1DEG/E1DEG12.asc","mask","20",7,3,15
"29771",12,138,5,126,1,"D:/Data/E1DEG/E1DEG12.asc","orth","20",10,0,16
"29788",12,20,1,127,1,"D:/Data/E1DEG/E1DEG12.asc","valid","0",6,1,13
"29802",12,90,5,128,1,"D:/Data/E1DEG/E1DEG12.asc","orth","20",8,2,15
"29817",12,81,2,129,1,"D:/Data/E1DEG/E1DEG12.asc","orth","0",7,2,16
"29834",12,109,6,130,1,"D:/Data/E1DEG/E1DEG12.asc","mask","20",8,3,15
"29849",12,10,3,131,1,"D:/Data/E1DEG/E1DEG12.asc","mask","0",9,3,21
"29870",12,110,1,132,1,"D:/Data/E1DEG/E1DEG12.asc","valid","0",6,3,14
"29885",12,111,2,133,1,"D:/Data/E1DEG/E1DEG12.asc","orth","0",7,2,14
"29901",12,113,4,134,1,"D:/Data/E1DEG/E1DEG12.asc","valid","20",6,0,12
"29913",12,27,2,135,1,"D:/Data/E1DEG/E1DEG12.asc","orth","0",7,5,16
"29929",12,104,1,136,1,"D:/Data/E1DEG/E1DEG12.asc","valid","0",7,1,17
"29946",12,121,6,137,1,"D:/Data/E1DEG/E1DEG12.asc","mask","20",6,3,15
"29961",12,107,4,138,1,"D:/Data/E1DEG/E1DEG12.asc","valid","20",8,5,19
"29980",13,24,6,1,1,"D:/Data/E1DEG/E1DEG13.asc","mask","20",8,2,14
"29998",13,125,5,2,1,"D:/Data/E1DEG/E1DEG13.asc","orth","20",7,6,15
"30015",13,78,6,3,NA,"D:/Data/E1DEG/E1DEG13.asc","mask","20",9,3,14
"30034",13,5,5,4,1,"D:/Data/E1DEG/E1DEG13.asc","orth","20",10,1,15
"30051",13,108,6,5,1,"D:/Data/E1DEG/E1DEG13.asc","mask","20",6,7,16
"30070",13,123,3,6,1,"D:/Data/E1DEG/E1DEG13.asc","mask","0",9,4,18
"30089",13,40,4,7,NA,"D:/Data/E1DEG/E1DEG13.asc","valid","20",13,1,18
"30109",13,89,5,8,1,"D:/Data/E1DEG/E1DEG13.asc","orth","20",11,0,16
"30128",13,46,4,9,1,"D:/Data/E1DEG/E1DEG13.asc","valid","20",12,1,17
"30148",13,21,3,10,1,"D:/Data/E1DEG/E1DEG13.asc","mask","0",8,3,15
"30165",13,138,6,11,NA,"D:/Data/E1DEG/E1DEG13.asc","mask","20",11,3,19
"30186",13,6,6,12,1,"D:/Data/E1DEG/E1DEG13.asc","mask","20",11,1,15
"30202",13,11,5,13,1,"D:/Data/E1DEG/E1DEG13.asc","orth","20",11,1,16
"30219",13,107,5,14,1,"D:/Data/E1DEG/E1DEG13.asc","orth","20",12,1,16
"30237",13,55,1,15,NA,"D:/Data/E1DEG/E1DEG13.asc","valid","0",11,2,16
"30254",13,16,4,16,NA,"D:/Data/E1DEG/E1DEG13.asc","valid","20",10,3,18
"30276",13,36,6,17,1,"D:/Data/E1DEG/E1DEG13.asc","mask","20",8,0,10
"30288",13,45,3,18,1,"D:/Data/E1DEG/E1DEG13.asc","mask","0",9,0,13
"30303",13,99,3,19,1,"D:/Data/E1DEG/E1DEG13.asc","mask","0",11,0,17
"30320",13,42,6,20,1,"D:/Data/E1DEG/E1DEG13.asc","mask","20",13,0,15
"30335",13,8,2,21,1,"D:/Data/E1DEG/E1DEG13.asc","orth","0",11,2,19
"30354",13,65,5,22,NA,"D:/Data/E1DEG/E1DEG13.asc","orth","20",10,0,14
"30371",13,4,4,23,1,"D:/Data/E1DEG/E1DEG13.asc","valid","20",10,2,16
"30390",13,32,2,24,1,"D:/Data/E1DEG/E1DEG13.asc","orth","0",10,0,15
"30407",13,91,1,25,1,"D:/Data/E1DEG/E1DEG13.asc","valid","0",13,1,17
"30424",13,127,1,26,1,"D:/Data/E1DEG/E1DEG13.asc","valid","0",10,1,14
"30441",13,126,6,27,1,"D:/Data/E1DEG/E1DEG13.asc","mask","20",13,0,16
"30458",13,56,2,28,1,"D:/Data/E1DEG/E1DEG13.asc","orth","0",11,0,15
"30473",13,106,4,29,1,"D:/Data/E1DEG/E1DEG13.asc","valid","20",9,0,11
"30487",13,132,6,30,1,"D:/Data/E1DEG/E1DEG13.asc","mask","20",11,3,16
"30504",13,98,2,31,1,"D:/Data/E1DEG/E1DEG13.asc","orth","0",9,0,11
"30520",13,105,3,32,NA,"D:/Data/E1DEG/E1DEG13.asc","mask","0",10,0,13
"30533",13,53,5,33,1,"D:/Data/E1DEG/E1DEG13.asc","orth","20",9,0,13
"30549",13,104,2,34,NA,"D:/Data/E1DEG/E1DEG13.asc","orth","0",16,0,21
"30570",13,118,4,35,1,"D:/Data/E1DEG/E1DEG13.asc","valid","20",12,2,18
"30591",13,13,1,36,1,"D:/Data/E1DEG/E1DEG13.asc","valid","0",12,0,17
"30611",13,73,1,37,1,"D:/Data/E1DEG/E1DEG13.asc","valid","0",9,0,13
"30626",13,69,3,38,NA,"D:/Data/E1DEG/E1DEG13.asc","mask","0",9,0,14
"30643",13,20,2,39,1,"D:/Data/E1DEG/E1DEG13.asc","orth","0",9,0,14
"30660",13,92,2,40,NA,"D:/Data/E1DEG/E1DEG13.asc","orth","0",12,1,17
"30682",13,116,2,41,1,"D:/Data/E1DEG/E1DEG13.asc","orth","0",9,1,14
"30699",13,68,2,42,1,"D:/Data/E1DEG/E1DEG13.asc","orth","0",9,0,14
"30718",13,136,4,43,1,"D:/Data/E1DEG/E1DEG13.asc","valid","20",11,0,13
"30734",13,41,5,44,1,"D:/Data/E1DEG/E1DEG13.asc","orth","20",11,0,16
"30751",13,18,6,45,1,"D:/Data/E1DEG/E1DEG13.asc","mask","20",8,1,11
"30764",13,81,3,46,1,"D:/Data/E1DEG/E1DEG13.asc","mask","0",9,0,14
"30780",13,23,5,47,1,"D:/Data/E1DEG/E1DEG13.asc","orth","20",10,0,12
"30792",13,76,4,48,1,"D:/Data/E1DEG/E1DEG13.asc","valid","20",10,2,15
"30807",13,100,4,49,NA,"D:/Data/E1DEG/E1DEG13.asc","valid","20",10,0,14
"30824",13,120,6,50,1,"D:/Data/E1DEG/E1DEG13.asc","mask","20",9,4,16
"30842",13,51,3,51,1,"D:/Data/E1DEG/E1DEG13.asc","mask","0",8,0,12
"30854",13,19,1,52,NA,"D:/Data/E1DEG/E1DEG13.asc","valid","0",10,2,14
"30871",13,86,2,53,1,"D:/Data/E1DEG/E1DEG13.asc","orth","0",11,1,15
"30887",13,83,5,54,1,"D:/Data/E1DEG/E1DEG13.asc","orth","20",13,0,17
"30904",13,15,3,55,1,"D:/Data/E1DEG/E1DEG13.asc","mask","0",8,1,13
"30920",13,128,2,56,1,"D:/Data/E1DEG/E1DEG13.asc","orth","0",14,0,18
"30938",13,121,1,57,1,"D:/Data/E1DEG/E1DEG13.asc","valid","0",7,2,13
"30956",13,75,3,59,NA,"D:/Data/E1DEG/E1DEG13.asc","mask","0",11,6,20
"30981",13,66,6,60,1,"D:/Data/E1DEG/E1DEG13.asc","mask","20",11,0,14
"30996",13,111,3,61,1,"D:/Data/E1DEG/E1DEG13.asc","mask","0",10,2,16
"31015",13,113,5,62,1,"D:/Data/E1DEG/E1DEG13.asc","orth","20",10,0,13
"31030",13,64,4,63,1,"D:/Data/E1DEG/E1DEG13.asc","valid","20",13,0,17
"31047",13,63,3,64,NA,"D:/Data/E1DEG/E1DEG13.asc","mask","0",11,1,15
"31062",13,117,3,65,1,"D:/Data/E1DEG/E1DEG13.asc","mask","0",10,0,14
"31076",13,79,1,66,1,"D:/Data/E1DEG/E1DEG13.asc","valid","0",11,4,19
"31098",13,31,1,67,NA,"D:/Data/E1DEG/E1DEG13.asc","valid","0",12,0,16
"31116",13,27,3,68,1,"D:/Data/E1DEG/E1DEG13.asc","mask","0",14,4,20
"31138",13,137,5,69,1,"D:/Data/E1DEG/E1DEG13.asc","orth","20",11,0,15
"31153",13,101,5,70,1,"D:/Data/E1DEG/E1DEG13.asc","orth","20",11,0,15
"31168",13,52,4,71,1,"D:/Data/E1DEG/E1DEG13.asc","valid","20",9,0,14
"31184",13,39,3,72,1,"D:/Data/E1DEG/E1DEG13.asc","mask","0",10,0,14
"31198",13,26,2,73,1,"D:/Data/E1DEG/E1DEG13.asc","orth","0",14,1,20
"31219",13,94,4,74,1,"D:/Data/E1DEG/E1DEG13.asc","valid","20",11,0,16
"31235",13,34,4,75,1,"D:/Data/E1DEG/E1DEG13.asc","valid","20",12,1,17
"31252",13,109,1,76,1,"D:/Data/E1DEG/E1DEG13.asc","valid","0",10,0,15
"31268",13,134,2,77,1,"D:/Data/E1DEG/E1DEG13.asc","orth","0",11,0,16
"31286",13,33,3,78,1,"D:/Data/E1DEG/E1DEG13.asc","mask","0",11,0,17
"31303",13,2,2,79,1,"D:/Data/E1DEG/E1DEG13.asc","orth","0",13,0,18
"31321",13,90,6,80,1,"D:/Data/E1DEG/E1DEG13.asc","mask","20",10,0,14
"31335",13,61,1,81,1,"D:/Data/E1DEG/E1DEG13.asc","valid","0",9,5,17
"31354",13,87,3,82,1,"D:/Data/E1DEG/E1DEG13.asc","mask","0",11,0,17
"31371",13,7,1,83,1,"D:/Data/E1DEG/E1DEG13.asc","valid","0",12,0,15
"31388",13,67,1,84,1,"D:/Data/E1DEG/E1DEG13.asc","valid","0",10,0,13
"31401",13,43,1,85,1,"D:/Data/E1DEG/E1DEG13.asc","valid","0",11,0,15
"31416",13,96,6,86,1,"D:/Data/E1DEG/E1DEG13.asc","mask","20",15,0,20
"31436",13,131,5,87,1,"D:/Data/E1DEG/E1DEG13.asc","orth","20",10,0,16
"31454",13,10,4,88,1,"D:/Data/E1DEG/E1DEG13.asc","valid","20",14,0,19
"31473",13,114,6,89,1,"D:/Data/E1DEG/E1DEG13.asc","mask","20",10,0,12
"31486",13,77,5,90,1,"D:/Data/E1DEG/E1DEG13.asc","orth","20",11,1,17
"31504",13,28,4,91,1,"D:/Data/E1DEG/E1DEG13.asc","valid","20",10,0,15
"31519",13,25,1,92,1,"D:/Data/E1DEG/E1DEG13.asc","valid","0",14,0,17
"31536",13,49,1,93,1,"D:/Data/E1DEG/E1DEG13.asc","valid","0",15,0,19
"31555",13,35,5,94,1,"D:/Data/E1DEG/E1DEG13.asc","orth","20",12,0,16
"31572",13,54,6,95,1,"D:/Data/E1DEG/E1DEG13.asc","mask","20",10,1,15
"31587",13,30,6,96,1,"D:/Data/E1DEG/E1DEG13.asc","mask","20",9,2,13
"31600",13,62,2,97,1,"D:/Data/E1DEG/E1DEG13.asc","orth","0",10,1,15
"31615",13,29,5,98,1,"D:/Data/E1DEG/E1DEG13.asc","orth","20",12,0,15
"31630",13,82,4,99,1,"D:/Data/E1DEG/E1DEG13.asc","valid","20",9,1,14
"31648",13,9,3,100,1,"D:/Data/E1DEG/E1DEG13.asc","mask","0",15,0,18
"31666",13,14,2,101,1,"D:/Data/E1DEG/E1DEG13.asc","orth","0",13,1,18
"31685",13,124,4,102,1,"D:/Data/E1DEG/E1DEG13.asc","valid","20",12,0,16
"31701",13,58,4,103,1,"D:/Data/E1DEG/E1DEG13.asc","valid","20",10,3,17
"31718",13,103,1,104,1,"D:/Data/E1DEG/E1DEG13.asc","valid","0",8,2,15
"31733",13,80,2,105,1,"D:/Data/E1DEG/E1DEG13.asc","orth","0",14,0,17
"31750",13,85,1,106,1,"D:/Data/E1DEG/E1DEG13.asc","valid","0",10,0,14
"31766",13,50,2,107,1,"D:/Data/E1DEG/E1DEG13.asc","orth","0",10,0,14
"31780",13,97,1,108,1,"D:/Data/E1DEG/E1DEG13.asc","valid","0",11,1,15
"31797",13,133,1,109,1,"D:/Data/E1DEG/E1DEG13.asc","valid","0",12,0,16
"31814",13,84,6,110,1,"D:/Data/E1DEG/E1DEG13.asc","mask","20",10,0,13
"31828",13,110,2,111,1,"D:/Data/E1DEG/E1DEG13.asc","orth","0",9,0,13
"31841",13,22,4,112,1,"D:/Data/E1DEG/E1DEG13.asc","valid","20",12,0,18
"31859",13,72,6,113,NA,"D:/Data/E1DEG/E1DEG13.asc","mask","20",10,0,14
"31873",13,119,5,114,1,"D:/Data/E1DEG/E1DEG13.asc","orth","20",11,0,16
"31892",13,57,3,115,1,"D:/Data/E1DEG/E1DEG13.asc","mask","0",11,0,17
"31909",13,112,4,116,1,"D:/Data/E1DEG/E1DEG13.asc","valid","20",7,1,13
"31925",13,47,5,117,1,"D:/Data/E1DEG/E1DEG13.asc","orth","20",9,0,12
"31938",13,37,1,118,1,"D:/Data/E1DEG/E1DEG13.asc","valid","0",10,0,15
"31953",13,59,5,119,1,"D:/Data/E1DEG/E1DEG13.asc","orth","20",12,0,18
"31971",13,48,6,120,1,"D:/Data/E1DEG/E1DEG13.asc","mask","20",9,1,11
"31982",13,44,2,121,NA,"D:/Data/E1DEG/E1DEG13.asc","orth","0",11,0,16
"31998",13,74,2,122,1,"D:/Data/E1DEG/E1DEG13.asc","orth","0",12,0,17
"32015",13,1,1,123,1,"D:/Data/E1DEG/E1DEG13.asc","valid","0",11,0,16
"32031",13,12,6,124,1,"D:/Data/E1DEG/E1DEG13.asc","mask","20",13,0,17
"32048",13,71,5,125,1,"D:/Data/E1DEG/E1DEG13.asc","orth","20",10,0,15
"32064",13,3,3,126,NA,"D:/Data/E1DEG/E1DEG13.asc","mask","0",11,1,18
"32084",13,60,6,127,1,"D:/Data/E1DEG/E1DEG13.asc","mask","20",13,0,17
"32102",13,88,4,128,1,"D:/Data/E1DEG/E1DEG13.asc","valid","20",13,0,18
"32121",13,130,4,129,1,"D:/Data/E1DEG/E1DEG13.asc","valid","20",11,0,17
