"","sub","item","cond","seq","dependnum","start","end","duration_ms","correctresp","subresp","accuracy","deg","prev"
"1643",31,9,3,23,1,3934082,3938711,4629,1,1,1,"0","mask"
"1644",31,40,4,24,1,3946068,3949333,3265,0,0,1,"20","valid"
"1645",31,2,2,25,1,4017294,4020286,2992,1,1,1,"0","orth"
"1646",31,22,4,26,1,4059790,4062490,2700,1,1,1,"20","valid"
"1647",31,17,5,27,1,4078259,4080978,2719,1,1,1,"20","orth"
"1648",31,25,1,28,1,4105150,4107953,2803,0,0,1,"0","valid"
"1649",31,39,3,29,1,4150075,4153043,2968,1,1,1,"0","mask"
"1650",31,20,2,30,1,4160671,4163499,2828,1,1,1,"0","orth"
"1651",31,29,5,31,1,4188265,4191142,2877,1,1,1,"20","orth"
"1652",31,34,4,32,1,4208462,4211775,3313,1,1,1,"20","valid"
"1653",31,21,3,33,1,4220537,4223051,2514,1,1,1,"0","mask"
"1654",31,26,2,34,1,4247619,4250574,2955,1,1,1,"0","orth"
"1655",31,47,5,35,1,4285730,4288648,2918,1,1,1,"20","orth"
"1656",31,36,6,36,1,4329772,4332757,2985,1,1,1,"20","mask"
"1657",31,19,1,37,1,4342620,4345545,2925,1,1,1,"0","valid"
"1658",31,12,6,38,1,4384491,4387677,3186,0,0,1,"20","mask"
"1659",31,38,2,39,1,4395397,4397908,2511,0,0,1,"0","orth"
"1660",31,50,2,40,1,4412315,4415042,2727,1,1,1,"0","orth"
"1661",31,54,6,41,1,4430482,4433287,2805,1,1,1,"20","mask"
"1662",31,10,4,42,1,4463616,4466483,2867,0,0,1,"20","valid"
"1663",31,13,1,43,1,4491594,4494277,2683,1,1,1,"0","valid"
"1664",31,15,3,44,1,4502587,4505173,2586,1,1,1,"0","mask"
"1665",31,30,6,45,1,4531675,4534702,3027,1,1,1,"20","mask"
"1666",31,8,2,46,1,4542342,4544919,2577,0,0,1,"0","orth"
"1667",31,35,5,47,1,4560067,4563807,3740,0,0,1,"20","orth"
"1668",31,11,5,48,1,4570552,4573175,2623,0,0,1,"20","orth"
"1669",31,37,1,49,1,4581105,4583846,2741,1,1,1,"0","valid"
"1670",31,49,1,50,1,4591775,4594294,2519,0,0,1,"0","valid"
"1671",31,46,4,51,1,4601602,4604303,2701,0,0,1,"20","valid"
"1672",31,53,5,52,1,4625099,4627923,2824,0,0,1,"20","orth"
"1673",31,43,1,53,1,4635245,4637978,2733,0,0,1,"0","valid"
"1674",31,18,6,54,1,4658694,4661503,2809,0,0,1,"20","mask"
"1675",32,7,2,1,1,5839101,5844006,4905,1,1,1,"0","orth"
"1676",32,24,1,2,1,5864435,5867974,3539,0,0,1,"0","valid"
"1677",32,30,1,3,1,5888803,5891290,2487,1,1,1,"0","valid"
"1678",32,44,3,4,1,5904315,5906685,2370,1,1,1,"0","mask"
"1679",32,47,6,5,1,5976570,5979571,3001,1,1,1,"20","mask"
"1680",32,31,2,6,1,5986886,5990286,3400,0,0,1,"0","orth"
"1681",32,32,3,7,1,6036890,6040633,3743,1,1,1,"0","mask"
"1682",32,51,4,8,1,6060241,6062742,2501,0,0,1,"20","valid"
"1683",32,26,3,9,1,6079212,6082785,3573,1,1,1,"0","mask"
"1684",32,49,2,10,1,6089700,6092223,2523,0,0,1,"0","orth"
"1685",32,27,4,11,1,6099364,6101938,2574,0,0,1,"20","valid"
"1686",32,2,3,12,1,6108823,6112848,4025,1,1,1,"0","mask"
"1687",32,3,4,13,1,6150610,6153686,3076,1,1,1,"20","valid"
"1688",32,18,1,14,1,6166589,6169581,2992,0,0,1,"0","valid"
"1689",32,20,3,15,1,6175545,6178831,3286,1,1,1,"0","mask"
"1690",32,45,4,16,1,6185267,6187992,2725,1,1,1,"20","valid"
"1691",32,46,5,17,1,6201486,6204007,2521,0,0,1,"20","orth"
"1692",32,52,5,18,1,6218571,6221928,3357,1,1,1,"20","orth"
"1693",32,34,5,19,1,6229108,6232304,3196,1,1,1,"20","orth"
"1694",32,16,5,20,1,6245823,6248644,2821,0,0,1,"20","orth"
"1695",32,5,6,21,1,6268553,6271595,3042,0,0,1,"20","mask"
"1696",32,33,4,22,1,6289485,6292295,2810,0,0,1,"20","valid"
"1697",32,14,3,23,1,6361786,6364983,3197,1,0,0,"0","mask"
"1698",32,48,1,24,1,6377238,6381090,3852,0,0,1,"0","valid"
"1699",32,43,2,25,1,6387089,6389638,2549,0,0,1,"0","orth"
"1700",32,13,2,26,1,6398104,6400707,2603,1,1,1,"0","orth"
"1701",32,37,2,27,1,6428774,6432742,3968,1,1,1,"0","orth"
"1702",32,8,3,28,1,6449291,6452075,2784,0,0,1,"0","mask"
"1703",32,41,6,29,1,6459835,6462558,2723,0,0,1,"20","mask"
"1704",32,6,1,30,1,6494613,6497167,2554,0,0,1,"0","valid"
"1705",32,19,2,31,1,6502752,6507242,4490,1,1,1,"0","orth"
"1706",32,36,1,32,1,6513543,6516705,3162,1,1,1,"0","valid"
"1707",32,21,4,33,1,6530403,6533813,3410,1,1,1,"20","valid"
"1708",32,1,2,34,1,6578893,6582007,3114,0,0,1,"0","orth"
"1709",32,9,4,35,1,6611252,6614004,2752,1,1,1,"20","valid"
"1710",32,28,5,36,1,6671849,6674954,3105,0,0,1,"20","orth"
"1711",32,4,5,37,1,6686934,6689721,2787,0,0,1,"20","orth"
"1712",32,38,3,38,1,6696862,6699138,2276,0,0,1,"0","mask"
"1713",32,15,4,39,1,6724333,6727215,2882,1,1,1,"20","valid"
"1714",32,11,6,40,1,6733029,6736104,3075,0,0,1,"20","mask"
"1715",32,17,6,41,1,6752318,6755377,3059,1,1,1,"20","mask"
"1716",32,39,4,42,1,6768292,6771478,3186,1,1,1,"20","valid"
"1717",32,29,6,43,1,6787713,6790564,2851,1,1,1,"20","mask"
"1718",32,42,1,44,1,6810016,6813182,3166,1,1,1,"0","valid"
"1719",32,12,1,45,1,6818664,6821960,3296,0,0,1,"0","valid"
"1720",32,50,3,46,1,6852137,6854814,2677,1,1,1,"0","mask"
"1721",32,22,5,47,1,6886671,6889387,2716,1,1,1,"20","orth"
"1722",32,25,2,48,1,6895798,6897846,2048,0,0,1,"0","orth"
"1723",32,40,5,49,1,6905253,6908562,3309,0,0,1,"20","orth"
"1724",32,35,6,50,1,6915739,6919450,3711,0,0,1,"20","mask"
"1725",32,54,1,51,1,6925453,6929486,4033,1,1,1,"0","valid"
"1726",32,10,5,52,1,6935967,6938583,2616,0,0,1,"20","orth"
"1727",32,23,6,53,1,6945284,6947646,2362,0,0,1,"20","mask"
"1728",32,53,6,54,1,6954555,6956944,2389,0,0,1,"20","mask"
"1729",33,30,2,1,1,8234621,8236885,2264,1,1,1,"0","orth"
"1730",33,43,3,2,1,8243159,8245666,2507,0,0,1,"0","mask"
"1731",33,22,6,3,1,8253369,8255773,2404,1,1,1,"20","mask"
"1732",33,38,4,4,1,8311593,8314484,2891,0,0,1,"20","valid"
"1733",33,36,2,5,1,8329278,8334096,4818,1,1,1,"0","orth"
"1734",33,15,5,6,1,8341789,8344013,2224,1,1,1,"20","orth"
"1735",33,2,4,7,1,8352756,8356914,4158,1,1,1,"20","valid"
"1736",33,53,1,8,1,8362309,8364440,2131,0,0,1,"0","valid"
"1737",33,34,6,9,1,8378490,8381384,2894,1,1,1,"20","mask"
"1738",33,52,6,10,1,8398497,8400951,2454,1,1,1,"20","mask"
"1739",33,7,3,11,1,8419159,8421903,2744,1,1,1,"0","mask"
"1740",33,26,4,12,1,8442167,8445089,2922,1,1,1,"20","valid"
"1741",33,3,5,13,1,8455055,8457603,2548,1,1,1,"20","orth"
"1742",33,11,1,14,1,8514875,8516956,2081,0,1,0,"0","valid"
"1743",33,19,3,15,1,8522732,8528704,5972,1,1,1,"0","mask"
"1744",33,41,1,16,1,8548692,8551455,2763,0,0,1,"0","valid"
"1745",33,44,4,17,1,8573046,8575353,2307,1,1,1,"20","valid"
"1746",33,21,5,18,1,8596370,8598664,2294,1,1,1,"20","orth"
"1747",33,46,6,19,1,8628709,8630886,2177,0,0,1,"20","mask"
"1748",33,8,4,20,1,8646730,8650112,3382,0,0,1,"20","valid"
"1749",33,25,3,21,1,8656858,8658822,1964,0,0,1,"0","mask"
"1750",33,23,1,22,1,8680581,8683235,2654,0,0,1,"0","valid"
"1751",33,47,1,23,1,8691605,8694556,2951,1,1,1,"0","valid"
"1752",33,31,3,24,1,8782188,8784303,2115,0,0,1,"0","mask"
"1753",33,54,2,25,1,8792823,8796751,3928,1,1,1,"0","orth"
"1754",33,28,6,26,1,8804175,8806735,2560,0,0,1,"20","mask"
"1755",33,39,5,27,1,8826705,8828648,1943,1,1,1,"20","orth"
"1756",33,33,5,28,1,8854518,8857016,2498,0,0,1,"20","orth"
"1757",33,13,3,29,1,8935948,8937886,1938,1,1,1,"0","mask"
"1758",33,42,2,30,1,8944968,8947462,2494,1,1,1,"0","orth"
"1759",33,17,1,31,1,8962585,8964878,2293,1,1,1,"0","valid"
"1760",33,24,2,32,1,8979873,8982703,2830,0,0,1,"0","orth"
"1761",33,50,4,33,1,8997307,8999090,1783,1,1,1,"20","valid"
"1762",33,29,1,34,1,9036634,9038995,2361,1,1,1,"0","valid"
"1763",33,10,6,35,1,9073558,9076569,3011,0,0,1,"20","mask"
"1764",33,9,5,36,1,9100226,9102152,1926,1,1,1,"20","orth"
"1765",33,37,3,37,1,9112091,9114681,2590,1,1,1,"0","mask"
"1766",33,16,6,38,1,9129065,9131435,2370,0,0,1,"20","mask"
"1767",33,4,6,39,1,9138634,9141098,2464,0,0,1,"20","mask"
"1768",33,27,5,40,1,9178653,9180643,1990,0,0,1,"20","orth"
"1769",33,1,3,41,1,9188304,9192626,4322,0,0,1,"0","mask"
"1770",33,12,2,42,1,9211960,9214405,2445,0,0,1,"0","orth"
"1771",33,14,4,43,1,9284577,9287298,2721,1,1,1,"20","valid"
"1772",33,6,2,44,1,9297873,9299834,1961,0,0,1,"0","orth"
"1773",33,51,5,45,1,9373944,9376231,2287,0,0,1,"20","orth"
"1774",33,49,3,46,1,9390390,9392433,2043,0,0,1,"0","mask"
"1775",33,48,2,47,1,9445140,9447618,2478,0,0,1,"0","orth"
"1776",33,18,2,48,1,9482706,9485004,2298,0,0,1,"0","orth"
"1777",33,20,4,49,1,9498504,9500993,2489,1,1,1,"20","valid"
"1778",33,32,4,50,1,9520879,9523637,2758,1,1,1,"20","valid"
"1779",33,40,6,51,1,9530647,9533400,2753,0,0,1,"20","mask"
"1780",33,35,1,52,1,9547355,9550188,2833,0,0,1,"0","valid"
"1781",33,5,1,53,1,9601577,9604247,2670,0,0,1,"0","valid"
"1782",33,45,5,54,1,9618370,9620761,2391,1,1,1,"20","orth"
"1783",34,8,5,1,1,802687,806272,3585,0,0,1,"20","orth"
"1784",34,32,5,2,1,821384,824794,3410,1,1,1,"20","orth"
"1785",34,20,5,3,1,832742,837252,4510,1,1,1,"20","orth"
"1786",34,21,6,4,1,865782,868607,2825,1,1,1,"20","mask"
"1787",34,35,2,5,1,892711,896590,3879,0,0,1,"0","orth"
"1788",34,9,6,6,1,951251,955216,3965,1,1,1,"20","mask"
"1789",34,40,1,7,1,963129,966825,3696,0,0,1,"0","valid"
"1790",34,24,3,8,1,1000224,1003537,3313,0,0,1,"0","mask"
"1791",34,7,4,9,1,1022135,1027256,5121,1,1,1,"20","valid"
"1792",34,50,5,10,1,1048715,1052146,3431,1,1,1,"20","orth"
"1793",34,44,5,11,1,1075569,1079842,4273,1,1,1,"20","orth"
"1794",34,28,1,12,1,1093174,1097324,4150,0,0,1,"0","valid"
"1795",34,34,1,13,1,1151068,1155182,4114,1,1,1,"0","valid"
"1796",34,54,3,14,1,1183027,1188082,5055,1,1,1,"0","mask"
"1797",34,37,4,15,1,1199106,1203216,4110,1,1,1,"20","valid"
"1798",34,22,1,16,1,1218628,1222049,3421,1,1,1,"0","valid"
"1799",34,4,1,17,1,1293456,1296602,3146,0,0,1,"0","valid"
"1800",34,41,2,18,1,1310971,1313609,2638,0,0,1,"0","orth"
"1801",34,49,4,19,1,1323293,1325577,2284,0,0,1,"20","valid"
"1802",34,14,5,20,1,1333994,1336567,2573,1,1,1,"20","orth"
"1803",34,45,6,21,1,1349577,1352068,2491,1,1,1,"20","mask"
"1804",34,29,2,22,1,1387374,1390034,2660,1,1,1,"0","orth"
"1805",34,47,2,23,1,1484267,1487318,3051,1,1,1,"0","orth"
"1806",34,23,2,24,1,1494908,1497774,2866,0,0,1,"0","orth"
"1807",34,16,1,25,1,1523355,1527583,4228,0,0,1,"0","valid"
"1808",34,39,6,26,1,1623062,1626100,3038,1,1,1,"20","mask"
"1809",34,30,3,27,1,1655064,1658061,2997,1,1,1,"0","mask"
"1810",34,51,6,28,1,1694423,1697000,2577,0,0,1,"20","mask"
"1811",34,52,1,29,1,1704196,1706936,2740,1,1,1,"0","valid"
"1812",34,25,4,30,1,1713904,1716168,2264,0,0,1,"20","valid"
"1813",34,53,2,31,1,1722891,1725289,2398,0,0,1,"0","orth"
"1814",34,27,6,32,1,1732471,1734953,2482,0,0,1,"20","mask"
"1815",34,13,4,33,1,1742487,1744796,2309,1,1,1,"20","valid"
"1816",34,48,3,34,1,1763717,1766735,3018,0,0,1,"0","mask"
"1817",34,17,2,35,1,1775174,1778870,3696,1,1,1,"0","orth"
"1818",34,12,3,36,1,1784912,1787634,2722,0,0,1,"0","mask"
"1819",34,46,1,37,1,1795348,1798264,2916,0,0,1,"0","valid"
"1820",34,43,4,38,1,1804749,1807626,2877,0,0,1,"20","valid"
"1821",34,36,3,39,1,1821568,1824688,3120,1,1,1,"0","mask"
"1822",34,6,3,40,1,1832640,1835955,3315,0,0,1,"0","mask"
"1823",34,1,4,41,1,1850026,1852622,2596,0,0,1,"20","valid"
"1824",34,11,2,42,1,1865654,1868637,2983,0,0,1,"0","orth"
"1825",34,42,3,43,1,1881934,1886277,4343,1,1,1,"0","mask"
"1826",34,3,6,44,1,1985569,1989138,3569,1,1,1,"20","mask"
"1827",34,2,5,45,1,1995609,1999302,3693,1,1,1,"20","orth"
"1828",34,5,2,46,1,2021643,2024533,2890,0,0,1,"0","orth"
"1829",34,15,6,47,1,2030654,2033716,3062,1,1,1,"20","mask"
"1830",34,38,5,48,1,2040579,2043152,2573,0,0,1,"20","orth"
"1831",34,31,4,49,1,2064442,2071175,6733,0,0,1,"20","valid"
"1832",34,33,6,50,1,2088617,2091648,3031,0,0,1,"20","mask"
"1833",34,26,5,51,1,2104339,2109056,4717,1,1,1,"20","orth"
"1834",34,18,3,52,1,2119705,2122263,2558,0,0,1,"0","mask"
"1835",34,19,4,53,1,2129564,2134425,4861,1,1,1,"20","valid"
"1836",34,10,1,54,1,2149842,2153231,3389,0,0,1,"0","valid"
"1837",35,43,5,1,1,3420957,3424009,3052,0,0,1,"20","orth"
"1838",35,27,1,2,1,3430657,3433215,2558,0,0,1,"0","valid"
"1839",35,28,2,3,1,3447052,3449787,2735,0,0,1,"0","orth"
"1840",35,23,3,4,1,3462463,3464669,2206,0,0,1,"0","mask"
"1841",35,17,3,5,1,3471178,3473719,2541,1,1,1,"0","mask"
"1842",35,33,1,6,1,3480801,3483335,2534,0,0,1,"0","valid"
"1843",35,46,2,7,1,3503636,3505925,2289,0,0,1,"0","orth"
"1844",35,42,4,8,1,3512623,3515142,2519,1,1,1,"20","valid"
"1845",35,48,4,9,1,3522565,3525239,2674,0,0,1,"20","valid"
"1846",35,44,6,10,1,3531966,3534689,2723,1,1,1,"20","mask"
"1847",35,51,1,11,1,3541304,3543573,2269,0,0,1,"0","valid"
"1848",35,40,2,12,1,3550166,3553822,3656,0,0,1,"0","orth"
"1849",35,37,5,13,1,3566738,3569576,2838,1,0,0,"20","orth"
"1850",35,15,1,14,1,3576756,3578871,2115,1,1,1,"0","valid"
"1851",35,52,2,15,1,3591719,3594766,3047,1,1,1,"0","orth"
"1852",35,4,2,16,1,3603060,3605355,2295,0,0,1,"0","orth"
"1853",35,2,6,17,1,3652051,3655090,3039,1,1,1,"20","mask"
"1854",35,47,3,18,1,3661015,3663442,2427,1,1,1,"0","mask"
"1855",35,16,2,19,1,3669497,3672470,2973,0,0,1,"0","orth"
"1856",35,32,6,20,1,3709501,3712156,2655,1,1,1,"20","mask"
"1857",35,39,1,21,1,3722940,3725399,2459,1,1,1,"0","valid"
"1858",35,21,1,22,1,3731216,3733828,2612,1,1,1,"0","valid"
"1859",35,41,3,23,1,3749493,3752428,2935,0,0,1,"0","mask"
"1860",35,11,3,24,1,3775074,3777492,2418,0,0,1,"0","mask"
"1861",35,7,5,25,1,3794938,3797971,3033,1,1,1,"20","orth"
"1862",35,38,6,26,1,3816199,3818456,2257,0,0,1,"20","mask"
"1863",35,30,4,27,1,3824314,3826127,1813,1,1,1,"20","valid"
"1864",35,34,2,28,1,3843283,3846433,3150,1,1,1,"0","orth"
"1865",35,45,1,29,1,3851483,3853950,2467,1,1,1,"0","valid"
"1866",35,36,4,30,1,3860335,3862973,2638,1,1,1,"20","valid"
"1867",35,10,2,31,1,3874870,3877281,2411,0,0,1,"0","orth"
"1868",35,26,6,32,1,3889694,3892904,3210,1,0,0,"20","mask"
"1869",35,14,6,33,1,3974638,3976858,2220,1,1,1,"20","mask"
"1870",35,31,5,34,1,3989371,3991374,2003,0,0,1,"20","orth"
"1871",35,22,2,35,1,4005335,4007688,2353,1,1,1,"0","orth"
"1872",35,6,4,36,1,4020650,4022621,1971,0,0,1,"20","valid"
"1873",35,53,3,37,1,4031151,4032957,1806,0,0,1,"0","mask"
"1874",35,19,5,38,1,4038788,4041622,2834,1,0,0,"20","orth"
"1875",35,35,3,39,1,4097299,4100452,3153,0,0,1,"0","mask"
"1876",35,50,6,40,1,4134036,4136574,2538,1,1,1,"20","mask"
"1877",35,3,1,41,1,4143071,4145136,2065,1,1,1,"0","valid"
"1878",35,54,4,42,1,4151342,4153934,2592,1,1,1,"20","valid"
"1879",35,20,6,43,1,4165032,4167961,2929,1,1,1,"20","mask"
"1880",35,13,5,44,1,4228476,4230398,1922,1,1,1,"20","orth"
"1881",35,24,4,45,1,4236711,4239294,2583,0,0,1,"20","valid"
"1882",35,29,3,46,1,4261375,4264105,2730,1,1,1,"0","mask"
"1883",35,18,4,47,1,4309523,4312907,3384,0,0,1,"20","valid"
"1884",35,9,1,48,1,4319566,4322164,2598,1,1,1,"0","valid"
"1885",35,8,6,49,1,4461602,4463952,2350,0,0,1,"20","mask"
"1886",35,25,5,50,1,4475795,4478213,2418,0,0,1,"20","orth"
"1887",35,1,5,51,1,4519893,4523003,3110,0,0,1,"20","orth"
"1888",35,12,4,52,1,4551397,4555026,3629,0,0,1,"20","valid"
"1889",35,5,3,53,1,4567274,4570032,2758,0,0,1,"0","mask"
"1890",35,49,5,54,1,4576367,4578944,2577,0,0,1,"20","orth"
"1891",36,12,5,1,1,226864,230087,3223,0,0,1,"20","orth"
"1892",36,52,3,2,1,244015,246705,2690,1,1,1,"0","mask"
"1893",36,23,4,3,1,260947,263503,2556,0,0,1,"20","valid"
"1894",36,50,1,4,1,270994,274210,3216,1,1,1,"0","valid"
"1895",36,42,5,5,1,291370,293863,2493,1,1,1,"20","orth"
"1896",36,6,5,6,1,310550,313231,2681,0,0,1,"20","orth"
"1897",36,26,1,7,1,340358,345492,5134,1,0,0,"0","valid"
"1898",36,7,6,8,1,368431,371643,3212,1,1,1,"20","mask"
"1899",36,25,6,9,1,378637,381158,2521,0,0,1,"20","mask"
"1900",36,10,3,10,1,405101,407928,2827,0,0,1,"0","mask"
"1901",36,53,4,11,1,422292,424528,2236,0,0,1,"20","valid"
"1902",36,54,5,12,1,432046,436079,4033,1,1,1,"20","orth"
"1903",36,43,6,13,1,448198,450719,2521,0,0,1,"20","mask"
"1904",36,11,4,14,1,464734,467906,3172,0,0,1,"20","valid"
"1905",36,28,3,15,1,477379,479808,2429,0,0,1,"0","mask"
"1906",36,15,2,16,1,493798,496190,2392,1,1,1,"0","orth"
"1907",36,32,1,17,1,531986,535262,3276,1,1,1,"0","valid"
"1908",36,34,3,18,1,543565,546578,3013,1,1,1,"0","mask"
"1909",36,17,4,19,1,562358,565510,3152,1,1,1,"20","valid"
"1910",36,13,6,20,1,589182,591680,2498,1,1,1,"20","mask"
"1911",36,37,6,21,1,603596,606468,2872,1,1,1,"20","mask"
"1912",36,14,1,22,1,630056,632305,2249,1,1,1,"0","valid"
"1913",36,47,4,23,1,646904,648994,2090,1,1,1,"20","valid"
"1914",36,2,1,24,1,656897,660090,3193,1,1,1,"0","valid"
"1915",36,16,3,25,1,667659,671217,3558,0,0,1,"0","mask"
"1916",36,27,2,26,1,694505,697681,3176,0,0,1,"0","orth"
"1917",36,46,3,27,1,710797,713175,2378,0,0,1,"0","mask"
"1918",36,51,2,28,1,725140,727497,2357,0,0,1,"0","orth"
"1919",36,21,2,29,1,779498,782303,2805,1,1,1,"0","orth"
"1920",36,29,4,30,1,790939,794473,3534,1,1,1,"20","valid"
"1921",36,20,1,31,1,856011,858461,2450,1,1,1,"0","valid"
"1922",36,41,4,32,1,915100,918148,3048,0,0,1,"20","valid"
"1923",36,19,6,33,1,924714,930423,5709,1,1,1,"20","mask"
"1924",36,31,6,34,1,952465,956352,3887,0,0,1,"20","mask"
"1925",36,49,6,35,1,993950,996039,2089,0,0,1,"20","mask"
"1926",36,8,1,36,1,1002760,1005860,3100,0,0,1,"0","valid"
"1927",36,48,5,37,1,1019545,1022647,3102,0,0,1,"20","orth"
"1928",36,18,5,38,1,1034574,1037182,2608,0,0,1,"20","orth"
"1929",36,22,3,39,1,1050598,1053118,2520,1,1,1,"0","mask"
"1930",36,36,5,40,1,1073845,1076743,2898,1,1,1,"20","orth"
"1931",36,5,4,41,1,1083683,1086418,2735,0,0,1,"20","valid"
"1932",36,30,5,42,1,1091734,1094330,2596,1,1,1,"20","orth"
"1933",36,39,2,43,1,1125250,1132041,6791,1,0,0,"0","orth"
"1934",36,3,2,44,1,1152575,1155340,2765,1,1,1,"0","orth"
"1935",36,35,4,45,1,1161304,1165202,3898,0,0,1,"20","valid"
"1936",36,38,1,46,1,1189921,1192038,2117,0,0,1,"0","valid"
"1937",36,44,1,47,1,1197858,1200536,2678,1,1,1,"0","valid"
"1938",36,33,2,48,1,1213056,1215230,2174,0,0,1,"0","orth"
"1939",36,24,5,49,1,1250604,1253344,2740,0,0,1,"20","orth"
"1940",36,40,3,50,1,1261008,1264299,3291,0,0,1,"0","mask"
"1941",36,9,2,51,1,1305662,1308209,2547,1,1,1,"0","orth"
"1942",36,45,2,52,1,1314142,1316493,2351,1,1,1,"0","orth"
"1943",36,4,3,53,1,1376172,1378923,2751,0,0,1,"0","mask"
"1944",36,1,6,54,1,1394803,1397696,2893,0,0,1,"20","mask"
"1945",37,43,1,1,1,3587265,3590101,2836,0,0,1,"0","valid"
"1946",37,17,5,2,1,3605336,3607916,2580,1,1,1,"20","orth"
"1947",37,41,5,3,1,3614634,3617424,2790,0,0,1,"20","orth"
"1948",37,10,4,4,1,3669606,3672498,2892,0,0,1,"20","valid"
"1949",37,50,2,5,1,3685859,3690125,4266,1,1,1,"0","orth"
"1950",37,46,4,6,1,3723254,3726579,3325,0,0,1,"20","valid"
"1951",37,14,2,7,1,3733431,3736861,3430,1,1,1,"0","orth"
"1952",37,40,4,8,1,3753011,3756156,3145,0,0,1,"20","valid"
"1953",37,39,3,9,1,3782778,3785493,2715,1,1,1,"0","mask"
"1954",37,24,6,10,1,3798729,3801788,3059,0,0,1,"20","mask"
"1955",37,8,2,11,1,3809972,3813042,3070,0,0,1,"0","orth"
"1956",37,16,4,12,1,3836317,3838869,2552,0,0,1,"20","valid"
"1957",37,49,1,13,1,3860590,3862771,2181,0,0,1,"0","valid"
"1958",37,25,1,14,1,3869512,3872281,2769,0,0,1,"0","valid"
"1959",37,11,5,15,1,3885699,3888877,3178,0,0,1,"20","orth"
"1960",37,4,4,16,1,3909408,3911423,2015,0,0,1,"20","valid"
"1961",37,7,1,17,1,3918700,3923337,4637,1,1,1,"0","valid"
"1962",37,26,2,18,1,3966396,3969609,3213,1,1,1,"0","orth"
"1963",37,12,6,19,1,3977056,3979700,2644,0,0,1,"20","mask"
"1964",37,53,5,20,1,3993045,3995885,2840,0,0,1,"20","orth"
"1965",37,27,3,21,1,4004624,4007036,2412,0,0,1,"0","mask"
"1966",37,9,3,22,1,4013758,4016820,3062,1,1,1,"0","mask"
"1967",37,6,6,23,1,4030791,4032945,2154,0,0,1,"20","mask"
"1968",37,45,3,24,1,4046752,4049659,2907,1,1,1,"0","mask"
"1969",37,34,4,25,1,4057192,4061106,3914,1,1,1,"20","valid"
"1970",37,33,3,26,1,4078302,4082360,4058,0,0,1,"0","mask"
"1971",37,30,6,27,1,4088294,4090650,2356,1,1,1,"20","mask"
"1972",37,1,1,28,1,4097225,4099930,2705,0,0,1,"0","valid"
"1973",37,21,3,29,1,4163102,4166622,3520,1,1,1,"0","mask"
"1974",37,19,1,30,1,4172424,4178347,5923,1,1,1,"0","valid"
"1975",37,38,2,31,1,4205577,4207905,2328,0,0,1,"0","orth"
"1976",37,3,3,32,1,4242764,4245960,3196,1,1,1,"0","mask"
"1977",37,20,2,33,1,4288892,4291506,2614,1,1,1,"0","orth"
"1978",37,2,2,34,1,4330545,4333671,3126,1,1,1,"0","orth"
"1979",37,36,6,35,1,4345194,4349509,4315,1,1,1,"20","mask"
"1980",37,5,5,36,1,4370405,4373471,3066,0,0,1,"20","orth"
"1981",37,28,4,37,1,4380038,4383165,3127,0,0,1,"20","valid"
"1982",37,54,6,38,1,4390731,4397743,7012,1,0,0,"20","mask"
"1983",37,31,1,39,1,4405919,4409782,3863,0,0,1,"0","valid"
"1984",37,37,1,40,1,4416110,4418794,2684,1,1,1,"0","valid"
"1985",37,35,5,41,1,4431926,4435397,3471,0,0,1,"20","orth"
"1986",37,22,4,42,1,4441821,4444999,3178,1,1,1,"20","valid"
"1987",37,32,2,43,1,4485256,4488603,3347,1,1,1,"0","orth"
"1988",37,15,3,44,1,4494361,4497148,2787,1,1,1,"0","mask"
"1989",37,18,6,45,1,4517853,4521076,3223,0,0,1,"20","mask"
"1990",37,23,5,46,1,4539852,4542437,2585,0,0,1,"20","orth"
"1991",37,51,3,47,1,4548583,4551294,2711,0,0,1,"0","mask"
"1992",37,42,6,48,1,4557185,4560022,2837,1,1,1,"20","mask"
"1993",37,44,2,49,1,4565358,4568146,2788,1,1,1,"0","orth"
"1994",37,52,4,50,1,4601619,4604501,2882,1,1,1,"20","valid"
"1995",37,47,5,51,1,4622414,4624704,2290,1,1,1,"20","orth"
"1996",37,13,1,52,1,4639580,4641989,2409,1,1,1,"0","valid"
"1997",37,48,6,53,1,4665697,4668166,2469,0,0,1,"20","mask"
"1998",37,29,5,54,1,4705412,4708108,2696,1,1,1,"20","orth"
"1999",38,26,3,1,1,5813750,5817836,4086,1,0,0,"0","mask"
"2000",38,37,2,2,1,5828498,5833880,5382,1,1,1,"0","orth"
"2001",38,3,4,3,1,5843024,5845491,2467,1,1,1,"20","valid"
"2002",38,30,1,4,1,5856075,5858805,2730,1,1,1,"0","valid"
"2003",38,47,6,5,1,5865663,5869062,3399,1,1,1,"20","mask"
"2004",38,49,2,6,1,5909111,5912221,3110,0,0,1,"0","orth"
"2005",38,13,2,7,1,5928316,5931909,3593,1,1,1,"0","orth"
"2006",38,25,2,8,1,5939755,5942073,2318,0,0,1,"0","orth"
"2007",38,43,2,9,1,6178645,6181238,2593,0,0,1,"0","orth"
"2008",38,46,5,10,1,6249833,6253550,3717,0,0,1,"20","orth"
"2009",38,50,3,11,1,6401868,6405875,4007,1,1,1,"0","mask"
"2010",38,52,5,12,1,6433734,6436427,2693,1,1,1,"20","orth"
"2011",38,53,6,13,1,6465622,6468305,2683,0,0,1,"20","mask"
