"","subject","item","sentcond","questcond","dependnum","starttime","endtime","subresp","correctresp","accuracy","prev","deg","cond"
"781",25,5,5,7,1,3595032,3596497,7,7,1,"orth","20",5
"782",25,27,3,7,1,3615733,3616861,7,7,1,"phon","20",3
"783",25,16,8,7,1,3622843,3625125,7,7,1,"invalid","0",8
"784",25,8,8,7,1,3649745,3651232,7,7,1,"invalid","0",8
"785",25,22,6,6,1,3662987,3665361,7,6,0,"orth","0",6
"786",25,9,1,6,1,3678977,3680495,6,6,1,"valid","20",1
"787",25,24,8,7,1,3719924,3721296,7,7,1,"invalid","0",8
"788",25,32,8,6,1,3746442,3747739,6,6,1,"invalid","0",8
"789",25,4,4,7,1,3753701,3754678,7,7,1,"phon","0",4
"790",25,7,7,6,1,3761053,3762656,6,6,1,"invalid","20",7
"791",25,2,2,6,1,3785181,3786639,6,6,1,"valid","0",2
"792",25,25,1,7,1,3793461,3794732,7,7,1,"valid","20",1
"793",25,1,1,7,1,3813454,3814354,7,7,1,"valid","20",1
"794",25,17,1,6,1,3826385,3828016,6,6,1,"valid","20",1
"795",25,3,3,6,1,3858494,3859850,6,6,1,"phon","20",3
"796",25,6,6,7,1,3874335,3877446,7,7,1,"orth","0",6
"797",25,12,4,7,1,3890375,3891613,7,7,1,"phon","0",4
"798",25,31,7,7,1,3903548,3904341,7,7,1,"invalid","20",7
"799",25,10,2,7,1,3916086,3917667,7,7,1,"valid","0",2
"800",25,20,4,6,1,3922982,3924357,6,6,1,"phon","0",4
"801",26,25,2,7,1,8876947,8879024,7,7,1,"valid","0",2
"802",26,29,6,6,1,8887585,8890965,7,6,0,"orth","0",6
"803",26,10,3,7,1,8960913,8965234,7,7,1,"phon","20",3
"804",26,8,1,7,1,8977329,8979420,7,7,1,"valid","20",1
"805",26,2,3,6,1,9018762,9021521,6,6,1,"phon","20",3
"806",26,11,4,7,1,9030063,9032846,6,7,0,"phon","0",4
"807",26,17,2,6,1,9041495,9043324,6,6,1,"valid","0",2
"808",26,5,6,7,1,9060373,9065621,7,7,1,"orth","0",6
"809",26,26,3,6,1,9077080,9079121,6,6,1,"phon","20",3
"810",26,7,8,6,1,9094616,9099115,6,6,1,"invalid","0",8
"811",26,1,2,7,1,9113904,9117266,6,7,0,"valid","0",2
"812",26,13,6,6,1,9126145,9127785,6,6,1,"orth","0",6
"813",26,27,4,7,1,9141569,9144251,7,7,1,"phon","0",4
"814",26,3,4,6,1,9166409,9170132,6,6,1,"phon","0",4
"815",26,6,7,7,1,9177649,9179536,7,7,1,"invalid","20",7
"816",26,22,7,6,1,9195775,9198409,6,6,1,"invalid","20",7
"817",26,12,5,7,1,9276304,9281523,7,7,1,"orth","20",5
"818",26,18,3,7,1,9289544,9297490,6,7,0,"phon","20",3
"819",26,30,7,6,1,9318524,9320437,6,6,1,"invalid","20",7
"820",26,16,1,7,1,9332412,9334132,6,7,0,"valid","20",1
"821",26,15,8,6,1,9351055,9352665,6,6,1,"invalid","0",8
"822",26,19,4,6,1,9382994,9385168,6,6,1,"phon","0",4
"823",26,20,5,6,1,9398916,9400129,6,6,1,"orth","20",5
"824",26,21,6,6,1,9438791,9440595,6,6,1,"orth","0",6
"825",26,14,7,6,1,9457626,9458858,6,6,1,"invalid","20",7
"826",26,23,8,7,1,9482124,9484638,7,7,1,"invalid","0",8
"827",26,32,1,6,1,9502485,9504356,6,6,1,"valid","20",1
"828",26,28,5,7,1,9517284,9519113,7,7,1,"orth","20",5
"829",26,31,8,7,1,9525910,9527444,7,7,1,"invalid","0",8
"830",26,4,5,7,1,9555086,9556470,7,7,1,"orth","20",5
"831",26,24,1,7,1,9598462,9601839,6,7,0,"valid","20",1
"832",26,9,2,6,1,9609401,9611612,6,6,1,"valid","0",2
"833",27,29,7,6,1,10834358,10836205,6,6,1,"invalid","20",7
"834",27,23,1,7,1,10843847,10844760,7,7,1,"valid","20",1
"835",27,25,3,7,1,10857673,10858992,7,7,1,"phon","20",3
"836",27,8,2,7,1,10868431,10869830,7,7,1,"valid","0",2
"837",27,28,6,7,1,10877117,10878820,7,7,1,"orth","0",6
"838",27,1,3,7,1,10887372,10889577,7,7,1,"phon","20",3
"839",27,15,1,6,1,10904185,10905636,6,6,1,"valid","20",1
"840",27,13,7,6,1,10915084,10916508,6,6,1,"invalid","20",7
"841",27,26,4,6,1,10925670,10931499,7,6,0,"phon","0",4
"842",27,5,7,7,1,10991827,10994146,7,7,1,"invalid","20",7
"843",27,20,6,6,1,11012967,11015184,6,6,1,"orth","0",6
"844",27,17,3,6,1,11036053,11041350,6,6,1,"phon","20",3
"845",27,21,7,6,1,11062130,11063634,6,6,1,"invalid","20",7
"846",27,9,3,6,1,11072071,11073591,6,6,1,"phon","20",3
"847",27,32,2,6,1,11108753,11110713,6,6,1,"valid","0",2
"848",27,19,5,6,1,11145013,11148725,7,6,0,"orth","20",5
"849",27,14,8,6,1,11158439,11162614,6,6,1,"invalid","0",8
"850",27,6,8,7,1,11184718,11187553,7,7,1,"invalid","0",8
"851",27,7,1,6,1,11217824,11220668,6,6,1,"valid","20",1
"852",27,30,8,6,1,11232751,11234199,6,6,1,"invalid","0",8
"853",27,11,5,7,1,11240832,11242829,7,7,1,"orth","20",5
"854",27,18,4,7,1,11255334,11257671,7,7,1,"phon","0",4
"855",27,24,2,7,1,11295047,11298966,7,7,1,"valid","0",2
"856",27,2,4,6,1,11347930,11350998,6,6,1,"phon","0",4
"857",27,12,6,7,1,11359348,11360869,7,7,1,"orth","0",6
"858",27,3,5,6,1,11384779,11386114,6,6,1,"orth","20",5
"859",27,16,2,7,1,11394167,11395505,7,7,1,"valid","0",2
"860",27,10,4,7,1,11413417,11415157,7,7,1,"phon","0",4
"861",27,31,1,7,1,11431023,11436381,7,7,1,"valid","20",1
"862",27,27,5,7,1,11452395,11453898,7,7,1,"orth","20",5
"863",27,22,8,6,1,11534201,11536560,6,6,1,"invalid","0",8
"864",27,4,6,7,1,11559250,11560160,7,7,1,"orth","0",6
"865",28,24,3,7,1,12499112,12501624,7,7,1,"phon","20",3
"866",28,31,2,7,1,12538549,12541875,7,7,1,"valid","0",2
"867",28,25,4,7,1,12555125,12556567,7,7,1,"phon","0",4
"868",28,11,6,7,1,12562437,12565238,7,7,1,"orth","0",6
"869",28,6,1,7,1,12637007,12638938,7,7,1,"valid","20",1
"870",28,17,4,6,1,12668712,12670257,6,6,1,"phon","0",4
"871",28,7,2,6,1,12700883,12702923,6,6,1,"valid","0",2
"872",28,8,3,7,1,12719879,12721993,7,7,1,"phon","20",3
"873",28,21,8,6,1,12730468,12731898,6,6,1,"invalid","0",8
"874",28,26,5,6,1,12738461,12740125,6,6,1,"orth","20",5
"875",28,20,7,6,1,12751589,12753962,6,6,1,"invalid","20",7
"876",28,2,5,6,1,12762916,12765153,6,6,1,"orth","20",5
"877",28,9,4,6,1,12771031,12772618,6,6,1,"phon","0",4
"878",28,4,7,7,1,12787768,12788811,7,7,1,"invalid","20",7
"879",28,19,6,6,1,12810785,12811575,6,6,1,"orth","0",6
"880",28,10,5,7,1,12821567,12824210,7,7,1,"orth","20",5
"881",28,28,7,7,1,12836164,12838509,7,7,1,"invalid","20",7
"882",28,14,1,6,1,12858465,12861030,6,6,1,"valid","20",1
"883",28,16,3,7,1,12904280,12906258,7,7,1,"phon","20",3
"884",28,1,4,7,1,12932137,12933693,7,7,1,"phon","0",4
"885",28,29,8,6,1,12945786,12947344,6,6,1,"invalid","0",8
"886",28,13,8,6,1,12954766,12956334,6,6,1,"invalid","0",8
"887",28,18,5,7,1,12979942,12981845,7,7,1,"orth","20",5
"888",28,5,8,7,1,12987676,12989339,7,7,1,"invalid","0",8
"889",28,12,7,7,1,12994733,12996353,7,7,1,"invalid","20",7
"890",28,30,1,6,1,13008104,13009840,6,6,1,"valid","20",1
"891",28,3,6,6,1,13028640,13029726,6,6,1,"orth","0",6
"892",28,15,2,6,1,13040951,13042532,6,6,1,"valid","0",2
"893",28,23,2,7,1,13057738,13059176,7,7,1,"valid","0",2
"894",28,32,3,6,1,13065429,13066928,6,6,1,"phon","20",3
"895",28,22,1,6,1,13083407,13084793,6,6,1,"valid","20",1
"896",28,27,6,7,1,13091450,13092692,7,7,1,"orth","0",6
"897",29,24,4,7,1,15656022,15658320,7,7,1,"phon","0",4
"898",29,26,6,6,1,15677566,15679862,6,6,1,"orth","0",6
"899",29,5,1,7,1,15698011,15700979,7,7,1,"valid","20",1
"900",29,17,5,6,1,15711777,15713712,6,6,1,"orth","20",5
"901",29,25,5,7,1,15726297,15729371,7,7,1,"orth","20",5
"902",29,2,6,6,1,15740982,15744145,6,6,1,"orth","0",6
"903",29,23,3,7,1,15788430,15789559,7,7,1,"phon","20",3
"904",29,8,4,7,1,15800594,15802729,7,7,1,"phon","0",4
"905",29,29,1,6,1,15821755,15824766,6,6,1,"valid","20",1
"906",29,6,2,7,1,15865652,15868652,7,7,1,"valid","0",2
"907",29,18,6,7,1,15886128,15887844,6,7,0,"orth","0",6
"908",29,12,8,7,1,15897841,15900462,7,7,1,"invalid","0",8
"909",29,4,8,7,1,16008277,16011844,7,7,1,"invalid","0",8
"910",29,19,7,6,1,16034859,16036555,6,6,1,"invalid","20",7
"911",29,1,5,7,1,16050263,16053616,6,7,0,"orth","20",5
"912",29,32,4,6,1,16070694,16072662,6,6,1,"phon","0",4
"913",29,13,1,6,1,16085326,16087148,6,6,1,"valid","20",1
"914",29,20,8,6,1,16103686,16104988,6,6,1,"invalid","0",8
"915",29,9,5,6,1,16121426,16124378,6,6,1,"orth","20",5
"916",29,15,3,6,1,16148190,16150127,6,6,1,"phon","20",3
"917",29,16,4,7,1,16157315,16159633,7,7,1,"phon","0",4
"918",29,27,7,7,1,16166090,16167613,7,7,1,"invalid","20",7
"919",29,30,2,6,1,16182346,16185209,6,6,1,"valid","0",2
"920",29,10,6,7,1,16192929,16195027,7,7,1,"orth","0",6
"921",29,11,7,7,1,16201397,16203726,7,7,1,"invalid","20",7
"922",29,21,1,6,1,16250503,16252404,6,6,1,"valid","20",1
"923",29,7,3,6,1,16281253,16283817,6,6,1,"phon","20",3
"924",29,22,2,6,1,16298328,16300231,6,6,1,"valid","0",2
"925",29,14,2,6,1,16322497,16324228,6,6,1,"valid","0",2
"926",29,31,3,7,1,16341316,16343734,7,7,1,"phon","20",3
"927",29,3,7,6,1,16355632,16357287,6,6,1,"invalid","20",7
"928",29,28,8,7,1,16384194,16386261,7,7,1,"invalid","0",8
"929",30,5,2,7,1,16921174,16924630,7,7,1,"valid","0",2
"930",30,11,8,7,1,16962656,16964331,6,7,0,"invalid","0",8
"931",30,29,2,6,1,16991731,16996679,6,6,1,"valid","0",2
"932",30,25,6,7,1,17020078,17022433,7,7,1,"orth","0",6
"933",30,26,7,6,1,17037381,17039425,6,6,1,"invalid","20",7
"934",30,17,6,6,1,17077461,17078934,6,6,1,"orth","0",6
"935",30,22,3,6,1,17089572,17091643,6,6,1,"phon","20",3
"936",30,6,3,7,1,17112823,17114538,7,7,1,"phon","20",3
"937",30,27,8,7,1,17135939,17137842,7,7,1,"invalid","0",8
"938",30,8,5,7,1,17146219,17147948,7,7,1,"orth","20",5
"939",30,31,4,7,1,17158864,17162836,7,7,1,"phon","0",4
"940",30,3,8,6,1,17187351,17189503,6,6,1,"invalid","0",8
"941",30,18,7,7,1,17199378,17201273,7,7,1,"invalid","20",7
"942",30,2,7,6,1,17224601,17226893,6,6,1,"invalid","20",7
"943",30,16,5,7,1,17235325,17237335,7,7,1,"orth","20",5
"944",30,10,7,7,1,17264340,17266371,7,7,1,"invalid","20",7
"945",30,7,4,6,1,17284976,17287380,6,6,1,"phon","0",4
"946",30,23,4,7,1,17317698,17319007,7,7,1,"phon","0",4
"947",30,13,2,6,1,17344051,17346346,6,6,1,"valid","0",2
"948",30,15,4,6,1,17360529,17362879,6,6,1,"phon","0",4
"949",30,14,3,6,1,17408008,17410604,6,6,1,"phon","20",3
"950",30,19,8,6,1,17434857,17437008,6,6,1,"invalid","0",8
"951",30,1,6,7,1,17454859,17457410,7,7,1,"orth","0",6
"952",30,20,1,6,1,17464602,17466642,6,6,1,"valid","20",1
"953",30,24,5,7,1,17486260,17488836,7,7,1,"orth","20",5
"954",30,21,2,6,1,17505987,17507924,6,6,1,"valid","0",2
"955",30,4,1,7,1,17515169,17516368,7,7,1,"valid","20",1
"956",30,28,1,7,1,17531708,17533778,7,7,1,"valid","20",1
"957",30,30,3,6,1,17566112,17567524,6,6,1,"phon","20",3
"958",30,12,1,7,1,17600001,17602348,7,7,1,"valid","20",1
"959",30,32,5,6,1,17619199,17621119,6,6,1,"orth","20",5
"960",30,9,6,6,1,17638878,17641793,6,6,1,"orth","0",6
"961",31,14,4,6,1,17998114,18000693,6,6,1,"phon","0",4
"962",31,11,1,7,1,18008885,18010383,7,7,1,"valid","20",1
"963",31,7,5,6,1,18035376,18038173,6,6,1,"orth","20",5
"964",31,13,3,6,1,18056743,18058260,6,6,1,"phon","20",3
"965",31,21,3,6,1,18073992,18075588,6,6,1,"phon","20",3
"966",31,10,8,7,1,18108883,18110912,7,7,1,"invalid","0",8
"967",31,27,1,7,1,18129702,18132020,7,7,1,"valid","20",1
"968",31,26,8,6,1,18140414,18142587,6,6,1,"invalid","0",8
"969",31,8,6,7,1,18164056,18166138,7,7,1,"orth","0",6
"970",31,1,7,7,1,18180152,18181978,7,7,1,"invalid","20",7
"971",31,22,4,6,1,18189547,18194022,6,6,1,"phon","0",4
"972",31,24,6,7,1,18236892,18238774,7,7,1,"orth","0",6
"973",31,9,7,6,1,18246859,18248823,6,6,1,"invalid","20",7
"974",31,25,7,7,1,18256898,18258353,7,7,1,"invalid","20",7
"975",31,2,8,6,1,18272918,18274743,6,6,1,"invalid","0",8
"976",31,12,2,7,1,18319250,18321085,7,7,1,"valid","0",2
"977",31,17,7,6,1,18326889,18328953,6,6,1,"invalid","20",7
"978",31,31,5,7,1,18335831,18337715,7,7,1,"orth","20",5
"979",31,6,4,7,1,18374783,18378650,7,7,1,"phon","0",4
"980",31,3,1,6,1,18427675,18429189,6,6,1,"valid","20",1
"981",31,28,2,7,1,18435758,18437453,7,7,1,"valid","0",2
"982",31,16,6,7,1,18447581,18449046,7,7,1,"orth","0",6
"983",31,4,2,7,1,18459012,18460146,7,7,1,"valid","0",2
"984",31,29,3,6,1,18466120,18468103,6,6,1,"phon","20",3
"985",31,15,5,6,1,18477902,18479651,6,6,1,"orth","20",5
"986",31,18,8,7,1,18490610,18493764,7,7,1,"invalid","0",8
"987",31,19,1,6,1,18499126,18502675,6,6,1,"valid","20",1
"988",31,23,5,7,1,18514135,18516003,7,7,1,"orth","20",5
"989",31,32,6,6,1,18521750,18523161,6,6,1,"orth","0",6
"990",31,5,3,7,1,18534293,18536245,7,7,1,"phon","20",3
"991",31,30,4,6,1,18550529,18552352,6,6,1,"phon","0",4
"992",31,20,2,6,1,18563547,18565166,6,6,1,"valid","0",2
"993",32,29,4,6,1,19540788,19542218,6,6,1,"phon","0",4
"994",32,17,8,6,1,19552905,19554889,6,6,1,"invalid","0",8
"995",32,7,6,6,1,19564680,19567921,7,6,0,"orth","0",6
"996",32,6,5,7,1,19578801,19581595,7,7,1,"orth","20",5
"997",32,2,1,6,1,19590632,19592070,6,6,1,"valid","20",1
"998",32,10,1,7,1,19608326,19610394,7,7,1,"valid","20",1
"999",32,5,4,7,1,19637424,19639875,7,7,1,"phon","0",4
"1000",32,24,7,7,1,19649272,19650739,7,7,1,"invalid","20",7
"1001",32,4,3,7,1,19668730,19669936,7,7,1,"phon","20",3
"1002",32,32,7,6,1,19699585,19701300,6,6,1,"invalid","20",7
"1003",32,12,3,7,1,19727896,19729431,7,7,1,"phon","20",3
"1004",32,16,7,7,1,19745948,19747562,7,7,1,"invalid","20",7
"1005",32,1,8,7,1,19754137,19755798,7,7,1,"invalid","0",8
"1006",32,25,8,7,1,19788662,19789674,7,7,1,"invalid","0",8
"1007",32,22,5,6,1,19805838,19807376,6,6,1,"orth","20",5
"1008",32,18,1,7,1,19836931,19838297,7,7,1,"valid","20",1
"1009",32,21,4,6,1,19846870,19848132,6,6,1,"phon","0",4
"1010",32,13,4,6,1,19858415,19859555,6,6,1,"phon","0",4
"1011",32,3,2,6,1,19867060,19868611,6,6,1,"valid","0",2
"1012",32,31,6,7,1,19921510,19925408,7,7,1,"orth","0",6
"1013",32,28,3,7,1,19932874,19934254,7,7,1,"phon","20",3
"1014",32,27,2,7,1,19941910,19942765,6,7,0,"valid","0",2
"1015",32,9,8,6,1,19964509,19965803,6,6,1,"invalid","0",8
"1016",32,14,5,6,1,19975120,19976556,7,6,0,"orth","20",5
"1017",32,20,3,6,1,19995328,19998177,6,6,1,"phon","20",3
"1018",32,30,5,6,1,20036444,20037552,6,6,1,"orth","20",5
"1019",32,11,2,7,1,20044598,20047410,6,7,0,"valid","0",2
"1020",32,23,6,7,1,20058419,20059475,7,7,1,"orth","0",6
"1021",32,19,2,6,1,20066874,20069149,7,6,0,"valid","0",2
"1022",32,26,1,6,1,20094523,20095520,6,6,1,"valid","20",1
"1023",32,8,7,7,1,20103600,20104830,7,7,1,"invalid","20",7
"1024",32,15,6,6,1,20136249,20137879,6,6,1,"orth","0",6
"1025",33,8,8,7,1,3110928,3114555,7,7,1,"invalid","0",8
"1026",33,31,7,7,1,3177516,3180053,7,7,1,"invalid","20",7
"1027",33,27,3,7,1,3197568,3200065,7,7,1,"phon","20",3
"1028",33,13,5,6,1,3207683,3210531,6,6,1,"orth","20",5
"1029",33,11,3,7,1,3239711,3242336,7,7,1,"phon","20",3
"1030",33,9,1,6,1,3260336,3264627,6,6,1,"valid","20",1
"1031",33,21,5,6,1,3274045,3276354,6,6,1,"orth","20",5
"1032",33,16,8,7,1,3283818,3285910,7,7,1,"invalid","0",8
"1033",33,18,2,7,1,3309178,3312273,7,7,1,"valid","0",2
"1034",33,32,8,6,1,3345169,3348419,6,6,1,"invalid","0",8
"1035",33,25,1,7,1,3366292,3369979,7,7,1,"valid","20",1
"1036",33,12,4,7,1,3382677,3384852,7,7,1,"phon","0",4
"1037",33,24,8,7,1,3418962,3421005,7,7,1,"invalid","0",8
"1038",33,20,4,6,1,3462522,3468189,6,6,1,"phon","0",4
"1039",33,7,7,6,1,3474573,3478895,6,6,1,"invalid","20",7
"1040",33,17,1,6,1,3486227,3488255,6,6,1,"valid","20",1
"1041",33,3,3,6,1,3503859,3505370,6,6,1,"phon","20",3
"1042",33,15,7,6,1,3517336,3519331,6,6,1,"invalid","20",7
"1043",33,30,6,6,1,3527670,3528931,6,6,1,"orth","0",6
"1044",33,2,2,6,1,3556035,3558323,6,6,1,"valid","0",2
"1045",33,22,6,6,1,3566746,3568669,6,6,1,"orth","0",6
"1046",33,23,7,7,1,3583620,3585539,7,7,1,"invalid","20",7
"1047",33,28,4,7,1,3593495,3595578,7,7,1,"phon","0",4
"1048",33,26,2,6,1,3636824,3639099,6,6,1,"valid","0",2
"1049",33,10,2,7,1,3647074,3649834,7,7,1,"valid","0",2
"1050",33,4,4,7,1,3717532,3718719,7,7,1,"phon","0",4
"1051",33,19,3,6,1,3727827,3730574,7,6,0,"phon","20",3
"1052",33,6,6,7,1,3749009,3752152,7,7,1,"orth","0",6
"1053",33,29,5,6,1,3776116,3782122,7,6,0,"orth","20",5
"1054",33,1,1,7,1,3794317,3796632,7,7,1,"valid","20",1
"1055",33,14,6,6,1,3805129,3806872,7,6,0,"orth","0",6
"1056",33,5,5,7,1,3838311,3840660,7,7,1,"orth","20",5
"1057",34,13,6,6,1,9950419,9952522,6,6,1,"orth","0",6
"1058",34,20,5,6,1,9987010,9989592,6,6,1,"orth","20",5
"1059",34,7,8,6,1,10124415,10129330,6,6,1,"invalid","0",8
"1060",34,11,4,7,1,10175628,10177408,6,7,0,"phon","0",4
"1061",34,30,7,6,1,10188371,10190066,6,6,1,"invalid","20",7
"1062",34,21,6,6,1,10196813,10199018,6,6,1,"orth","0",6
"1063",34,28,5,7,1,10218699,10221528,7,7,1,"orth","20",5
"1064",34,14,7,6,1,10258155,10260403,6,6,1,"invalid","20",7
"1065",34,5,6,7,1,10348355,10351768,7,7,1,"orth","0",6
"1066",34,10,3,7,1,10362006,10364520,7,7,1,"phon","20",3
"1067",34,18,3,7,1,10386388,10390898,7,7,1,"phon","20",3
"1068",34,19,4,6,1,10406172,10410027,6,6,1,"phon","0",4
"1069",34,1,2,7,1,10426162,10428062,7,7,1,"valid","0",2
"1070",34,15,8,6,1,10444130,10446318,6,6,1,"invalid","0",8
"1071",34,24,1,7,1,10458016,10461299,7,7,1,"valid","20",1
"1072",34,17,2,6,1,10468581,10470623,6,6,1,"valid","0",2
"1073",34,6,7,7,1,10488375,10491156,7,7,1,"invalid","20",7
"1074",34,22,7,6,1,10535936,10537825,6,6,1,"invalid","20",7
"1075",34,3,4,6,1,10546193,10547743,6,6,1,"phon","0",4
"1076",34,27,4,7,1,10566580,10568128,7,7,1,"phon","0",4
"1077",34,25,2,7,1,10581818,10583251,7,7,1,"valid","0",2
"1078",34,8,1,7,1,10593486,10595442,7,7,1,"valid","20",1
"1079",34,32,1,6,1,10602658,10603789,6,6,1,"valid","20",1
"1080",34,31,8,7,1,10661663,10663121,7,7,1,"invalid","0",8
"1081",34,29,6,6,1,10676044,10677508,6,6,1,"orth","0",6
"1082",34,2,3,6,1,10688498,10690425,6,6,1,"phon","20",3
"1083",34,12,5,7,1,10706100,10707828,7,7,1,"orth","20",5
"1084",34,23,8,7,1,10733755,10735034,7,7,1,"invalid","0",8
"1085",34,26,3,6,1,10743919,10746144,6,6,1,"phon","20",3
"1086",34,9,2,6,1,10757280,10759322,6,6,1,"valid","0",2
"1087",34,4,5,7,1,10766911,10767920,7,7,1,"orth","20",5
"1088",34,16,1,7,1,10777188,10778939,7,7,1,"valid","20",1
"1089",35,19,5,6,1,11941296,11944852,6,6,1,"orth","20",5
"1090",35,12,6,7,1,11965283,11967046,7,7,1,"orth","0",6
"1091",35,20,6,6,1,11982877,11984963,6,6,1,"orth","0",6
"1092",35,22,8,6,1,12010405,12012567,6,6,1,"invalid","0",8
"1093",35,1,3,7,1,12022990,12024721,7,7,1,"phon","20",3
"1094",35,5,7,7,1,12043363,12046032,7,7,1,"invalid","20",7
"1095",35,3,5,6,1,12054586,12056949,6,6,1,"orth","20",5
"1096",35,7,1,6,1,12069278,12073329,6,6,1,"valid","20",1
"1097",35,11,5,7,1,12104696,12107178,7,7,1,"orth","20",5
"1098",35,30,8,6,1,12123698,12125452,6,6,1,"invalid","0",8
"1099",35,4,6,7,1,12139794,12141123,7,7,1,"orth","0",6
"1100",35,9,3,6,1,12168901,12171678,7,6,0,"phon","20",3
"1101",35,21,7,6,1,12229199,12231365,6,6,1,"invalid","20",7
"1102",35,6,8,7,1,12259524,12261179,7,7,1,"invalid","0",8
"1103",35,32,2,6,1,12278136,12280075,6,6,1,"valid","0",2
"1104",35,27,5,7,1,12315045,12316577,7,7,1,"orth","20",5
"1105",35,15,1,6,1,12325416,12328584,6,6,1,"valid","20",1
"1106",35,18,4,7,1,12353934,12356083,7,7,1,"phon","0",4
"1107",35,29,7,6,1,12372310,12373910,6,6,1,"invalid","20",7
"1108",35,8,2,7,1,12393500,12395159,7,7,1,"valid","0",2
"1109",35,24,2,7,1,12460415,12463465,7,7,1,"valid","0",2
"1110",35,2,4,6,1,12509114,12511114,6,6,1,"phon","0",4
"1111",35,10,4,7,1,12518113,12519536,7,7,1,"phon","0",4
"1112",35,23,1,7,1,12525914,12527350,7,7,1,"valid","20",1
"1113",35,17,3,6,1,12552896,12554387,6,6,1,"phon","20",3
"1114",35,25,3,7,1,12567093,12568496,7,7,1,"phon","20",3
"1115",35,26,4,6,1,12624508,12626313,6,6,1,"phon","0",4
"1116",35,31,1,7,1,12635635,12636759,7,7,1,"valid","20",1
"1117",35,16,2,7,1,12645786,12647262,7,7,1,"valid","0",2
"1118",35,13,7,6,1,12665614,12667769,6,6,1,"invalid","20",7
"1119",35,14,8,6,1,12695871,12697963,6,6,1,"invalid","0",8
"1120",35,28,6,7,1,12712544,12713683,7,7,1,"orth","0",6
"1121",36,14,1,6,1,3361831,3364437,6,6,1,"valid","20",1
"1122",36,26,5,6,1,3371238,3373404,6,6,1,"orth","20",5
"1123",36,18,5,7,1,3380313,3382509,7,7,1,"orth","20",5
"1124",36,4,7,7,1,3388739,3394120,7,7,1,"invalid","20",7
"1125",36,6,1,7,1,3408347,3412532,7,7,1,"valid","20",1
"1126",36,24,3,7,1,3420150,3423235,7,7,1,"phon","20",3
"1127",36,29,8,6,1,3429669,3431000,6,6,1,"invalid","0",8
"1128",36,32,3,6,1,3439403,3440815,6,6,1,"phon","20",3
"1129",36,19,6,6,1,3447193,3451051,6,6,1,"orth","0",6
"1130",36,17,4,6,1,3476258,3478542,6,6,1,"phon","0",4
"1131",36,1,4,7,1,3485578,3488121,7,7,1,"phon","0",4
"1132",36,11,6,7,1,3506171,3509157,7,7,1,"orth","0",6
"1133",36,27,6,7,1,3518851,3520988,7,7,1,"orth","0",6
"1134",36,7,2,6,1,3547190,3549387,6,6,1,"valid","0",2
"1135",36,21,8,6,1,3556485,3558316,6,6,1,"invalid","0",8
"1136",36,22,1,6,1,3564919,3566236,7,6,0,"valid","20",1
"1137",36,31,2,7,1,3579029,3585773,6,7,0,"valid","0",2
"1138",36,15,2,6,1,3591962,3594166,6,6,1,"valid","0",2
"1139",36,3,6,6,1,3635446,3636955,6,6,1,"orth","0",6
"1140",36,9,4,6,1,3664682,3666404,6,6,1,"phon","0",4
"1141",36,23,2,7,1,3671794,3673087,7,7,1,"valid","0",2
"1142",36,20,7,6,1,3698924,3700533,6,6,1,"invalid","20",7
"1143",36,12,7,7,1,3722289,3724191,7,7,1,"invalid","20",7
"1144",36,25,4,7,1,3741918,3743703,7,7,1,"phon","0",4
"1145",36,13,8,6,1,3749804,3751085,6,6,1,"invalid","0",8
"1146",36,30,1,6,1,3756905,3758230,6,6,1,"valid","20",1
"1147",36,2,5,6,1,3809652,3812358,6,6,1,"orth","20",5
"1148",36,10,5,7,1,3824906,3826546,7,7,1,"orth","20",5
"1149",36,28,7,7,1,3842804,3845620,7,7,1,"invalid","20",7
"1150",36,8,3,7,1,3851517,3853201,7,7,1,"phon","20",3
"1151",36,5,8,7,1,3862724,3864657,7,7,1,"invalid","0",8
"1152",36,16,3,7,1,3899863,3901368,7,7,1,"phon","20",3
"1153",37,9,5,6,1,453196,458076,6,6,1,"orth","20",5
"1154",37,24,4,7,1,487707,490802,6,7,0,"phon","0",4
"1155",37,20,8,6,1,501297,502734,6,6,1,"invalid","0",8
"1156",37,15,3,6,1,523088,525625,6,6,1,"phon","20",3
"1157",37,28,8,7,1,534611,536250,7,7,1,"invalid","0",8
"1158",37,17,5,6,1,554357,557048,6,6,1,"orth","20",5
"1159",37,22,2,6,1,567887,569025,6,6,1,"valid","0",2
"1160",37,30,2,6,1,581398,582468,6,6,1,"valid","0",2
"1161",37,32,4,6,1,597669,598738,6,6,1,"phon","0",4
"1162",37,19,7,6,1,625138,632648,6,6,1,"invalid","20",7
"1163",37,7,3,6,1,639528,642142,6,6,1,"phon","20",3
"1164",37,2,6,6,1,658708,659921,6,6,1,"orth","0",6
"1165",37,11,7,7,1,672675,675224,6,7,0,"invalid","20",7
"1166",37,26,6,6,1,688918,690273,6,6,1,"orth","0",6
"1167",37,5,1,7,1,741885,743908,7,7,1,"valid","20",1
"1168",37,27,7,7,1,771668,774762,6,7,0,"invalid","20",7
"1169",37,8,4,7,1,791815,794514,7,7,1,"phon","0",4
"1170",37,25,5,7,1,802923,806152,7,7,1,"orth","20",5
"1171",37,18,6,7,1,871898,875500,6,7,0,"orth","0",6
