seq,subj,item,cond,R1,R2,R3,R4
49,12,80,3,996,208,213,480
46,13,1,5,1174,1008,459,1228
8,13,2,6,1486,376,281,903
75,13,3,7,669,153,233,646
12,13,4,8,1792,201,323,584
4,13,5,1,1326,177,385,839
2,13,6,2,,165,177,984
28,13,7,3,1294,185,352,671
37,13,8,4,1407,142,220,537
59,13,9,5,2640,198,410,1143
15,13,10,6,2246,402,306,761
48,13,11,7,488,253,268,948
39,13,12,8,1404,217,315,357
25,13,13,1,649,160,162,1154
68,13,14,2,1373,312,144,669
32,13,15,3,1186,432,328,334
70,13,16,4,1831,382,320,508
1,13,17,5,1898,296,239,1035
63,13,18,6,1324,135,198,419
7,13,19,7,781,372,331,560
10,13,20,8,1143,183,381,973
64,13,21,1,1652,196,234,836
27,13,22,2,2828,129,234,762
26,13,23,3,909,557,499,1437
45,13,24,4,1660,157,264,893
3,13,25,5,847,211,392,649
76,13,26,6,991,314,245,272
60,13,27,7,966,384,228,685
51,13,28,8,995,,371,627
33,13,29,1,1388,662,373,2044
36,13,30,2,508,137,419,611
13,13,31,3,709,158,527,1233
53,13,32,4,914,295,179,733
0,13,33,5,1740,210,331,904
56,13,34,6,1562,177,158,1191
78,13,35,7,1256,158,210,443
21,13,36,8,2157,334,288,422
34,13,38,2,820,151,390,527
42,13,39,3,2253,331,134,568
16,13,40,4,1717,351,151,307
5,13,41,5,2133,575,399,1354
50,13,42,6,2062,484,,1002
30,13,43,7,1539,317,103,691
44,13,44,8,771,678,685,1279
9,13,45,1,1205,393,299,580
73,13,46,2,2156,164,220,608
49,13,47,3,986,205,185,681
17,13,48,4,2494,,616,1046
24,13,49,5,880,,190,555
74,13,50,6,843,290,163,524
6,13,51,7,1142,472,432,628
35,13,52,8,961,266,425,711
23,13,53,1,1012,547,566,1142
41,13,54,2,978,213,416,1078
40,13,55,3,1415,527,458,669
20,13,56,4,1585,171,618,143
38,13,57,5,1733,189,156,417
11,13,58,6,1053,172,279,779
54,13,59,7,2697,212,566,984
72,13,60,8,2096,324,243,1102
77,13,61,1,1724,456,552,639
14,13,62,2,1640,399,475,1228
52,13,63,3,896,243,365,675
58,13,64,4,602,345,432,1172
57,13,65,5,1446,175,234,1432
66,13,66,6,1744,351,350,355
55,13,67,7,2622,177,192,214
65,13,68,8,1101,421,675,414
22,13,69,1,516,151,226,891
18,13,70,2,1290,750,379,1321
31,13,71,3,1096,209,215,588
29,13,72,4,1240,502,463,879
71,13,73,5,1474,147,417,683
62,13,74,6,1208,570,201,475
43,13,75,7,2621,241,205,166
19,13,76,8,1685,215,649,883
67,13,77,1,836,259,472,895
61,13,78,2,1668,199,333,485
69,13,79,3,1498,156,250,522
47,13,80,4,2021,301,206,358
68,14,1,6,1972,586,,706
77,14,2,7,1101,326,207,1063
61,14,3,8,1199,453,373,1177
70,14,4,1,2026,454,270,730
37,14,5,2,896,211,488,807
64,14,6,3,2595,429,427,1069
27,14,7,4,741,608,380,1154
73,14,8,5,1734,316,679,2433
4,14,9,6,3482,233,508,481
53,14,10,7,2553,481,516,1409
20,14,11,8,280,297,455,1076
12,14,12,1,1200,162,153,1242
41,14,13,2,424,218,212,1563
28,14,14,3,1322,147,242,1430
76,14,15,4,422,,440,759
13,14,16,5,1073,239,174,1441
39,14,17,6,560,193,293,1143
9,14,18,7,1307,525,490,1162
34,14,19,8,787,437,376,834
69,14,20,1,1163,175,165,1399
44,14,21,2,1941,365,369,855
7,14,22,3,3078,1274,1611,1585
42,14,23,4,685,345,363,1532
36,14,24,5,1992,469,860,1364
1,14,25,6,1019,476,328,434
54,14,26,7,476,184,465,610
45,14,27,8,754,522,406,1112
14,14,29,2,1412,219,724,1560
26,14,30,3,484,207,174,592
58,14,31,4,1274,292,249,573
5,14,32,5,1011,317,271,782
6,14,33,6,3120,377,333,252
33,14,34,7,2205,642,1086,573
75,14,35,8,667,162,427,1036
71,14,36,1,2157,601,311,798
30,14,37,2,684,199,160,595
35,14,38,3,1139,,175,1052
78,14,39,4,2183,408,453,1278
11,14,40,5,1814,157,675,1490
23,14,41,6,788,,231,1043
24,14,42,7,3499,458,423,822
15,14,43,8,1564,935,173,653
31,14,44,1,1655,545,167,1442
63,14,45,2,1132,640,220,597
52,14,46,3,2252,267,246,514
40,14,47,4,1654,869,238,1182
51,14,48,5,2535,178,318,882
2,14,49,6,1071,249,489,997
18,14,50,7,1292,848,585,1805
66,14,51,8,744,767,363,1136
57,14,52,1,608,209,257,928
47,14,53,2,457,640,293,553
8,14,54,3,1016,364,1480,788
22,14,55,4,1501,390,,1339
67,14,56,5,1517,487,298,664
56,14,57,6,2388,,362,795
16,14,58,7,908,273,224,368
21,14,59,8,3284,477,248,341
60,14,60,1,1618,247,143,704
3,14,61,2,3507,755,871,604
25,14,62,3,2750,723,581,753
62,14,63,4,730,474,164,1340
50,14,64,5,565,505,373,972
74,14,65,6,1997,467,274,520
29,14,66,7,2350,650,1079,501
72,14,67,8,2001,160,117,662
48,14,68,1,732,178,465,647
10,14,69,2,422,230,345,785
55,14,70,3,2036,162,127,673
65,14,71,4,1027,224,255,1173
38,14,72,5,359,801,599,848
59,14,73,6,679,360,508,391
32,14,74,7,806,436,471,1006
17,14,75,8,1790,202,473,338
0,14,76,1,2849,432,747,1020
49,14,77,2,467,268,557,736
19,14,78,3,866,779,220,1193
46,14,79,4,622,176,273,659
43,14,80,5,1582,382,614,791
67,15,1,7,1022,174,190,572
4,15,2,8,767,408,227,701
14,15,3,1,300,692,140,575
22,15,6,4,1666,1218,336,854
48,15,7,5,662,598,,656
5,15,8,6,1431,481,,498
17,15,9,7,1319,,373,306
34,15,10,8,928,335,172,612
57,15,11,1,666,296,189,187
30,15,12,2,1213,,368,387
27,15,13,3,634,137,284,645
70,15,14,4,558,,341,388
49,15,16,6,2185,166,,189
66,15,17,7,356,380,353,415
55,15,18,8,1162,374,256,288
23,15,19,1,958,309,188,555
33,15,20,2,655,349,,1284
38,15,21,3,1474,186,,649
58,15,22,4,883,435,267,720
13,15,23,5,886,295,146,551
59,15,24,6,1131,310,,325
68,15,25,7,583,319,200,306
20,15,27,1,590,,,653
12,15,28,2,198,285,423,434
9,15,29,3,981,199,,493
21,15,30,4,237,263,249,519
18,15,32,6,507,245,349,692
44,15,33,7,975,584,286,272
54,15,34,8,639,474,351,303
11,15,35,1,1153,270,82,675
29,15,38,4,460,,451,467
43,15,39,5,2131,196,317,171
8,15,40,6,769,243,,288
69,15,41,7,702,506,376,453
2,15,42,8,1231,,478,603
37,15,43,1,982,195,211,200
24,15,44,2,1527,,299,533
15,15,45,3,735,220,216,602
40,15,46,4,1488,168,,585
25,15,47,5,656,227,196,321
42,15,48,6,989,175,431,596
46,15,49,7,784,237,356,328
16,15,50,8,348,321,282,500
50,15,51,1,487,689,402,816
39,15,52,2,476,222,208,493
31,15,53,3,364,488,212,821
19,15,54,4,538,319,221,207
1,15,55,5,647,274,345,376
35,15,56,6,605,284,280,183
56,15,57,7,768,191,,151
6,15,58,8,411,343,293,572
63,15,59,1,1045,,196,540
60,15,60,2,2460,241,144,733
65,15,61,3,1434,496,305,891
28,15,62,4,987,83,554,325
45,15,63,5,1019,538,329,741
53,15,64,6,405,,281,317
47,15,65,7,1166,228,332,147
62,15,66,8,1051,278,,678
61,15,67,1,1616,,195,341
26,15,68,2,572,,647,441
64,15,69,3,383,,375,217
3,15,70,4,899,,268,675
51,15,71,5,773,161,201,371
0,15,72,6,311,288,295,603
52,15,73,7,562,348,161,309
41,15,75,1,1117,479,448,
32,15,76,2,1139,349,427,854
7,15,78,4,1118,180,328,804
10,15,79,5,476,302,,608
36,15,80,6,1350,,170,478
33,16,1,8,1777,252,327,627
44,16,2,1,1243,181,179,1177
9,16,3,2,1552,905,436,2326
16,16,4,3,3414,761,1330,1321
2,16,6,5,2865,764,376,1660
27,16,7,6,2191,685,981,1762
21,16,8,7,,794,2379,2210
29,16,9,8,,224,481,2426
69,16,10,1,2219,401,583,1110
10,16,11,2,1049,966,801,741
15,16,12,3,3251,368,353,1390
35,16,13,4,1541,396,1232,1712
40,16,14,5,3747,965,1148,1930
20,16,15,6,695,715,,1123
7,16,16,7,2455,419,655,2033
73,16,17,8,1511,1097,677,2009
45,16,19,2,825,482,317,746
34,16,20,3,2818,331,536,1953
39,16,21,4,2672,1016,619,948
8,16,22,5,,1420,1110,3339
51,16,23,6,887,824,363,870
64,16,24,7,2070,715,572,1317
13,16,25,8,662,579,850,1045
55,16,26,1,1254,,318,659
60,16,27,2,721,328,451,698
48,16,28,3,2276,1503,712,1779
61,16,29,4,2091,514,504,659
22,16,30,5,383,451,547,1186
54,16,31,6,2452,686,544,1956
59,16,32,7,1008,586,553,812
53,16,33,8,3069,767,691,1120
46,16,34,1,2161,1215,1345,953
4,16,35,2,919,300,632,884
6,16,36,3,3541,475,937,1818
52,16,37,4,1237,,407,518
26,16,38,5,889,822,,831
42,16,39,6,3243,252,314,654
49,16,40,7,1852,225,306,868
74,16,41,8,1653,455,514,709
36,16,42,1,3731,794,316,638
63,16,43,2,3539,841,,1232
41,16,44,3,1821,684,307,1042
72,16,45,4,1281,614,312,1581
17,16,46,5,,209,574,2381
0,16,47,6,1330,474,468,2598
23,16,48,7,,344,967,1741
66,16,49,8,1894,543,1072,2053
31,16,51,2,,1667,1664,2285
47,16,52,3,1592,664,575,1896
1,16,53,4,1456,357,792,2011
57,16,54,5,883,483,860,631
25,16,55,6,1529,265,588,1276
71,16,56,7,2870,352,427,721
75,16,57,8,3202,250,623,1417
24,16,58,1,3743,928,700,1663
50,16,59,2,,407,349,1363
65,16,60,3,2700,,262,789
37,16,61,4,1589,1485,327,940
32,16,62,5,3841,758,1069,1257
11,16,63,6,1477,1227,721,1379
43,16,64,7,948,606,608,1083
68,16,65,8,2671,1010,684,1143
28,16,66,1,,974,992,2251
62,16,68,3,893,326,263,1040
5,16,69,4,1328,312,1697,1379
18,16,70,5,2472,428,592,1493
12,16,71,6,1337,357,427,935
38,16,72,7,1736,1132,869,1719
30,16,73,8,3696,417,1153,1472
19,16,74,1,2892,441,1082,2458
56,16,75,2,2652,356,214,321
70,16,76,3,3034,824,1553,1620
14,16,77,4,587,605,1008,1388
58,16,78,5,1728,910,474,1459
67,16,79,6,999,614,291,1029
3,16,80,7,2797,852,845,1574
59,17,1,1,1400,,353,479
27,17,3,3,590,263,315,429
9,17,4,4,973,257,198,436
14,17,5,5,1284,356,235,581
64,17,6,6,1651,458,281,815
62,17,7,7,1162,281,290,579
48,17,10,2,1528,,,930
30,17,11,3,724,257,226,388
50,17,12,4,1543,230,199,390
20,17,13,5,330,218,405,839
6,17,14,6,1036,471,271,637
67,17,15,7,277,235,114,458
1,17,16,8,1187,360,265,816
63,17,17,1,789,157,316,912
44,17,18,2,595,253,289,484
40,17,19,3,1208,347,460,543
5,17,20,4,912,506,458,590
54,17,21,5,1385,487,267,687
25,17,22,6,1106,210,399,706
2,17,24,8,1098,294,285,483
68,17,25,1,915,389,378,746
53,17,26,2,590,231,649,260
29,17,27,3,539,259,314,633
18,17,28,4,640,441,782,908
56,17,29,5,987,196,254,667
28,17,31,7,1158,320,443,582
61,17,32,8,836,235,288,499
7,17,33,1,726,842,730,1018
33,17,35,3,1019,377,325,543
16,17,36,4,1467,268,270,539
3,17,37,5,601,359,296,485
23,17,39,7,1713,,296,1115
17,17,40,8,986,245,277,630
35,17,41,1,1458,308,483,541
11,17,42,2,2031,191,228,623
45,17,43,3,1250,261,258,644
36,17,44,4,1135,191,254,356
49,17,45,5,710,474,536,1178
66,17,47,7,765,247,214,688
10,17,48,8,1871,439,600,1171
43,17,49,1,826,222,377,648
41,17,50,2,884,403,260,765
19,17,52,4,499,292,233,1191
57,17,53,5,473,357,271,609
24,17,54,6,573,213,621,969
39,17,56,8,1222,169,376,650
38,17,57,1,2311,,230,396
55,17,58,2,722,280,274,346
46,17,59,3,3016,178,230,158
8,17,60,4,1000,,253,415
60,17,61,5,1743,251,293,483
65,17,63,7,675,275,209,1406
37,17,64,8,676,236,,599
31,17,65,1,1925,277,248,424
58,17,66,2,1572,261,205,910
32,17,67,3,1895,181,215,781
42,17,68,4,490,217,447,619
22,17,69,5,334,,286,847
26,17,70,6,869,463,278,423
47,17,71,7,930,199,269,366
51,17,72,8,1323,221,356,1104
0,17,73,1,878,202,416,516
4,17,74,2,800,187,549,408
12,17,75,3,1781,563,770,899
21,17,76,4,801,468,360,1264
34,17,77,5,260,278,164,754
52,17,78,6,1467,242,349,560
15,17,79,7,784,403,222,761
13,17,80,8,1140,317,365,599
16,18,1,2,486,,182,525
44,18,2,3,658,187,158,273
23,18,4,5,488,417,193,327
43,18,5,6,739,144,273,174
4,18,6,7,897,,419,418
45,18,7,8,766,161,159,409
9,18,8,1,1131,,229,413
22,18,9,2,1290,246,,351
32,18,10,3,841,214,192,1194
37,18,11,4,127,161,227,237
14,18,12,5,687,174,,578
1,18,13,6,422,125,230,550
47,18,14,7,606,400,149,505
33,18,15,8,156,,175,276
72,18,16,1,281,190,,954
6,18,17,2,280,777,490,1109
29,18,18,3,433,326,185,263
57,18,19,4,673,321,179,519
48,18,20,5,472,222,,453
64,18,21,6,1134,204,159,353
61,18,22,7,797,270,,675
65,18,23,8,140,157,336,333
30,18,24,1,601,328,,418
46,18,25,2,129,176,138,278
54,18,26,3,,156,,407
36,18,28,5,282,,176,587
71,18,29,6,509,172,286,190
75,18,30,7,152,249,226,718
69,18,31,8,456,,332,354
3,18,32,1,683,196,109,522
38,18,33,2,562,486,595,451
13,18,34,3,605,184,177,550
17,18,35,4,310,311,,363
24,18,36,5,1239,286,287,190
56,18,37,6,154,164,254,516
10,18,38,7,437,,210,542
8,18,39,8,747,280,157,852
26,18,40,1,495,233,,493
39,18,41,2,956,231,181,660
74,18,42,3,825,,213,408
25,18,43,4,804,146,169,412
7,18,44,5,593,253,,485
52,18,45,6,428,,259,189
15,18,46,7,832,188,185,702
63,18,47,8,648,644,,830
70,18,48,1,919,217,238,694
11,18,49,2,427,336,333,437
60,18,50,3,176,462,148,661
28,18,51,4,862,295,136,658
20,18,52,5,696,200,345,431
50,18,53,6,401,155,347,341
40,18,54,7,422,448,456,924
5,18,55,8,451,461,,401
18,18,56,1,659,220,378,366
21,18,57,2,980,,207,645
76,18,58,3,187,203,337,219
19,18,59,4,1265,256,212,472
58,18,60,5,522,,193,325
27,18,61,6,754,376,308,287
55,18,62,7,486,702,504,265
62,18,63,8,491,,421,174
53,18,64,1,295,,152,522
31,18,65,2,1038,280,222,194
67,18,66,3,878,238,230,495
73,18,67,4,1858,,156,807
66,18,68,5,516,438,504,211
41,18,69,6,283,,147,516
49,18,70,7,733,,187,381
68,18,71,8,1050,192,282,654
35,18,72,1,286,169,341,466
12,18,73,2,442,250,661,364
2,18,74,3,782,346,535,1462
34,18,75,4,1362,220,189,134
0,18,76,5,740,,562,612
51,18,78,7,379,261,350,556
42,18,79,8,253,336,,629
59,18,80,1,485,161,222,388
68,19,1,3,1857,238,,714
14,19,2,4,1732,1354,,1092
75,19,3,5,478,232,322,958
17,19,4,6,1444,814,540,700
57,19,5,7,1741,196,168,1628
43,19,6,8,1450,1188,1788,852
71,19,7,1,2852,398,182,1584
0,19,8,2,1600,190,152,908
54,19,9,3,1724,166,258,1340
62,19,10,4,830,264,212,602
50,19,11,5,459,242,300,502
11,19,12,6,1662,324,300,492
37,19,13,7,462,226,448,1268
31,19,15,1,400,478,212,736
61,19,16,2,860,466,412,862
67,19,17,3,586,300,340,1094
56,19,18,4,1005,212,178,408
22,19,19,5,772,372,,1066
76,19,20,6,988,232,188,620
16,19,21,7,2436,452,574,1062
13,19,22,8,1384,370,506,624
34,19,23,1,783,310,320,1486
38,19,24,2,1750,420,362,406
23,19,25,3,734,266,,560
65,19,26,4,592,120,188,246
15,19,27,5,434,400,,774
74,19,28,6,772,1306,724,556
47,19,29,7,990,496,1200,686
58,19,30,8,457,202,436,574
25,19,31,1,1069,332,362,914
59,19,33,3,1142,590,472,698
8,19,34,4,1510,596,284,726
29,19,35,5,839,196,258,524
19,19,36,6,1750,918,198,874
45,19,37,7,509,240,344,700
39,19,38,8,710,170,272,1122
70,19,39,1,1894,256,264,706
35,19,40,2,970,154,434,442
7,19,41,3,1116,512,,1530
6,19,42,4,1866,380,,662
73,19,43,5,1060,776,,980
9,19,44,6,1002,532,,338
33,19,45,7,1192,334,410,984
26,19,46,8,1798,166,304,476
60,19,47,1,1174,136,214,810
20,19,48,2,1680,206,286,482
5,19,49,3,1068,372,212,688
49,19,50,4,368,142,234,632
27,19,51,5,746,486,730,1636
46,19,52,6,564,334,246,860
32,19,53,7,811,174,234,568
30,19,54,8,644,382,1274,1148
72,19,55,1,1351,,302,412
10,19,56,2,1154,336,324,638
69,19,57,3,2337,214,434,354
36,19,58,4,730,454,220,368
28,19,59,5,2486,318,300,926
42,19,60,6,1307,164,238,780
64,19,61,7,1541,1120,528,1128
3,19,62,8,2666,1318,308,492
2,19,63,1,1896,174,446,492
24,19,64,2,739,192,166,418
48,19,65,3,1281,194,250,706
53,19,66,4,1497,286,232,488
63,19,67,5,1832,180,300,1060
40,19,68,6,368,156,212,338
18,19,69,7,338,676,,812
4,19,70,8,2436,1924,,804
52,19,71,1,1291,256,200,530
66,19,72,2,975,370,788,406
12,19,73,3,1508,982,196,1458
21,19,74,4,1204,320,108,442
44,19,75,5,2464,432,228,1266
41,19,76,6,1521,144,518,1460
55,19,77,7,187,202,322,436
51,19,79,1,864,246,,608
1,19,80,2,1208,178,,966
72,20,1,4,1159,358,289,615
28,20,2,5,641,232,315,1167
70,20,4,7,1190,294,225,349
11,20,5,8,1288,,422,697
56,20,6,1,970,105,377,553
29,20,7,2,986,350,178,369
65,20,8,3,1169,346,254,620
69,20,9,4,1138,416,225,447
62,20,10,5,3085,541,,946
15,20,11,6,586,370,1405,479
35,20,12,7,1174,,276,688
55,20,13,8,317,,291,643
67,20,14,1,1246,211,674,612
37,20,15,2,709,160,369,263
61,20,16,3,781,240,163,694
5,20,17,4,671,330,,1029
43,20,18,5,2197,141,586,339
53,20,19,6,622,516,154,441
59,20,20,7,780,215,210,638
24,20,22,1,1007,522,387,858
48,20,23,2,382,257,187,513
3,20,24,3,1832,492,891,544
38,20,25,4,314,489,211,459
19,20,26,5,172,340,309,647
20,20,27,6,359,195,201,392
33,20,28,7,534,356,163,749
50,20,29,8,1209,540,434,904
16,20,30,1,338,177,483,724
17,20,31,2,565,207,447,500
49,20,32,3,277,213,122,282
21,20,33,4,747,270,352,758
8,20,34,5,1190,1277,542,549
22,20,35,6,685,300,279,800
27,20,36,7,1416,500,311,296
46,20,37,8,487,340,232,645
36,20,38,1,1189,295,149,557
68,20,39,2,1512,360,155,177
1,20,40,3,1190,578,405,1662
7,20,41,4,695,179,716,1345
39,20,42,5,1974,176,761,379
14,20,43,6,893,247,296,684
45,20,44,7,799,187,270,469
40,20,45,8,763,328,163,1312
10,20,46,1,1765,338,173,740
25,20,47,2,1546,,526,920
23,20,48,3,1319,374,411,907
64,20,49,4,828,151,313,572
51,20,50,5,374,432,283,755
73,20,51,6,587,668,755,726
66,20,52,7,347,345,129,1316
0,20,53,8,550,392,336,442
12,20,54,1,810,327,519,958
34,20,55,2,1356,532,307,646
58,20,56,3,898,160,269,220
18,20,58,5,1462,493,300,508
44,20,59,6,1902,182,250,408
54,20,60,7,1124,265,157,675
71,20,62,1,921,320,190,424
31,20,63,2,581,326,183,622
4,20,64,3,421,441,300,1518
42,20,66,5,1289,450,461,412
63,20,67,6,1598,163,,646
32,20,68,7,925,588,1123,596
26,20,69,8,318,339,615,306
74,20,70,1,2002,220,206,663
30,20,71,2,789,146,128,688
2,20,72,3,542,398,238,1339
47,20,73,4,634,222,316,320
13,20,74,5,404,153,346,479
52,20,75,6,1738,163,492,373
9,20,76,7,851,88,431,753
41,20,77,8,197,257,147,712
57,20,78,1,1029,130,400,719
60,20,79,2,591,154,221,508
6,20,80,3,1594,200,160,1291
5,21,1,5,758,,238,495
51,21,2,6,292,,218,365
32,21,3,7,228,163,,405
17,21,4,8,498,185,416,561
73,21,5,1,542,160,265,568
21,21,6,2,722,490,176,890
20,21,7,3,765,175,,580
25,21,8,4,1218,230,542,398
6,21,9,5,1081,,278,750
54,21,10,6,990,217,,815
36,21,11,7,308,338,,639
28,21,12,8,549,,347,703
8,21,13,1,330,,473,386
71,21,14,2,549,164,255,690
15,21,15,3,155,262,,406
26,21,16,4,974,,224,750
24,21,18,6,844,281,183,603
7,21,19,7,521,198,142,499
61,21,20,8,634,200,237,757
3,21,21,1,895,203,81,927
44,21,22,2,945,261,271,1024
0,21,23,3,512,239,212,612
33,21,24,4,959,261,237,501
39,21,25,5,394,311,,390
72,21,26,6,338,,323,140
30,21,27,7,372,,210,163
29,21,29,1,602,183,438,918
2,21,30,2,320,168,,480
49,21,31,3,448,211,233,815
69,21,32,4,290,199,242,407
19,21,33,5,833,259,257,172
11,21,35,7,506,170,231,402
16,21,36,8,648,195,,395
40,21,37,1,343,164,150,367
41,21,38,2,356,170,220,565
50,21,39,3,842,,389,930
57,21,40,4,667,173,,559
43,21,41,5,794,,350,1073
34,21,42,6,1279,279,162,748
55,21,43,7,1440,,233,439
9,21,44,8,528,536,323,830
53,21,45,1,691,196,,1053
66,21,46,2,480,232,155,397
10,21,47,3,567,207,169,404
47,21,48,4,1720,201,625,233
1,21,49,5,616,150,217,247
18,21,51,7,615,271,,1157
13,21,52,8,335,243,,1047
45,21,53,1,312,218,,1340
31,21,54,2,486,182,,626
14,21,55,3,543,294,,498
4,21,56,4,582,352,513,129
35,21,57,5,927,,211,431
37,21,58,6,764,320,287,837
38,21,60,8,423,290,,556
23,21,61,1,703,256,417,590
52,21,62,2,513,344,225,538
68,21,63,3,433,,204,331
22,21,64,4,288,209,,662
60,21,65,5,669,203,,427
48,21,66,6,830,168,186,876
27,21,67,7,1019,,527,541
59,21,68,8,295,,331,236
62,21,69,1,326,181,225,162
65,21,70,2,912,408,,440
64,21,71,3,673,,244,206
67,21,72,4,144,199,,1324
63,21,73,5,322,210,,601
56,21,74,6,300,186,,529
42,21,75,7,1315,,325,611
46,21,76,8,734,227,510,683
70,21,78,2,1047,,272,399
12,21,79,3,308,167,,638
58,21,80,4,632,290,204,456
57,22,1,6,819,139,500,380
27,22,2,7,739,141,209,647
6,22,4,1,770,302,501,621
1,22,5,2,1071,269,275,722
59,22,6,3,1053,202,311,515
8,22,7,4,1418,473,166,1053
34,22,9,6,1266,149,131,678
3,22,10,7,1871,435,479,648
52,22,14,3,763,,311,517
25,22,15,4,280,541,,438
23,22,16,5,936,164,153,982
43,22,17,6,617,177,156,733
51,22,18,7,893,,317,545
10,22,19,8,800,288,318,618
11,22,20,1,1221,459,198,607
61,22,21,2,1237,523,182,748
35,22,22,3,821,184,192,817
7,22,23,4,805,148,189,867
14,22,24,5,786,381,144,588
58,22,25,6,379,207,278,354
44,22,26,7,503,182,314,539
67,22,27,8,623,319,437,477
40,22,28,1,463,127,212,821
17,22,30,3,465,202,151,467
55,22,31,4,723,,285,504
38,22,32,5,444,219,310,436
62,22,33,6,916,183,127,380
37,22,34,7,1330,278,216,312
28,22,35,8,904,240,367,598
2,22,36,1,853,288,369,839
26,22,37,2,391,131,304,502
4,22,38,3,1150,238,187,798
45,22,39,4,1170,143,341,1789
36,22,40,5,1307,,327,770
54,22,41,6,1046,112,143,709
24,22,43,8,762,340,136,483
29,22,44,1,741,343,323,779
60,22,45,2,566,222,,1489
48,22,46,3,1129,173,257,718
63,22,47,4,710,416,,807
65,22,48,5,1579,154,215,704
19,22,49,6,879,128,339,576
12,22,50,7,450,321,238,556
41,22,51,8,842,379,535,686
49,22,52,1,548,548,,465
64,22,53,2,729,121,300,549
66,22,54,3,709,205,248,400
16,22,55,4,762,404,262,605
5,22,56,5,1490,329,334,373
9,22,57,6,1378,352,133,498
39,22,58,7,426,450,169,566
33,22,60,1,694,125,,751
56,22,61,2,1079,245,346,701
18,22,62,3,1023,343,228,532
30,22,64,5,318,155,221,552
13,22,65,6,1614,138,174,1039
31,22,66,7,1451,157,242,774
20,22,67,8,1701,194,,393
0,22,68,1,557,,386,739
53,22,69,2,420,333,128,273
32,22,70,3,1060,,217,581
15,22,71,4,847,130,162,660
42,22,72,5,289,145,260,768
21,22,73,6,1112,333,495,541
47,22,74,7,802,196,378,555
46,22,75,8,1757,,308,488
50,22,76,1,1156,168,387,570
22,22,80,5,1290,214,166,701
12,23,1,7,1092,223,148,304
48,23,2,8,540,158,229,403
36,23,3,1,150,166,245,542
6,23,4,2,1073,311,376,680
10,23,5,3,792,153,165,696
38,23,6,4,1755,346,245,790
47,23,7,5,645,219,204,610
41,23,8,6,1378,260,132,538
14,23,9,7,,613,140,1122
49,23,10,8,2326,418,393,454
13,23,11,1,448,164,182,548
57,23,12,2,,235,,541
30,23,14,4,1459,382,284,496
66,23,15,5,248,403,,362
53,23,16,6,2570,166,299,519
64,23,17,7,626,146,163,917
18,23,18,8,1185,668,469,684
4,23,19,1,1074,491,174,532
42,23,20,2,2301,475,168,710
40,23,22,4,2248,749,807,1187
31,23,23,5,1442,498,273,676
32,23,25,7,988,433,350,744
22,23,26,8,138,137,182,1232
21,23,27,1,239,139,133,478
5,23,28,2,1136,409,301,556
16,23,32,6,583,333,163,772
29,23,33,7,1022,293,205,457
51,23,34,8,1961,1367,1308,1014
46,23,35,1,1728,380,690,1475
19,23,37,3,291,176,150,315
39,23,38,4,561,222,185,413
1,23,39,5,2895,795,364,1316
58,23,40,6,3264,484,264,732
44,23,41,7,1480,426,532,393
11,23,42,8,1939,317,264,550
25,23,43,1,714,307,,796
0,23,46,4,1678,197,156,516
15,23,47,5,992,307,451,412
56,23,48,6,1044,140,209,515
45,23,49,7,1255,281,457,829
43,23,50,8,510,626,400,931
2,23,52,2,850,168,155,760
9,23,54,4,974,338,649,1745
35,23,55,5,1780,896,150,629
60,23,56,6,942,530,325,350
62,23,57,7,1889,,450,510
20,23,58,8,1170,258,274,502
50,23,59,1,2709,356,341,289
24,23,60,2,576,107,,528
52,23,62,4,693,464,499,434
3,23,63,5,1079,164,623,671
23,23,64,6,518,156,388,210
33,23,65,7,2301,1081,692,521
27,23,66,8,1434,240,230,511
59,23,67,1,,549,128,930
63,23,69,3,595,166,575,567
8,23,70,4,3556,842,781,765
28,23,71,5,1006,,375,902
17,23,72,6,298,386,284,1100
55,23,73,7,917,161,271,535
7,23,74,8,1129,687,366,766
65,23,75,1,,610,287,349
26,23,76,2,2239,873,2930,1640
37,23,77,3,279,380,134,483
34,23,78,4,1374,777,272,655
61,23,79,5,459,,256,559
54,23,80,6,865,195,121,405
46,24,1,8,1236,412,283,609
11,24,4,3,1786,202,227,579
33,24,5,4,1686,204,638,849
0,24,6,5,3058,460,355,789
3,24,7,6,2230,410,620,1172
32,24,8,7,3162,440,649,1664
58,24,9,8,3985,167,386,687
27,24,10,1,3021,716,464,1605
15,24,12,3,2716,505,546,1985
23,24,14,5,2924,463,642,1658
41,24,16,7,2161,444,564,503
2,24,17,8,1102,210,406,733
22,24,18,1,2091,231,738,1505
43,24,19,2,1083,937,465,421
53,24,20,3,1681,306,670,1148
44,24,21,4,2481,280,159,885
47,24,22,5,2404,348,554,654
38,24,24,7,1511,296,340,632
50,24,25,8,775,626,376,638
19,24,26,1,1164,191,608,1406
6,24,28,3,888,476,935,982
55,24,29,4,2772,1404,184,1318
8,24,32,7,1453,597,380,1085
37,24,33,8,1344,255,425,753
26,24,34,1,1509,791,654,678
36,24,36,3,2216,220,530,753
18,24,37,4,445,758,252,503
40,24,39,6,2352,194,647,1242
28,24,40,7,2382,192,251,808
39,24,41,8,1715,341,362,2100
51,24,43,2,2273,330,409,999
12,24,44,3,2248,556,384,1024
