"","sub","item","cond","seq","dependnum","start","end","duration_ms","correctresp","subresp","accuracy","deg","prev"
"1652",31,34,4,32,1,36481741,36488554,6813,1,1,1,"20","valid"
"1653",31,21,3,33,1,36492801,36495345,2544,1,1,1,"0","mask"
"1654",31,26,2,34,1,36508835,36511549,2714,1,1,1,"0","orth"
"1655",31,47,5,35,1,36534332,36536747,2415,1,1,1,"20","orth"
"1656",31,36,6,36,1,36561688,36564010,2322,1,1,1,"20","mask"
"1657",31,19,1,37,1,36568766,36573728,4962,1,1,1,"0","valid"
"1658",31,12,6,38,1,36597607,36606934,9327,0,1,0,"20","mask"
"1659",31,38,2,39,1,36611781,36613909,2128,0,0,1,"0","orth"
"1660",31,50,2,40,1,36624140,36625960,1820,1,1,1,"0","orth"
"1661",31,54,6,41,1,36635134,36637602,2468,1,1,1,"20","mask"
"1662",31,10,4,42,1,36655475,36658988,3513,0,0,1,"20","valid"
"1663",31,13,1,43,1,36673325,36675473,2148,1,1,1,"0","valid"
"1664",31,15,3,44,1,36679429,36682011,2582,1,1,1,"0","mask"
"1665",31,30,6,45,1,36695002,36697194,2192,1,1,1,"20","mask"
"1666",31,8,2,46,1,36701435,36705057,3622,0,0,1,"0","orth"
"1667",31,35,5,47,1,36714270,36716602,2332,0,0,1,"20","orth"
"1668",31,11,5,48,1,36720669,36723882,3213,0,0,1,"20","orth"
"1669",31,37,1,49,1,36729021,36732529,3508,1,1,1,"0","valid"
"1670",31,49,1,50,1,36737510,36739406,1896,0,0,1,"0","valid"
"1671",31,46,4,51,1,36744086,36747145,3059,0,0,1,"20","valid"
"1672",31,53,5,52,1,36760581,36762950,2369,0,0,1,"20","orth"
"1673",31,43,1,53,1,36766462,36769440,2978,0,0,1,"0","valid"
"1674",31,18,6,54,1,36785965,36789664,3699,0,0,1,"20","mask"
"1675",32,7,2,1,1,1362261,1367804,5543,1,1,1,"0","orth"
"1676",32,24,1,2,1,1392312,1398677,6365,0,0,1,"0","valid"
"1677",32,30,1,3,1,1420636,1423037,2401,1,1,1,"0","valid"
"1678",32,44,3,4,1,1435914,1438421,2507,1,1,1,"0","mask"
"1679",32,47,6,5,1,1507273,1510565,3292,1,1,1,"20","mask"
"1680",32,31,2,6,1,1521275,1524596,3321,0,0,1,"0","orth"
"1681",32,32,3,7,1,1571986,1575077,3091,1,1,1,"0","mask"
"1682",32,51,4,8,1,1596214,1598714,2500,0,0,1,"20","valid"
"1683",32,26,3,9,1,1618652,1621805,3153,1,1,1,"0","mask"
"1684",32,49,2,10,1,1629324,1631793,2469,0,0,1,"0","orth"
"1685",32,27,4,11,1,1637531,1640174,2643,0,0,1,"20","valid"
"1686",32,2,3,12,1,1646797,1650919,4122,1,1,1,"0","mask"
"1687",32,3,4,13,1,1689857,1693326,3469,1,1,1,"20","valid"
"1688",32,18,1,14,1,1708560,1710772,2212,0,0,1,"0","valid"
"1689",32,20,3,15,1,1716045,1719831,3786,1,1,1,"0","mask"
"1690",32,45,4,16,1,1725459,1728165,2706,1,1,1,"20","valid"
"1691",32,46,5,17,1,1740350,1744676,4326,0,0,1,"20","orth"
"1692",32,52,5,18,1,1756664,1758959,2295,1,1,1,"20","orth"
"1693",32,34,5,19,1,1764523,1767292,2769,1,1,1,"20","orth"
"1694",32,16,5,20,1,1779279,1782665,3386,0,0,1,"20","orth"
"1695",32,5,6,21,1,1805261,1808301,3040,0,0,1,"20","mask"
"1696",32,33,4,22,1,1825120,1828113,2993,0,0,1,"20","valid"
"1697",32,14,3,23,1,1883505,1888902,5397,1,1,1,"0","mask"
"1698",32,48,1,24,1,1897982,1901348,3366,0,0,1,"0","valid"
"1699",32,43,2,25,1,1906566,1908837,2271,0,0,1,"0","orth"
"1700",32,13,2,26,1,1914826,1917282,2456,1,1,1,"0","orth"
"1701",32,37,2,27,1,1943371,1945937,2566,1,1,1,"0","orth"
"1702",32,8,3,28,1,1958022,1961633,3611,0,0,1,"0","mask"
"1703",32,41,6,29,1,1966383,1969200,2817,0,0,1,"20","mask"
"1704",32,6,1,30,1,1981326,1984785,3459,0,0,1,"0","valid"
"1705",32,19,2,31,1,1989892,1993681,3789,1,1,1,"0","orth"
"1706",32,36,1,32,1,1998841,2001719,2878,1,1,1,"0","valid"
"1707",32,21,4,33,1,2014406,2016923,2517,1,1,1,"20","valid"
"1708",32,1,2,34,1,2065537,2067945,2408,0,0,1,"0","orth"
"1709",32,9,4,35,1,2094666,2098333,3667,1,1,1,"20","valid"
"1710",32,28,5,36,1,2158106,2161357,3251,0,0,1,"20","orth"
"1711",32,4,5,37,1,2172408,2174771,2363,0,0,1,"20","orth"
"1712",32,38,3,38,1,2180310,2182497,2187,0,0,1,"0","mask"
"1713",32,15,4,39,1,2205354,2207602,2248,1,1,1,"20","valid"
"1714",32,11,6,40,1,2212807,2215020,2213,0,0,1,"20","mask"
"1715",32,17,6,41,1,2227550,2230309,2759,1,1,1,"20","mask"
"1716",32,39,4,42,1,2244207,2246933,2726,1,1,1,"20","valid"
"1717",32,29,6,43,1,2307460,2309726,2266,1,1,1,"20","mask"
"1718",32,42,1,44,1,2327183,2330623,3440,1,1,1,"0","valid"
"1719",32,12,1,45,1,2336208,2338671,2463,0,0,1,"0","valid"
"1720",32,50,3,46,1,2364569,2367673,3104,1,1,1,"0","mask"
"1721",32,22,5,47,1,2399772,2401727,1955,1,1,1,"20","orth"
"1722",32,25,2,48,1,2406686,2410524,3838,0,0,1,"0","orth"
"1723",32,40,5,49,1,2416429,2419630,3201,0,0,1,"20","orth"
"1724",32,35,6,50,1,2425398,2428551,3153,0,0,1,"20","mask"
"1725",32,54,1,51,1,2433749,2437395,3646,1,1,1,"0","valid"
"1726",32,10,5,52,1,2444196,2447441,3245,0,0,1,"20","orth"
"1727",32,23,6,53,1,2456041,2458331,2290,0,0,1,"20","mask"
"1728",32,53,6,54,1,2463428,2465586,2158,0,0,1,"20","mask"
"1729",33,30,2,1,1,3674149,3676609,2460,1,1,1,"0","orth"
"1730",33,43,3,2,1,3685470,3688926,3456,0,0,1,"0","mask"
"1731",33,22,6,3,1,3697031,3700004,2973,1,1,1,"20","mask"
"1732",33,38,4,4,1,3751393,3753632,2239,0,0,1,"20","valid"
"1733",33,36,2,5,1,3770511,3773165,2654,1,1,1,"0","orth"
"1734",33,15,5,6,1,3780654,3783107,2453,1,1,1,"20","orth"
"1735",33,2,4,7,1,3790467,3793081,2614,1,1,1,"20","valid"
"1736",33,53,1,8,1,3800139,3802206,2067,0,0,1,"0","valid"
"1737",33,34,6,9,1,3817531,3820625,3094,1,1,1,"20","mask"
"1738",33,52,6,10,1,3839184,3842213,3029,1,1,1,"20","mask"
"1739",33,7,3,11,1,3859904,3864156,4252,1,1,1,"0","mask"
"1740",33,26,4,12,1,3881183,3883767,2584,1,1,1,"20","valid"
"1741",33,3,5,13,1,3892853,3895262,2409,1,1,1,"20","orth"
"1742",33,11,1,14,1,3939172,3941580,2408,0,1,0,"0","valid"
"1743",33,19,3,15,1,3947779,3951033,3254,1,1,1,"0","mask"
"1744",33,41,1,16,1,3972307,3974653,2346,0,0,1,"0","valid"
"1745",33,44,4,17,1,3998966,4001368,2402,1,1,1,"20","valid"
"1746",33,21,5,18,1,4025374,4027807,2433,1,1,1,"20","orth"
"1747",33,46,6,19,1,4053742,4057090,3348,0,0,1,"20","mask"
"1748",33,8,4,20,1,4073330,4075634,2304,0,0,1,"20","valid"
"1749",33,25,3,21,1,4082302,4084615,2313,0,0,1,"0","mask"
"1750",33,23,1,22,1,4115672,4117826,2154,0,0,1,"0","valid"
"1751",33,47,1,23,1,4126330,4128991,2661,1,1,1,"0","valid"
"1752",33,31,3,24,1,4183408,4186877,3469,0,1,0,"0","mask"
"1753",33,54,2,25,1,4194821,4198479,3658,1,1,1,"0","orth"
"1754",33,28,6,26,1,4207174,4210865,3691,0,0,1,"20","mask"
"1755",33,39,5,27,1,4229808,4232442,2634,1,1,1,"20","orth"
"1756",33,33,5,28,1,4258594,4260883,2289,0,0,1,"20","orth"
"1757",33,13,3,29,1,4323414,4325696,2282,1,1,1,"0","mask"
"1758",33,42,2,30,1,4334446,4338299,3853,1,0,0,"0","orth"
"1759",33,17,1,31,1,4356847,4359137,2290,1,1,1,"0","valid"
"1760",33,24,2,32,1,4376050,4380145,4095,0,1,0,"0","orth"
"1761",33,50,4,33,1,4394072,4397185,3113,1,1,1,"20","valid"
"1762",33,29,1,34,1,4439060,4441490,2430,1,1,1,"0","valid"
"1763",33,10,6,35,1,4483540,4486191,2651,0,0,1,"20","mask"
"1764",33,9,5,36,1,4514484,4516696,2212,1,1,1,"20","orth"
"1765",33,37,3,37,1,4527779,4531175,3396,1,1,1,"0","mask"
"1766",33,16,6,38,1,4545240,4547999,2759,0,0,1,"20","mask"
"1767",33,4,6,39,1,4556967,4559503,2536,0,0,1,"20","mask"
"1768",33,27,5,40,1,4593737,4596440,2703,0,0,1,"20","orth"
"1769",33,1,3,41,1,4606553,4609892,3339,0,0,1,"0","mask"
"1770",33,12,2,42,1,4625648,4628096,2448,0,0,1,"0","orth"
"1771",33,14,4,43,1,4646499,4651817,5318,1,0,0,"20","valid"
"1772",33,6,2,44,1,4661346,4664773,3427,0,0,1,"0","orth"
"1773",33,51,5,45,1,4693840,4696793,2953,0,0,1,"20","orth"
"1774",33,49,3,46,1,4715139,4718834,3695,0,0,1,"0","mask"
"1775",33,48,2,47,1,4773268,4777478,4210,0,0,1,"0","orth"
"1776",33,18,2,48,1,4801925,4804205,2280,0,0,1,"0","orth"
"1777",33,20,4,49,1,4819680,4823632,3952,1,1,1,"20","valid"
"1778",33,32,4,50,1,4848678,4851679,3001,1,1,1,"20","valid"
"1779",33,40,6,51,1,4859803,4863806,4003,0,0,1,"20","mask"
"1780",33,35,1,52,1,4880069,4882616,2547,0,0,1,"0","valid"
"1781",33,5,1,53,1,4931534,4934476,2942,0,0,1,"0","valid"
"1782",33,45,5,54,1,4947733,4950509,2776,1,1,1,"20","orth"
"1783",34,8,5,1,1,6420757,6423862,3105,0,0,1,"20","orth"
"1784",34,32,5,2,1,6436636,6439718,3082,1,1,1,"20","orth"
"1785",34,20,5,3,1,6446385,6449400,3015,1,1,1,"20","orth"
"1786",34,21,6,4,1,6476692,6479443,2751,1,1,1,"20","mask"
"1787",34,35,2,5,1,6498596,6501508,2912,0,0,1,"0","orth"
"1788",34,9,6,6,1,6559182,6562443,3261,1,1,1,"20","mask"
"1789",34,40,1,7,1,6570341,6573141,2800,0,0,1,"0","valid"
"1790",34,24,3,8,1,6603151,6605732,2581,0,0,1,"0","mask"
"1791",34,7,4,9,1,6618984,6622091,3107,1,1,1,"20","valid"
"1792",34,50,5,10,1,6637725,6640132,2407,1,1,1,"20","orth"
"1793",34,44,5,11,1,6680233,6682508,2275,1,1,1,"20","orth"
"1794",34,28,1,12,1,6694839,6697462,2623,0,0,1,"0","valid"
"1795",34,34,1,13,1,6725057,6728163,3106,1,1,1,"0","valid"
"1796",34,54,3,14,1,6754782,6757924,3142,1,1,1,"0","mask"
"1797",34,37,4,15,1,6808011,6810581,2570,1,1,1,"20","valid"
"1798",34,22,1,16,1,6823209,6825464,2255,1,1,1,"0","valid"
"1799",34,4,1,17,1,6863907,6866512,2605,0,0,1,"0","valid"
"1800",34,41,2,18,1,6882413,6884685,2272,0,0,1,"0","orth"
"1801",34,49,4,19,1,6890590,6892841,2251,0,0,1,"20","valid"
"1802",34,14,5,20,1,6899956,6903412,3456,1,0,0,"20","orth"
"1803",34,45,6,21,1,6918101,6920374,2273,1,1,1,"20","mask"
"1804",34,29,2,22,1,6954377,6957140,2763,1,1,1,"0","orth"
"1805",34,47,2,23,1,7078631,7081012,2381,1,1,1,"0","orth"
"1806",34,23,2,24,1,7087058,7089834,2776,0,0,1,"0","orth"
"1807",34,16,1,25,1,7124682,7127144,2462,0,0,1,"0","valid"
"1808",34,39,6,26,1,7147376,7149899,2523,1,1,1,"20","mask"
"1809",34,30,3,27,1,7175422,7177520,2098,1,1,1,"0","mask"
"1810",34,51,6,28,1,7209980,7213145,3165,0,0,1,"20","mask"
"1811",34,52,1,29,1,7219734,7222517,2783,1,1,1,"0","valid"
"1812",34,25,4,30,1,7229260,7231759,2499,0,0,1,"20","valid"
"1813",34,53,2,31,1,7238104,7240198,2094,0,0,1,"0","orth"
"1814",34,27,6,32,1,7252237,7254937,2700,0,0,1,"20","mask"
"1815",34,13,4,33,1,7261822,7264421,2599,1,1,1,"20","valid"
"1816",34,48,3,34,1,7284405,7287502,3097,0,0,1,"0","mask"
"1817",34,17,2,35,1,7298856,7301940,3084,1,1,1,"0","orth"
"1818",34,12,3,36,1,7307194,7309863,2669,0,0,1,"0","mask"
"1819",34,46,1,37,1,7317064,7319366,2302,0,0,1,"0","valid"
"1820",34,43,4,38,1,7326378,7328511,2133,0,0,1,"20","valid"
"1821",34,36,3,39,1,7339037,7341871,2834,1,1,1,"0","mask"
"1822",34,6,3,40,1,7351414,7354501,3087,0,0,1,"0","mask"
"1823",34,1,4,41,1,7369101,7372592,3491,0,0,1,"20","valid"
"1824",34,11,2,42,1,7385356,7387658,2302,0,0,1,"0","orth"
"1825",34,42,3,43,1,7439898,7442624,2726,1,1,1,"0","mask"
"1826",34,3,6,44,1,7535867,7538746,2879,1,1,1,"20","mask"
"1827",34,2,5,45,1,7544299,7547984,3685,1,1,1,"20","orth"
"1828",34,5,2,46,1,7566197,7568796,2599,0,0,1,"0","orth"
"1829",34,15,6,47,1,7574561,7576651,2090,1,1,1,"20","mask"
"1830",34,38,5,48,1,7582449,7585025,2576,0,0,1,"20","orth"
"1831",34,31,4,49,1,7606052,7607973,1921,0,0,1,"20","valid"
"1832",34,33,6,50,1,7619053,7621210,2157,0,0,1,"20","mask"
"1833",34,26,5,51,1,7632817,7635532,2715,1,1,1,"20","orth"
"1834",34,18,3,52,1,7641435,7643930,2495,0,0,1,"0","mask"
"1835",34,19,4,53,1,7649966,7653656,3690,1,1,1,"20","valid"
"1836",34,10,1,54,1,7669250,7671986,2736,0,0,1,"0","valid"
"1837",35,43,5,1,1,10876968,10879466,2498,0,0,1,"20","orth"
"1838",35,27,1,2,1,10886757,10890766,4009,0,0,1,"0","valid"
"1839",35,28,2,3,1,10905747,10908914,3167,0,0,1,"0","orth"
"1840",35,23,3,4,1,10926304,10928835,2531,0,0,1,"0","mask"
"1841",35,17,3,5,1,10937267,10940588,3321,1,1,1,"0","mask"
"1842",35,33,1,6,1,10947567,10950177,2610,0,0,1,"0","valid"
"1843",35,46,2,7,1,10970618,10976289,5671,0,0,1,"0","orth"
"1844",35,42,4,8,1,10983281,10986878,3597,1,1,1,"20","valid"
"1845",35,48,4,9,1,10993076,10995722,2646,0,0,1,"20","valid"
"1846",35,44,6,10,1,11001358,11003685,2327,1,1,1,"20","mask"
"1847",35,51,1,11,1,11010234,11012619,2385,0,0,1,"0","valid"
"1848",35,40,2,12,1,11019300,11022436,3136,0,0,1,"0","orth"
"1849",35,37,5,13,1,11039434,11041807,2373,1,1,1,"20","orth"
"1850",35,15,1,14,1,11048612,11050707,2095,1,1,1,"0","valid"
"1851",35,52,2,15,1,11062185,11065099,2914,1,1,1,"0","orth"
"1852",35,4,2,16,1,11072069,11074453,2384,0,0,1,"0","orth"
"1853",35,2,6,17,1,11120127,11123815,3688,1,1,1,"20","mask"
"1854",35,47,3,18,1,11129798,11132268,2470,1,1,1,"0","mask"
"1855",35,16,2,19,1,11136982,11140359,3377,0,0,1,"0","orth"
"1856",35,32,6,20,1,11176627,11179218,2591,1,1,1,"20","mask"
"1857",35,39,1,21,1,11195335,11197722,2387,1,1,1,"0","valid"
"1858",35,21,1,22,1,11203131,11205912,2781,1,1,1,"0","valid"
"1859",35,41,3,23,1,11220637,11223654,3017,0,0,1,"0","mask"
"1860",35,11,3,24,1,11250292,11252870,2578,0,0,1,"0","mask"
"1861",35,7,5,25,1,11270630,11278846,8216,1,0,0,"20","orth"
"1862",35,38,6,26,1,11299207,11301449,2242,0,0,1,"20","mask"
"1863",35,30,4,27,1,11307779,11310351,2572,1,1,1,"20","valid"
"1864",35,34,2,28,1,11327283,11332038,4755,1,1,1,"0","orth"
"1865",35,45,1,29,1,11338407,11340772,2365,1,1,1,"0","valid"
"1866",35,36,4,30,1,11347400,11350602,3202,1,1,1,"20","valid"
"1867",35,10,2,31,1,11363717,11366264,2547,0,0,1,"0","orth"
"1868",35,26,6,32,1,11377421,11380251,2830,1,1,1,"20","mask"
"1869",35,14,6,33,1,11434962,11437921,2959,1,1,1,"20","mask"
"1870",35,31,5,34,1,11452796,11454975,2179,0,0,1,"20","orth"
"1871",35,22,2,35,1,11472160,11474832,2672,1,1,1,"0","orth"
"1872",35,6,4,36,1,11486264,11488526,2262,0,0,1,"20","valid"
"1873",35,53,3,37,1,11496150,11498801,2651,0,0,1,"0","mask"
"1874",35,19,5,38,1,11504642,11510220,5578,1,1,1,"20","orth"
"1875",35,35,3,39,1,11529411,11532424,3013,0,0,1,"0","mask"
"1876",35,50,6,40,1,11569176,11571597,2421,1,1,1,"20","mask"
"1877",35,3,1,41,1,11579463,11581756,2293,1,1,1,"0","valid"
"1878",35,54,4,42,1,11586890,11589644,2754,1,1,1,"20","valid"
"1879",35,20,6,43,1,11606327,11609671,3344,1,1,1,"20","mask"
"1880",35,13,5,44,1,11643308,11645589,2281,1,1,1,"20","orth"
"1881",35,24,4,45,1,11651369,11654225,2856,0,0,1,"20","valid"
"1882",35,29,3,46,1,11683830,11686546,2716,1,1,1,"0","mask"
"1883",35,18,4,47,1,11743485,11746380,2895,0,0,1,"20","valid"
"1884",35,9,1,48,1,11752095,11756539,4444,1,0,0,"0","valid"
"1885",35,8,6,49,1,11872558,11875612,3054,0,0,1,"20","mask"
"1886",35,25,5,50,1,11882840,11884892,2052,0,0,1,"20","orth"
"1887",35,1,5,51,1,11939623,11942381,2758,0,0,1,"20","orth"
"1888",35,12,4,52,1,11984301,11986691,2390,0,0,1,"20","valid"
"1889",35,5,3,53,1,12004234,12007312,3078,0,0,1,"0","mask"
"1890",35,49,5,54,1,12015428,12017674,2246,0,0,1,"20","orth"
"1891",36,12,5,1,1,13135833,13138708,2875,0,0,1,"20","orth"
"1892",36,52,3,2,1,13153402,13156171,2769,1,1,1,"0","mask"
"1893",36,23,4,3,1,13168647,13170940,2293,0,0,1,"20","valid"
"1894",36,50,1,4,1,13177203,13179357,2154,1,1,1,"0","valid"
"1895",36,42,5,5,1,13193079,13195665,2586,1,1,1,"20","orth"
"1896",36,6,5,6,1,13211812,13214256,2444,0,0,1,"20","orth"
"1897",36,26,1,7,1,13241736,13244827,3091,1,1,1,"0","valid"
"1898",36,7,6,8,1,13269646,13272612,2966,1,1,1,"20","mask"
"1899",36,25,6,9,1,13279327,13281533,2206,0,0,1,"20","mask"
"1900",36,10,3,10,1,13302199,13305347,3148,0,0,1,"0","mask"
"1901",36,53,4,11,1,13320631,13322837,2206,0,0,1,"20","valid"
"1902",36,54,5,12,1,13329462,13334302,4840,1,1,1,"20","orth"
"1903",36,43,6,13,1,13349254,13351636,2382,0,0,1,"20","mask"
"1904",36,11,4,14,1,13366481,13369213,2732,0,0,1,"20","valid"
"1905",36,28,3,15,1,13377524,13380070,2546,0,0,1,"0","mask"
"1906",36,15,2,16,1,13393879,13396235,2356,1,1,1,"0","orth"
"1907",36,32,1,17,1,13431495,13434199,2704,1,1,1,"0","valid"
"1908",36,34,3,18,1,13441055,13445108,4053,1,1,1,"0","mask"
"1909",36,17,4,19,1,13458764,13460918,2154,1,1,1,"20","valid"
"1910",36,13,6,20,1,13488069,13490195,2126,1,1,1,"20","mask"
"1911",36,37,6,21,1,13496781,13499045,2264,1,1,1,"20","mask"
"1912",36,14,1,22,1,13518800,13521146,2346,1,1,1,"0","valid"
"1913",36,47,4,23,1,13536267,13538650,2383,1,1,1,"20","valid"
"1914",36,2,1,24,1,13546224,13549499,3275,1,1,1,"0","valid"
"1915",36,16,3,25,1,13559742,13562506,2764,0,0,1,"0","mask"
"1916",36,27,2,26,1,13582550,13585083,2533,0,0,1,"0","orth"
"1917",36,46,3,27,1,13598559,13601831,3272,0,0,1,"0","mask"
"1918",36,51,2,28,1,13615604,13617753,2149,0,0,1,"0","orth"
"1919",36,21,2,29,1,13671002,13673710,2708,1,1,1,"0","orth"
"1920",36,29,4,30,1,13681600,13684085,2485,1,1,1,"20","valid"
"1921",36,20,1,31,1,13784163,13786567,2404,1,1,1,"0","valid"
"1922",36,41,4,32,1,13848671,13850990,2319,0,0,1,"20","valid"
"1923",36,19,6,33,1,13858533,13861834,3301,1,1,1,"20","mask"
"1924",36,31,6,34,1,13883929,13886137,2208,0,0,1,"20","mask"
"1925",36,49,6,35,1,13921787,13923918,2131,0,0,1,"20","mask"
"1926",36,8,1,36,1,13931280,13934015,2735,0,0,1,"0","valid"
"1927",36,48,5,37,1,13948218,13951167,2949,0,0,1,"20","orth"
"1928",36,18,5,38,1,13963413,13965626,2213,0,0,1,"20","orth"
"1929",36,22,3,39,1,13980185,13982351,2166,1,1,1,"0","mask"
"1930",36,36,5,40,1,14005342,14008471,3129,1,1,1,"20","orth"
"1931",36,5,4,41,1,14016695,14019688,2993,0,0,1,"20","valid"
"1932",36,30,5,42,1,14025383,14027649,2266,1,1,1,"20","orth"
"1933",36,39,2,43,1,14065041,14067507,2466,1,1,1,"0","orth"
"1934",36,3,2,44,1,14087336,14089607,2271,1,1,1,"0","orth"
"1935",36,35,4,45,1,14096095,14098908,2813,0,0,1,"20","valid"
"1936",36,38,1,46,1,14127120,14129551,2431,0,0,1,"0","valid"
"1937",36,44,1,47,1,14135387,14138161,2774,1,1,1,"0","valid"
"1938",36,33,2,48,1,14151260,14154284,3024,0,0,1,"0","orth"
"1939",36,24,5,49,1,14194815,14197400,2585,0,0,1,"20","orth"
"1940",36,40,3,50,1,14205360,14207746,2386,0,0,1,"0","mask"
"1941",36,9,2,51,1,14247965,14251260,3295,1,1,1,"0","orth"
"1942",36,45,2,52,1,14259034,14261364,2330,1,1,1,"0","orth"
"1943",36,4,3,53,1,14327757,14330244,2487,0,0,1,"0","mask"
"1944",36,1,6,54,1,14345994,14348461,2467,0,0,1,"20","mask"
"1945",37,43,1,1,1,1689150,1691163,2013,0,0,1,"0","valid"
"1946",37,17,5,2,1,1704532,1707193,2661,1,1,1,"20","orth"
"1947",37,41,5,3,1,1712112,1714356,2244,0,0,1,"20","orth"
"1948",37,10,4,4,1,1759565,1762508,2943,0,0,1,"20","valid"
"1949",37,50,2,5,1,1784291,1786418,2127,1,1,1,"0","orth"
"1950",37,46,4,6,1,1827336,1829497,2161,0,0,1,"20","valid"
"1951",37,14,2,7,1,1835625,1837971,2346,1,1,1,"0","orth"
"1952",37,40,4,8,1,1849869,1852344,2475,0,0,1,"20","valid"
"1953",37,39,3,9,1,1881607,1884006,2399,1,1,1,"0","mask"
"1954",37,24,6,10,1,1899643,1901793,2150,0,0,1,"20","mask"
"1955",37,8,2,11,1,1908199,1910467,2268,0,0,1,"0","orth"
"1956",37,16,4,12,1,1931478,1934236,2758,0,0,1,"20","valid"
"1957",37,49,1,13,1,1953806,1955780,1974,0,0,1,"0","valid"
"1958",37,25,1,14,1,1961781,1963794,2013,0,0,1,"0","valid"
"1959",37,11,5,15,1,1975584,1977972,2388,0,0,1,"20","orth"
"1960",37,4,4,16,1,1991678,1994098,2420,0,0,1,"20","valid"
"1961",37,7,1,17,1,1999299,2002157,2858,1,1,1,"0","valid"
"1962",37,26,2,18,1,2053078,2056096,3018,1,1,1,"0","orth"
"1963",37,12,6,19,1,2062613,2065502,2889,0,0,1,"20","mask"
"1964",37,53,5,20,1,2079210,2081095,1885,0,0,1,"20","orth"
"1965",37,27,3,21,1,2092867,2095118,2251,0,0,1,"0","mask"
"1966",37,9,3,22,1,2100257,2102019,1762,1,1,1,"0","mask"
"1967",37,6,6,23,1,2122470,2124649,2179,0,0,1,"20","mask"
"1968",37,45,3,24,1,2135663,2137635,1972,1,1,1,"0","mask"
"1969",37,34,4,25,1,2142967,2145030,2063,1,1,1,"20","valid"
"1970",37,33,3,26,1,2161154,2163251,2097,0,0,1,"0","mask"
"1971",37,30,6,27,1,2168807,2170703,1896,1,1,1,"20","mask"
"1972",37,1,1,28,1,2175093,2177108,2015,0,0,1,"0","valid"
"1973",37,21,3,29,1,2229178,2231539,2361,1,1,1,"0","mask"
"1974",37,19,1,30,1,2236021,2240126,4105,1,1,1,"0","valid"
"1975",37,38,2,31,1,2263316,2265716,2400,0,0,1,"0","orth"
"1976",37,3,3,32,1,2288725,2290927,2202,1,1,1,"0","mask"
"1977",37,20,2,33,1,2340228,2342697,2469,1,1,1,"0","orth"
"1978",37,2,2,34,1,2371813,2374667,2854,1,1,1,"0","orth"
"1979",37,36,6,35,1,2384679,2387050,2371,1,1,1,"20","mask"
"1980",37,5,5,36,1,2405489,2408492,3003,0,1,0,"20","orth"
"1981",37,28,4,37,1,2415207,2417434,2227,0,0,1,"20","valid"
"1982",37,54,6,38,1,2422092,2425198,3106,1,1,1,"20","mask"
"1983",37,31,1,39,1,2430554,2432413,1859,0,0,1,"0","valid"
"1984",37,37,1,40,1,2440377,2443900,3523,1,1,1,"0","valid"
"1985",37,35,5,41,1,2459202,2461489,2287,0,0,1,"20","orth"
"1986",37,22,4,42,1,2480350,2482623,2273,1,1,1,"20","valid"
"1987",37,32,2,43,1,2517924,2520974,3050,1,0,0,"0","orth"
"1988",37,15,3,44,1,2525836,2528237,2401,1,1,1,"0","mask"
"1989",37,18,6,45,1,2550343,2553430,3087,0,0,1,"20","mask"
"1990",37,23,5,46,1,2573803,2575849,2046,0,0,1,"20","orth"
"1991",37,51,3,47,1,2581459,2583340,1881,0,0,1,"0","mask"
"1992",37,42,6,48,1,2589601,2593218,3617,1,1,1,"20","mask"
"1993",37,44,2,49,1,2599148,2601255,2107,1,1,1,"0","orth"
"1994",37,52,4,50,1,2627772,2629853,2081,1,1,1,"20","valid"
"1995",37,47,5,51,1,2647715,2649983,2268,1,1,1,"20","orth"
"1996",37,13,1,52,1,2661151,2663582,2431,1,1,1,"0","valid"
"1997",37,48,6,53,1,2691401,2697964,6563,0,0,1,"20","mask"
"1998",37,29,5,54,1,2729030,2730866,1836,1,1,1,"20","orth"
"1999",38,26,3,1,1,3556771,3559868,3097,1,1,1,"0","mask"
"2000",38,37,2,2,1,3565813,3568098,2285,1,1,1,"0","orth"
"2001",38,3,4,3,1,3573547,3575862,2315,1,1,1,"20","valid"
"2002",38,30,1,4,1,3582221,3584275,2054,1,1,1,"0","valid"
"2003",38,47,6,5,1,3590283,3592450,2167,1,1,1,"20","mask"
"2004",38,49,2,6,1,3624027,3625910,1883,0,0,1,"0","orth"
"2005",38,13,2,7,1,3637993,3640008,2015,1,1,1,"0","orth"
"2006",38,25,2,8,1,3645082,3647070,1988,0,0,1,"0","orth"
"2007",38,43,2,9,1,3688216,3690492,2276,0,0,1,"0","orth"
"2008",38,46,5,10,1,3753261,3756527,3266,0,0,1,"20","orth"
"2009",38,50,3,11,1,3778630,3781103,2473,1,1,1,"0","mask"
"2010",38,52,5,12,1,3802710,3805341,2631,1,1,1,"20","orth"
"2011",38,53,6,13,1,3826481,3829134,2653,0,0,1,"20","mask"
"2012",38,41,6,14,1,3855686,3858136,2450,0,0,1,"20","mask"
"2013",38,32,3,15,1,3869499,3871854,2355,1,1,1,"0","mask"
"2014",38,21,4,16,1,3886458,3888843,2385,1,1,1,"20","valid"
"2015",38,15,4,17,1,3893068,3895137,2069,1,1,1,"20","valid"
"2016",38,14,3,18,1,3905925,3908054,2129,1,1,1,"0","mask"
"2017",38,22,5,19,1,3923294,3925603,2309,1,1,1,"20","orth"
"2018",38,36,1,20,1,3935098,3937179,2081,1,1,1,"0","valid"
