"","subject","item","sentcond","questcond","dependnum","starttime","endtime","subresp","correctresp","accuracy","prev","deg","cond"
"780",25,6,6,7,1,2600452,2602941,7,7,1,"orth","0",6
"781",25,24,8,7,1,2616142,2618917,7,7,1,"invalid","0",8
"782",25,31,7,7,1,2628823,2632878,7,7,1,"invalid","20",7
"783",25,26,2,6,1,2655507,2657858,6,6,1,"valid","0",2
"784",25,25,1,7,1,2695838,2698174,7,7,1,"valid","20",1
"785",25,3,3,6,1,2724361,2727217,6,6,1,"phon","20",3
"786",25,2,2,6,1,2774787,2777655,6,6,1,"valid","0",2
"787",25,18,2,7,1,2787578,2790450,7,7,1,"valid","0",2
"788",25,12,4,7,1,2797047,2799813,7,7,1,"phon","0",4
"789",25,22,6,6,1,2885718,2887287,6,6,1,"orth","0",6
"790",25,9,1,6,1,2895568,2897906,6,6,1,"valid","20",1
"791",25,14,6,6,1,2905001,2907184,6,6,1,"orth","0",6
"792",25,7,7,6,1,2917969,2921663,6,6,1,"invalid","20",7
"793",25,21,5,6,1,2932294,2934606,6,6,1,"orth","20",5
"794",25,23,7,7,1,2944686,2946801,7,7,1,"invalid","20",7
"795",25,17,1,6,1,2963635,2965693,6,6,1,"valid","20",1
"796",25,16,8,7,1,3031705,3034124,7,7,1,"invalid","0",8
"797",25,19,3,6,1,3048451,3055052,6,6,1,"phon","20",3
"798",25,5,5,7,1,3076643,3079607,7,7,1,"orth","20",5
"799",25,32,8,6,1,3089341,3092386,6,6,1,"invalid","0",8
"800",25,27,3,7,1,3103093,3106201,7,7,1,"phon","20",3
"801",26,4,5,7,1,5197389,5200719,6,7,0,"orth","20",5
"802",26,6,7,7,1,5210519,5218037,6,7,0,"invalid","20",7
"803",26,20,5,6,1,5239139,5246003,6,6,1,"orth","20",5
"804",26,26,3,6,1,5273781,5276264,6,6,1,"phon","20",3
"805",26,29,6,6,1,5337463,5339458,6,6,1,"orth","0",6
"806",26,11,4,7,1,5345684,5348289,7,7,1,"phon","0",4
"807",26,19,4,6,1,5352846,5360919,6,6,1,"phon","0",4
"808",26,1,2,7,1,5383690,5386997,7,7,1,"valid","0",2
"809",26,14,7,6,1,5457062,5461002,6,6,1,"invalid","20",7
"810",26,27,4,7,1,5484060,5486463,7,7,1,"phon","0",4
"811",26,31,8,7,1,5503117,5506430,7,7,1,"invalid","0",8
"812",26,21,6,6,1,5514301,5516783,6,6,1,"orth","0",6
"813",26,16,1,7,1,5563987,5566652,7,7,1,"valid","20",1
"814",26,15,8,6,1,5599028,5600947,6,6,1,"invalid","0",8
"815",26,9,2,6,1,5674283,5675969,6,6,1,"valid","0",2
"816",26,5,6,7,1,5700783,5702493,7,7,1,"orth","0",6
"817",26,30,7,6,1,5712590,5715828,6,6,1,"invalid","20",7
"818",26,28,5,7,1,5722230,5723788,7,7,1,"orth","20",5
"819",26,18,3,7,1,5730253,5731578,7,7,1,"phon","20",3
"820",26,7,8,6,1,5761829,5766975,6,6,1,"invalid","0",8
"821",26,22,7,6,1,5775598,5778597,7,6,0,"invalid","20",7
"822",26,3,4,6,1,5811149,5813625,6,6,1,"phon","0",4
"823",26,8,1,7,1,5828116,5829482,7,7,1,"valid","20",1
"824",26,10,3,7,1,5844088,5845735,7,7,1,"phon","20",3
"825",26,2,3,6,1,5869497,5871905,6,6,1,"phon","20",3
"826",26,32,1,6,1,5882237,5883453,6,6,1,"valid","20",1
"827",26,24,1,7,1,5893554,5894916,7,7,1,"valid","20",1
"828",26,17,2,6,1,5902578,5904017,6,6,1,"valid","0",2
"829",26,13,6,6,1,5939833,5941160,6,6,1,"orth","0",6
"830",26,25,2,7,1,5953432,5955586,7,7,1,"valid","0",2
"831",26,12,5,7,1,5971734,5974630,7,7,1,"orth","20",5
"832",26,23,8,7,1,5994008,5995356,7,7,1,"invalid","0",8
"833",27,24,2,7,1,19011095,19013905,7,7,1,"valid","0",2
"834",27,11,5,7,1,19023580,19026943,7,7,1,"orth","20",5
"835",27,30,8,6,1,19035784,19037470,7,6,0,"invalid","0",8
"836",27,23,1,7,1,19049109,19050737,7,7,1,"valid","20",1
"837",27,9,3,6,1,19067674,19070659,7,6,0,"phon","20",3
"838",27,18,4,7,1,19086950,19092189,6,7,0,"phon","0",4
"839",27,16,2,7,1,19120371,19122527,7,7,1,"valid","0",2
"840",27,25,3,7,1,19136929,19138199,7,7,1,"phon","20",3
"841",27,13,7,6,1,19165159,19166813,6,6,1,"invalid","20",7
"842",27,7,1,6,1,19182305,19184515,6,6,1,"valid","20",1
"843",27,26,4,6,1,19192434,19194683,6,6,1,"phon","0",4
"844",27,31,1,7,1,19210415,19212524,6,7,0,"valid","20",1
"845",27,14,8,6,1,19242734,19244679,7,6,0,"invalid","0",8
"846",27,5,7,7,1,19279033,19281712,7,7,1,"invalid","20",7
"847",27,29,7,6,1,19289872,19292048,6,6,1,"invalid","20",7
"848",27,27,5,7,1,19317060,19318439,7,7,1,"orth","20",5
"849",27,10,4,7,1,19326109,19328141,7,7,1,"phon","0",4
"850",27,12,6,7,1,19351532,19353741,7,7,1,"orth","0",6
"851",27,2,4,6,1,19365170,19366996,6,6,1,"phon","0",4
"852",27,28,6,7,1,19378881,19383760,7,7,1,"orth","0",6
"853",27,17,3,6,1,19392974,19394449,6,6,1,"phon","20",3
"854",27,6,8,7,1,19405747,19408178,7,7,1,"invalid","0",8
"855",27,15,1,6,1,19419895,19421557,6,6,1,"valid","20",1
"856",27,32,2,6,1,19436745,19438550,6,6,1,"valid","0",2
"857",27,22,8,6,1,19453776,19457928,6,6,1,"invalid","0",8
"858",27,4,6,7,1,19464497,19466043,7,7,1,"orth","0",6
"859",27,21,7,6,1,19524487,19526724,6,6,1,"invalid","20",7
"860",27,20,6,6,1,19538124,19539943,6,6,1,"orth","0",6
"861",27,8,2,7,1,19566510,19568813,7,7,1,"valid","0",2
"862",27,3,5,6,1,19585024,19586700,6,6,1,"orth","20",5
"863",27,19,5,6,1,19600923,19603259,6,6,1,"orth","20",5
"864",27,1,3,7,1,19625071,19626623,7,7,1,"phon","20",3
"865",28,13,8,6,1,20988941,20990603,6,6,1,"invalid","0",8
"866",28,9,4,6,1,21008106,21009191,6,6,1,"phon","0",4
"867",28,26,5,6,1,21020201,21022274,6,6,1,"orth","20",5
"868",28,11,6,7,1,21027056,21028729,6,7,0,"orth","0",6
"869",28,5,8,7,1,21035250,21036904,7,7,1,"invalid","0",8
"870",28,17,4,6,1,21044288,21045384,7,6,0,"phon","0",4
"871",28,27,6,7,1,21066725,21068037,7,7,1,"orth","0",6
"872",28,32,3,6,1,21084629,21085878,6,6,1,"phon","20",3
"873",28,22,1,6,1,21097047,21098248,6,6,1,"valid","20",1
"874",28,1,4,7,1,21114930,21115880,7,7,1,"phon","0",4
"875",28,16,3,7,1,21133433,21134717,7,7,1,"phon","20",3
"876",28,6,1,7,1,21146427,21147419,7,7,1,"valid","20",1
"877",28,21,8,6,1,21159315,21160357,6,6,1,"invalid","0",8
"878",28,2,5,6,1,21165507,21167019,6,6,1,"orth","20",5
"879",28,23,2,7,1,21173355,21174462,7,7,1,"valid","0",2
"880",28,20,7,6,1,21180042,21181261,6,6,1,"invalid","20",7
"881",28,4,7,7,1,21210724,21211546,7,7,1,"invalid","20",7
"882",28,15,2,6,1,21258676,21259790,6,6,1,"valid","0",2
"883",28,28,7,7,1,21267377,21268783,7,7,1,"invalid","20",7
"884",28,8,3,7,1,21316160,21317305,7,7,1,"phon","20",3
"885",28,7,2,6,1,21331719,21333777,6,6,1,"valid","0",2
"886",28,25,4,7,1,21339159,21340088,7,7,1,"phon","0",4
"887",28,3,6,6,1,21356143,21358188,6,6,1,"orth","0",6
"888",28,29,8,6,1,21369218,21370304,6,6,1,"invalid","0",8
"889",28,14,1,6,1,21376153,21377272,7,6,0,"valid","20",1
"890",28,10,5,7,1,21389955,21391216,7,7,1,"orth","20",5
"891",28,24,3,7,1,21400923,21402007,7,7,1,"phon","20",3
"892",28,19,6,6,1,21422822,21423995,6,6,1,"orth","0",6
"893",28,18,5,7,1,21440895,21442080,7,7,1,"orth","20",5
"894",28,31,2,7,1,21474864,21475691,7,7,1,"valid","0",2
"895",28,30,1,6,1,21480940,21481808,6,6,1,"valid","20",1
"896",28,12,7,7,1,21488420,21489579,7,7,1,"invalid","20",7
"897",29,31,3,7,1,9407440,9410576,7,7,1,"phon","20",3
"898",29,32,4,6,1,9418183,9420238,6,6,1,"phon","0",4
"899",29,22,2,6,1,9426872,9428571,6,6,1,"valid","0",2
"900",29,30,2,6,1,9444830,9446636,6,6,1,"valid","0",2
"901",29,17,5,6,1,9455362,9457471,6,6,1,"orth","20",5
"902",29,15,3,6,1,9464057,9465762,6,6,1,"phon","20",3
"903",29,18,6,7,1,9472947,9475623,7,7,1,"orth","0",6
"904",29,2,6,6,1,9503412,9506429,7,6,0,"orth","0",6
"905",29,9,5,6,1,9513548,9516145,6,6,1,"orth","20",5
"906",29,10,6,7,1,9554161,9556365,7,7,1,"orth","0",6
"907",29,23,3,7,1,9587711,9588928,7,7,1,"phon","20",3
"908",29,1,5,7,1,9612310,9613840,7,7,1,"orth","20",5
"909",29,16,4,7,1,9647174,9648794,7,7,1,"phon","0",4
"910",29,7,3,6,1,9702615,9706061,6,6,1,"phon","20",3
"911",29,19,7,6,1,9717200,9720087,6,6,1,"invalid","20",7
"912",29,12,8,7,1,9733382,9736098,7,7,1,"invalid","0",8
"913",29,24,4,7,1,9769887,9771319,7,7,1,"phon","0",4
"914",29,5,1,7,1,9780793,9782740,7,7,1,"valid","20",1
"915",29,8,4,7,1,9797889,9799855,7,7,1,"phon","0",4
"916",29,20,8,6,1,9838279,9840535,6,6,1,"invalid","0",8
"917",29,6,2,7,1,9849754,9851699,7,7,1,"valid","0",2
"918",29,26,6,6,1,9878164,9881612,6,6,1,"orth","0",6
"919",29,28,8,7,1,9902683,9905034,7,7,1,"invalid","0",8
"920",29,4,8,7,1,9914629,9916046,7,7,1,"invalid","0",8
"921",29,13,1,6,1,9928360,9930473,6,6,1,"valid","20",1
"922",29,21,1,6,1,9941508,9942957,6,6,1,"valid","20",1
"923",29,3,7,6,1,9952002,9953486,6,6,1,"invalid","20",7
"924",29,25,5,7,1,9960190,9961392,7,7,1,"orth","20",5
"925",29,11,7,7,1,9975562,9977310,7,7,1,"invalid","20",7
"926",29,14,2,6,1,9986616,9990389,7,6,0,"valid","0",2
"927",29,29,1,6,1,10017371,10019730,6,6,1,"valid","20",1
"928",29,27,7,7,1,10027817,10029378,7,7,1,"invalid","20",7
"929",30,15,4,6,1,3672010,3674008,6,6,1,"phon","0",4
"930",30,22,3,6,1,3685395,3686754,6,6,1,"phon","20",3
"931",30,17,6,6,1,3695503,3697021,6,6,1,"orth","0",6
"932",30,11,8,7,1,3726038,3727059,6,7,0,"invalid","0",8
"933",30,14,3,6,1,3746410,3748623,6,6,1,"phon","20",3
"934",30,23,4,7,1,3809766,3811334,7,7,1,"phon","0",4
"935",30,32,5,6,1,3823893,3825457,6,6,1,"orth","20",5
"936",30,16,5,7,1,3845888,3847720,7,7,1,"orth","20",5
"937",30,25,6,7,1,3873287,3874878,7,7,1,"orth","0",6
"938",30,4,1,7,1,3884493,3885528,7,7,1,"valid","20",1
"939",30,7,4,6,1,3907244,3910877,6,6,1,"phon","0",4
"940",30,12,1,7,1,3939632,3941370,7,7,1,"valid","20",1
"941",30,24,5,7,1,3951670,3953386,7,7,1,"orth","20",5
"942",30,26,7,6,1,3972839,3974817,6,6,1,"invalid","20",7
"943",30,18,7,7,1,4019029,4025726,7,7,1,"invalid","20",7
"944",30,19,8,6,1,4071559,4079551,6,6,1,"invalid","0",8
"945",30,27,8,7,1,4087212,4088767,7,7,1,"invalid","0",8
"946",30,5,2,7,1,4112036,4114183,7,7,1,"valid","0",2
"947",30,2,7,6,1,4135947,4139749,7,6,0,"invalid","20",7
"948",30,30,3,6,1,4179044,4180661,6,6,1,"phon","20",3
"949",30,3,8,6,1,4208050,4209167,6,6,1,"invalid","0",8
"950",30,20,1,6,1,4266443,4268179,6,6,1,"valid","20",1
"951",30,13,2,6,1,4275696,4276834,6,6,1,"valid","0",2
"952",30,6,3,7,1,4299488,4302109,7,7,1,"phon","20",3
"953",30,29,2,6,1,4315035,4316519,6,6,1,"valid","0",2
"954",30,10,7,7,1,4330241,4332999,7,7,1,"invalid","20",7
"955",30,1,6,7,1,4340778,4343393,7,7,1,"orth","0",6
"956",30,9,6,6,1,4360520,4363555,6,6,1,"orth","0",6
"957",30,21,2,6,1,4390836,4392464,6,6,1,"valid","0",2
"958",30,28,1,7,1,4402126,4404530,7,7,1,"valid","20",1
"959",30,31,4,7,1,4413154,4414374,7,7,1,"phon","0",4
"960",30,8,5,7,1,4434768,4436185,7,7,1,"orth","20",5
"961",31,12,2,7,1,4020379,4021856,7,7,1,"valid","0",2
"962",31,4,2,7,1,4037773,4038972,7,7,1,"valid","0",2
"963",31,19,1,6,1,4048208,4050037,6,6,1,"valid","20",1
"964",31,22,4,6,1,4056818,4058318,6,6,1,"phon","0",4
"965",31,20,2,6,1,4080900,4082187,6,6,1,"valid","0",2
"966",31,31,5,7,1,4087042,4088227,7,7,1,"orth","20",5
"967",31,26,8,6,1,4112129,4114191,6,6,1,"invalid","0",8
"968",31,24,6,7,1,4119739,4121584,7,7,1,"orth","0",6
"969",31,1,7,7,1,4126062,4127403,7,7,1,"invalid","20",7
"970",31,25,7,7,1,4132176,4133353,7,7,1,"invalid","20",7
"971",31,2,8,6,1,4139193,4140684,6,6,1,"invalid","0",8
"972",31,14,4,6,1,4149910,4151084,7,6,0,"phon","0",4
"973",31,28,2,7,1,4169388,4171288,7,7,1,"valid","0",2
"974",31,8,6,7,1,4208545,4209828,7,7,1,"orth","0",6
"975",31,21,3,6,1,4219781,4221578,6,6,1,"phon","20",3
"976",31,11,1,7,1,4240112,4241486,6,7,0,"valid","20",1
"977",31,9,7,6,1,4250390,4251579,6,6,1,"invalid","20",7
"978",31,29,3,6,1,4256879,4258099,6,6,1,"phon","20",3
"979",31,17,7,6,1,4281008,4282084,6,6,1,"invalid","20",7
"980",31,30,4,6,1,4304608,4305557,6,6,1,"phon","0",4
"981",31,16,6,7,1,4310629,4311869,7,7,1,"orth","0",6
"982",31,3,1,6,1,4317282,4318387,6,6,1,"valid","20",1
"983",31,5,3,7,1,4323492,4325055,7,7,1,"phon","20",3
"984",31,10,8,7,1,4345492,4346742,7,7,1,"invalid","0",8
"985",31,13,3,6,1,4360582,4361606,6,6,1,"phon","20",3
"986",31,27,1,7,1,4372848,4374102,7,7,1,"valid","20",1
"987",31,7,5,6,1,4387930,4389108,6,6,1,"orth","20",5
"988",31,15,5,6,1,4393922,4395031,6,6,1,"orth","20",5
"989",31,18,8,7,1,4414839,4417123,7,7,1,"invalid","0",8
"990",31,32,6,6,1,4422217,4423295,6,6,1,"orth","0",6
"991",31,6,4,7,1,4435337,4436593,7,7,1,"phon","0",4
"992",31,23,5,7,1,4445698,4446642,7,7,1,"orth","20",5
"993",32,8,7,7,1,9779914,9781410,7,7,1,"invalid","20",7
"994",32,9,8,6,1,9795247,9797659,6,6,1,"invalid","0",8
"995",32,29,4,6,1,9819352,9820535,6,6,1,"phon","0",4
"996",32,18,1,7,1,9843247,9844914,7,7,1,"valid","20",1
"997",32,27,2,7,1,9851854,9852934,7,7,1,"valid","0",2
"998",32,31,6,7,1,9875428,9876642,7,7,1,"orth","0",6
"999",32,12,3,7,1,9887335,9888977,7,7,1,"phon","20",3
"1000",32,15,6,6,1,9894324,9895776,6,6,1,"orth","0",6
"1001",32,1,8,7,1,9926082,9927302,7,7,1,"invalid","0",8
"1002",32,5,4,7,1,9942926,9944432,7,7,1,"phon","0",4
"1003",32,25,8,7,1,9982535,9983678,7,7,1,"invalid","0",8
"1004",32,11,2,7,1,9989022,9991068,6,7,0,"valid","0",2
"1005",32,7,6,6,1,9996750,9998871,6,6,1,"orth","0",6
"1006",32,2,1,6,1,10011927,10013354,6,6,1,"valid","20",1
"1007",32,20,3,6,1,10020817,10022087,6,6,1,"phon","20",3
"1008",32,24,7,7,1,10035345,10037546,7,7,1,"invalid","20",7
"1009",32,19,2,6,1,10045414,10047116,6,6,1,"valid","0",2
"1010",32,26,1,6,1,10053991,10055336,6,6,1,"valid","20",1
"1011",32,13,4,6,1,10068732,10069840,6,6,1,"phon","0",4
"1012",32,32,7,6,1,10083795,10084696,6,6,1,"invalid","20",7
"1013",32,30,5,6,1,10091189,10092101,6,6,1,"orth","20",5
"1014",32,10,1,7,1,10123936,10125531,7,7,1,"valid","20",1
"1015",32,6,5,7,1,10133216,10135305,7,7,1,"orth","20",5
"1016",32,14,5,6,1,10142892,10144314,7,6,0,"orth","20",5
"1017",32,21,4,6,1,10196818,10198261,6,6,1,"phon","0",4
"1018",32,23,6,7,1,10203417,10204445,7,7,1,"orth","0",6
"1019",32,17,8,6,1,10217839,10218899,6,6,1,"invalid","0",8
"1020",32,22,5,6,1,10224475,10225744,6,6,1,"orth","20",5
"1021",32,28,3,7,1,10233330,10235274,7,7,1,"phon","20",3
"1022",32,16,7,7,1,10242264,10243684,7,7,1,"invalid","20",7
"1023",32,3,2,6,1,10294928,10296800,7,6,0,"valid","0",2
"1024",32,4,3,7,1,10314493,10316022,7,7,1,"phon","20",3
"1025",33,8,8,7,1,12039802,12041226,7,7,1,"invalid","0",8
"1026",33,1,1,7,1,12048707,12052808,7,7,1,"valid","20",1
"1027",33,6,6,7,1,12091250,12092730,7,7,1,"orth","0",6
"1028",33,2,2,6,1,12113357,12115773,6,6,1,"valid","0",2
"1029",33,19,3,6,1,12122890,12126502,6,6,1,"phon","20",3
"1030",33,31,7,7,1,12140087,12142487,7,7,1,"invalid","20",7
"1031",33,3,3,6,1,12153785,12155299,6,6,1,"phon","20",3
"1032",33,16,8,7,1,12161625,12163492,7,7,1,"invalid","0",8
"1033",33,23,7,7,1,12171408,12172866,7,7,1,"invalid","20",7
"1034",33,12,4,7,1,12179103,12180773,7,7,1,"phon","0",4
"1035",33,18,2,7,1,12195443,12196912,7,7,1,"valid","0",2
"1036",33,25,1,7,1,12203648,12204940,7,7,1,"valid","20",1
"1037",33,21,5,6,1,12223833,12225930,6,6,1,"orth","20",5
"1038",33,4,4,7,1,12238121,12239291,7,7,1,"phon","0",4
"1039",33,32,8,6,1,12272589,12274224,6,6,1,"invalid","0",8
"1040",33,7,7,6,1,12280727,12282696,6,6,1,"invalid","20",7
"1041",33,11,3,7,1,12295438,12297713,7,7,1,"phon","20",3
"1042",33,29,5,6,1,12319923,12321735,6,6,1,"orth","20",5
"1043",33,13,5,6,1,12335285,12336876,6,6,1,"orth","20",5
"1044",33,20,4,6,1,12355694,12359098,7,6,0,"phon","0",4
"1045",33,26,2,6,1,12364719,12366440,6,6,1,"valid","0",2
"1046",33,30,6,6,1,12391023,12392588,6,6,1,"orth","0",6
"1047",33,15,7,6,1,12399107,12400675,6,6,1,"invalid","20",7
"1048",33,27,3,7,1,12407652,12410761,7,7,1,"phon","20",3
"1049",33,5,5,7,1,12419061,12421220,7,7,1,"orth","20",5
"1050",33,24,8,7,1,12440775,12443291,7,7,1,"invalid","0",8
"1051",33,28,4,7,1,12448736,12450382,7,7,1,"phon","0",4
"1052",33,22,6,6,1,12501881,12503807,6,6,1,"orth","0",6
"1053",33,17,1,6,1,12511987,12513386,6,6,1,"valid","20",1
"1054",33,9,1,6,1,12531933,12533355,6,6,1,"valid","20",1
"1055",33,14,6,6,1,12541278,12543626,6,6,1,"orth","0",6
"1056",33,10,2,7,1,12560601,12562221,7,7,1,"valid","0",2
"1057",34,21,6,6,1,17045053,17047157,6,6,1,"orth","0",6
"1058",34,29,6,6,1,17058655,17060574,6,6,1,"orth","0",6
"1059",34,32,1,6,1,17070839,17072414,6,6,1,"valid","20",1
"1060",34,26,3,6,1,17079783,17081313,6,6,1,"phon","20",3
"1061",34,2,3,6,1,17101801,17103719,6,6,1,"phon","20",3
"1062",34,14,7,6,1,17139788,17141503,6,6,1,"invalid","20",7
"1063",34,30,7,6,1,17226211,17227994,6,6,1,"invalid","20",7
"1064",34,25,2,7,1,17234174,17235433,7,7,1,"valid","0",2
"1065",34,19,4,6,1,17256758,17259607,6,6,1,"phon","0",4
"1066",34,9,2,6,1,17297991,17299449,6,6,1,"valid","0",2
"1067",34,13,6,6,1,17342927,17343979,6,6,1,"orth","0",6
"1068",34,23,8,7,1,17349092,17350368,7,7,1,"invalid","0",8
"1069",34,28,5,7,1,17361559,17363869,7,7,1,"orth","20",5
"1070",34,15,8,6,1,17388286,17389272,6,6,1,"invalid","0",8
"1071",34,20,5,6,1,17397637,17399285,6,6,1,"orth","20",5
"1072",34,5,6,7,1,17405191,17406310,6,7,0,"orth","0",6
"1073",34,1,2,7,1,17425981,17428238,7,7,1,"valid","0",2
"1074",34,18,3,7,1,17472352,17475873,7,7,1,"phon","20",3
"1075",34,16,1,7,1,17489495,17491333,7,7,1,"valid","20",1
"1076",34,3,4,6,1,17503427,17504411,6,6,1,"phon","0",4
"1077",34,22,7,6,1,17554369,17556488,6,6,1,"invalid","20",7
"1078",34,12,5,7,1,17569766,17572117,7,7,1,"orth","20",5
"1079",34,27,4,7,1,17579761,17581289,7,7,1,"phon","0",4
"1080",34,31,8,7,1,17604844,17608340,7,7,1,"invalid","0",8
"1081",34,4,5,7,1,17614387,17615882,7,7,1,"orth","20",5
"1082",34,8,1,7,1,17628997,17630198,7,7,1,"valid","20",1
"1083",34,17,2,6,1,17641373,17642645,6,6,1,"valid","0",2
"1084",34,7,8,6,1,17661950,17665402,6,6,1,"invalid","0",8
"1085",34,6,7,7,1,17714025,17716513,7,7,1,"invalid","20",7
"1086",34,24,1,7,1,17757416,17758958,7,7,1,"valid","20",1
"1087",34,11,4,7,1,17764166,17765545,7,7,1,"phon","0",4
"1088",34,10,3,7,1,17773296,17775505,7,7,1,"phon","20",3
"1089",35,12,6,7,1,28799263,28801514,7,7,1,"orth","0",6
"1090",35,19,5,6,1,28816533,28819260,6,6,1,"orth","20",5
"1091",35,23,1,7,1,28825562,28826793,7,7,1,"valid","20",1
"1092",35,27,5,7,1,28832738,28833802,7,7,1,"orth","20",5
"1093",35,17,3,6,1,28839847,28841121,6,6,1,"phon","20",3
"1094",35,5,7,7,1,28857017,28858999,7,7,1,"invalid","20",7
"1095",35,31,1,7,1,28865413,28866540,7,7,1,"valid","20",1
"1096",35,14,8,6,1,28903743,28906943,7,6,0,"invalid","0",8
"1097",35,29,7,6,1,28925717,28927431,6,6,1,"invalid","20",7
"1098",35,6,8,7,1,28949996,28953665,7,7,1,"invalid","0",8
"1099",35,13,7,6,1,28986938,28988347,6,6,1,"invalid","20",7
"1100",35,4,6,7,1,28994252,28995348,7,7,1,"orth","0",6
"1101",35,7,1,6,1,29018607,29021898,6,6,1,"valid","20",1
"1102",35,2,4,6,1,29030132,29031569,6,6,1,"phon","0",4
"1103",35,16,2,7,1,29036921,29038256,7,7,1,"valid","0",2
"1104",35,8,2,7,1,29047146,29048720,7,7,1,"valid","0",2
"1105",35,3,5,6,1,29065586,29067184,6,6,1,"orth","20",5
"1106",35,28,6,7,1,29075870,29077327,7,7,1,"orth","0",6
"1107",35,30,8,6,1,29111754,29113197,6,6,1,"invalid","0",8
"1108",35,18,4,7,1,29120326,29121976,7,7,1,"phon","0",4
"1109",35,26,4,6,1,29136574,29138001,6,6,1,"phon","0",4
"1110",35,24,2,7,1,29165994,29168003,7,7,1,"valid","0",2
"1111",35,9,3,6,1,29191396,29193762,6,6,1,"phon","20",3
"1112",35,15,1,6,1,29198778,29200212,6,6,1,"valid","20",1
"1113",35,22,8,6,1,29206604,29207766,6,6,1,"invalid","0",8
"1114",35,10,4,7,1,29234467,29236054,7,7,1,"phon","0",4
"1115",35,20,6,6,1,29242929,29245174,6,6,1,"orth","0",6
"1116",35,1,3,7,1,29289162,29290418,7,7,1,"phon","20",3
"1117",35,25,3,7,1,29315503,29317017,7,7,1,"phon","20",3
"1118",35,32,2,6,1,29333865,29335104,6,6,1,"valid","0",2
"1119",35,11,5,7,1,29347175,29348400,7,7,1,"orth","20",5
"1120",35,21,7,6,1,29354795,29357187,6,6,1,"invalid","20",7
"1121",36,25,4,7,1,2032376,2033807,7,7,1,"phon","0",4
"1122",36,12,7,7,1,2040954,2043540,7,7,1,"invalid","20",7
"1123",36,10,5,7,1,2097727,2099529,7,7,1,"orth","20",5
"1124",36,9,4,6,1,2113444,2115261,6,6,1,"phon","0",4
"1125",36,27,6,7,1,2121204,2122712,7,7,1,"orth","0",6
"1126",36,8,3,7,1,2144928,2146475,7,7,1,"phon","20",3
"1127",36,23,2,7,1,2158957,2160171,7,7,1,"valid","0",2
"1128",36,19,6,6,1,2166341,2168559,7,6,0,"orth","0",6
"1129",36,20,7,6,1,2196677,2199249,6,6,1,"invalid","20",7
"1130",36,16,3,7,1,2209956,2211743,7,7,1,"phon","20",3
"1131",36,30,1,6,1,2229597,2230998,6,6,1,"valid","20",1
"1132",36,31,2,7,1,2244265,2245927,7,7,1,"valid","0",2
"1133",36,28,7,7,1,2254410,2256262,7,7,1,"invalid","20",7
"1134",36,26,5,6,1,2293219,2295843,6,6,1,"orth","20",5
"1135",36,4,7,7,1,2301698,2302760,7,7,1,"invalid","20",7
"1136",36,2,5,6,1,2315686,2318140,6,6,1,"orth","20",5
"1137",36,14,1,6,1,2330881,2333270,6,6,1,"valid","20",1
"1138",36,13,8,6,1,2370545,2371795,6,6,1,"invalid","0",8
"1139",36,32,3,6,1,2379953,2381836,6,6,1,"phon","20",3
"1140",36,29,8,6,1,2388416,2389855,6,6,1,"invalid","0",8
"1141",36,3,6,6,1,2401664,2403079,6,6,1,"orth","0",6
"1142",36,6,1,7,1,2409972,2411394,7,7,1,"valid","20",1
"1143",36,24,3,7,1,2424752,2429777,7,7,1,"phon","20",3
"1144",36,5,8,7,1,2447164,2448977,7,7,1,"invalid","0",8
"1145",36,21,8,6,1,2483229,2485690,6,6,1,"invalid","0",8
"1146",36,1,4,7,1,2491513,2493663,7,7,1,"phon","0",4
"1147",36,18,5,7,1,2499102,2500856,7,7,1,"orth","20",5
"1148",36,7,2,6,1,2507787,2510563,6,6,1,"valid","0",2
"1149",36,17,4,6,1,2524535,2525866,6,6,1,"phon","0",4
"1150",36,15,2,6,1,2537968,2539719,6,6,1,"valid","0",2
"1151",36,22,1,6,1,2548177,2549683,6,6,1,"valid","20",1
"1152",36,11,6,7,1,2580704,2582214,6,7,0,"orth","0",6
"1153",37,13,1,6,1,3694795,3697306,6,6,1,"valid","20",1
"1154",37,17,5,6,1,3730709,3732962,6,6,1,"orth","20",5
"1155",37,28,8,7,1,3747727,3751087,7,7,1,"invalid","0",8
"1156",37,25,5,7,1,3770238,3771857,7,7,1,"orth","20",5
"1157",37,10,6,7,1,3799676,3802008,7,7,1,"orth","0",6
"1158",37,16,4,7,1,3817023,3818890,7,7,1,"phon","0",4
"1159",37,21,1,6,1,3836939,3839169,6,6,1,"valid","20",1
"1160",37,31,3,7,1,3894513,3896457,7,7,1,"phon","20",3
"1161",37,30,2,6,1,3929691,3931545,6,6,1,"valid","0",2
"1162",37,7,3,6,1,3982088,3987300,7,6,0,"phon","20",3
"1163",37,8,4,7,1,4007134,4008902,7,7,1,"phon","0",4
"1164",37,14,2,6,1,4030798,4034878,6,6,1,"valid","0",2
"1165",37,9,5,6,1,4064208,4066414,6,6,1,"orth","20",5
"1166",37,19,7,6,1,4075468,4080768,6,6,1,"invalid","20",7
"1167",37,11,7,7,1,4087034,4088821,6,7,0,"invalid","20",7
"1168",37,3,7,6,1,4129413,4132607,6,6,1,"invalid","20",7
"1169",37,32,4,6,1,4154132,4155558,6,6,1,"phon","0",4
